t,K,Z
20.02,1.28118,0.491988
20.03,1.28769,0.493371
20.04,1.29422,0.49479
20.05,1.30075,0.496246
20.06,1.30731,0.497739
20.07,1.31387,0.499268
20.08,1.32045,0.500835
20.09,1.32704,0.50244
20.1,1.33365,0.504083
20.11,1.34026,0.505765
20.12,1.34688,0.507486
20.13,1.35352,0.509247
20.14,1.36016,0.511047
20.15,1.36681,0.512887
20.16,1.37347,0.514769
20.17,1.38013,0.516691
20.18,1.3868,0.518655
20.19,1.39348,0.520661
20.2,1.40016,0.52271
20.21,1.40684,0.524802
20.22,1.41353,0.526937
20.23,1.42021,0.529116
20.24,1.4269,0.531339
20.25,1.43359,0.533608
20.26,1.44027,0.535921
20.27,1.44696,0.538281
20.28,1.45364,0.540687
20.29,1.46032,0.543139
20.3,1.46699,0.54564
20.31,1.47365,0.548188
20.32,1.48031,0.550784
20.33,1.48696,0.55343
20.34,1.4936,0.556125
20.35,1.50023,0.55887
20.36,1.50685,0.561665
20.37,1.51345,0.564512
20.38,1.52004,0.567411
20.39,1.52662,0.570361
20.4,1.53318,0.573365
20.41,1.53972,0.576422
20.42,1.54624,0.579533
20.43,1.55274,0.582699
20.44,1.55922,0.58592
20.45,1.56568,0.589196
20.46,1.57211,0.592529
20.47,1.57852,0.595919
20.48,1.5849,0.599367
20.49,1.59124,0.602872
20.5,1.59756,0.606437
20.51,1.60385,0.610061
20.52,1.61011,0.613744
20.53,1.61632,0.617489
20.54,1.62251,0.621295
20.55,1.62865,0.625162
20.56,1.63476,0.629092
20.57,1.64082,0.633086
20.58,1.64684,0.637142
20.59,1.65282,0.641264
20.6,1.65875,0.64545
20.61,1.66463,0.649702
20.62,1.67046,0.65402
20.63,1.67624,0.658405
20.64,1.68196,0.662857
20.65,1.68763,0.667378
20.66,1.69325,0.671967
20.67,1.6988,0.676625
20.68,1.7043,0.681354
20.69,1.70973,0.686152
20.7,1.71509,0.691022
20.71,1.72039,0.695964
20.72,1.72562,0.700977
20.73,1.73078,0.706064
20.74,1.73587,0.711223
20.75,1.74088,0.716457
20.76,1.74582,0.721765
20.77,1.75068,0.727148
20.78,1.75545,0.732607
20.79,1.76015,0.738141
20.8,1.76476,0.743752
20.81,1.76928,0.74944
20.82,1.77371,0.755205
20.83,1.77805,0.761048
20.84,1.7823,0.76697
20.85,1.78645,0.77297
20.86,1.79051,0.779049
20.87,1.79447,0.785207
20.88,1.79832,0.791446
20.89,1.80207,0.797764
20.9,1.80572,0.804162
20.91,1.80925,0.810642
20.92,1.81268,0.817202
20.93,1.81599,0.823843
20.94,1.81919,0.830566
20.95,1.82227,0.837369
20.96,1.82524,0.844255
20.97,1.82808,0.851222
20.98,1.8308,0.858271
20.99,1.83339,0.865401
21,1.83586,0.872614
21.01,1.8382,0.879907
21.02,1.84041,0.887283
21.03,1.84248,0.89474
21.04,1.84442,0.902278
21.05,1.84622,0.909897
21.06,1.84789,0.917596
21.07,1.84941,0.925377
21.08,1.85079,0.933237
21.09,1.85203,0.941177
21.1,1.85312,0.949196
21.11,1.85406,0.957293
21.12,1.85485,0.965469
21.13,1.85549,0.973723
21.14,1.85598,0.982053
21.15,1.85631,0.990459
21.16,1.85649,0.99894
21.17,1.85651,1.0075
21.18,1.85637,1.01613
21.19,1.85607,1.02483
21.2,1.85561,1.0336
21.21,1.85498,1.04244
21.22,1.8542,1.05136
21.23,1.85324,1.06034
21.24,1.85213,1.06938
21.25,1.85084,1.0785
21.26,1.84939,1.08767
21.27,1.84777,1.09691
21.28,1.84598,1.10621
21.29,1.84402,1.11557
21.3,1.84188,1.12498
21.31,1.83958,1.13446
21.32,1.83711,1.14398
21.33,1.83446,1.15356
21.34,1.83165,1.16318
21.35,1.82866,1.17286
21.36,1.8255,1.18258
21.37,1.82216,1.19234
21.38,1.81866,1.20214
21.39,1.81498,1.21198
21.4,1.81114,1.22186
21.41,1.80712,1.23177
21.42,1.80293,1.24171
21.43,1.79857,1.25168
21.44,1.79404,1.26168
21.45,1.78935,1.2717
21.46,1.78449,1.28173
21.47,1.77946,1.29179
21.48,1.77427,1.30186
21.49,1.76891,1.31194
21.5,1.76339,1.32203
21.51,1.75772,1.33212
21.52,1.75188,1.34221
21.53,1.74588,1.3523
21.54,1.73973,1.36239
21.55,1.73343,1.37247
21.56,1.72697,1.38253
21.57,1.72036,1.39258
21.58,1.71361,1.40262
21.59,1.70671,1.41263
21.6,1.69967,1.42261
21.61,1.69249,1.43256
21.62,1.68517,1.44248
21.63,1.67771,1.45237
21.64,1.67012,1.46221
21.65,1.6624,1.47201
21.66,1.65455,1.48176
21.67,1.64658,1.49146
21.68,1.63849,1.5011
21.69,1.63028,1.51069
21.7,1.62195,1.52021
21.71,1.61352,1.52966
21.72,1.60497,1.53905
21.73,1.59632,1.54836
21.74,1.58757,1.55759
21.75,1.57871,1.56674
21.76,1.56977,1.57581
21.77,1.56073,1.58479
21.78,1.5516,1.59367
21.79,1.54239,1.60246
21.8,1.5331,1.61116
21.81,1.52373,1.61975
21.82,1.51428,1.62823
21.83,1.50477,1.6366
21.84,1.49519,1.64486
21.85,1.48555,1.65301
21.86,1.47585,1.66103
21.87,1.46609,1.66894
21.88,1.45629,1.67672
21.89,1.44643,1.68437
21.9,1.43653,1.69189
21.91,1.42659,1.69927
21.92,1.41662,1.70652
21.93,1.40661,1.71363
21.94,1.39657,1.7206
21.95,1.38651,1.72742
21.96,1.37642,1.7341
21.97,1.36632,1.74063
21.98,1.3562,1.747
21.99,1.34607,1.75323
22,1.33593,1.75929
22.01,1.32578,1.7652
22.02,1.31564,1.77095
22.03,1.3055,1.77654
22.04,1.29536,1.78197
22.05,1.28523,1.78723
22.06,1.27511,1.79233
22.07,1.26501,1.79726
22.08,1.25492,1.80203
22.09,1.24486,1.80662
22.1,1.23482,1.81104
22.11,1.2248,1.8153
22.12,1.21482,1.81938
22.13,1.20486,1.82328
22.14,1.19494,1.82702
22.15,1.18506,1.83058
22.16,1.17522,1.83397
22.17,1.16542,1.83718
22.18,1.15566,1.84022
22.19,1.14595,1.84309
22.2,1.13629,1.84578
22.21,1.12668,1.84829
22.22,1.11712,1.85063
22.23,1.10762,1.8528
22.24,1.09817,1.85479
22.25,1.08878,1.85662
22.26,1.07946,1.85826
22.27,1.07019,1.85974
22.28,1.06099,1.86105
22.29,1.05186,1.86218
22.3,1.04279,1.86315
22.31,1.03379,1.86394
22.32,1.02486,1.86457
22.33,1.01599,1.86504
22.34,1.00721,1.86533
22.35,0.99849,1.86547
22.36,0.989849,1.86544
22.37,0.981282,1.86525
22.38,0.972792,1.8649
22.39,0.964378,1.8644
22.4,0.956042,1.86373
22.41,0.947784,1.86291
22.42,0.939606,1.86194
22.43,0.931507,1.86081
22.44,0.923488,1.85954
22.45,0.915551,1.85812
22.46,0.907694,1.85655
22.47,0.899919,1.85483
22.48,0.892227,1.85298
22.49,0.884616,1.85098
22.5,0.877088,1.84885
22.51,0.869643,1.84657
22.52,0.862281,1.84417
22.53,0.855002,1.84163
22.54,0.847806,1.83896
22.55,0.840693,1.83616
22.56,0.833664,1.83323
22.57,0.826717,1.83018
22.58,0.819854,1.82701
22.59,0.813074,1.82372
22.6,0.806376,1.82031
22.61,0.799761,1.81679
22.62,0.793229,1.81315
22.63,0.786779,1.8094
22.64,0.780411,1.80554
22.65,0.774124,1.80158
22.66,0.767919,1.79751
22.67,0.761795,1.79334
22.68,0.755751,1.78906
22.69,0.749788,1.78469
22.7,0.743904,1.78023
22.71,0.7381,1.77567
22.72,0.732375,1.77102
22.73,0.726728,1.76628
22.74,0.72116,1.76145
22.75,0.715668,1.75654
22.76,0.710254,1.75155
22.77,0.704916,1.74647
22.78,0.699654,1.74132
22.79,0.694467,1.73609
22.8,0.689355,1.73078
22.81,0.684318,1.72541
22.82,0.679354,1.71996
22.83,0.674463,1.71444
22.84,0.669644,1.70886
22.85,0.664897,1.70322
22.86,0.660221,1.69751
22.87,0.655616,1.69174
22.88,0.651081,1.68592
22.89,0.646615,1.68003
22.9,0.642218,1.6741
22.91,0.637889,1.66811
22.92,0.633627,1.66207
22.93,0.629432,1.65598
22.94,0.625303,1.64984
22.95,0.62124,1.64366
22.96,0.617241,1.63743
22.97,0.613306,1.63117
22.98,0.609435,1.62486
22.99,0.605627,1.61851
23,0.601881,1.61213
23.01,0.598197,1.60571
23.02,0.594574,1.59926
23.03,0.591011,1.59278
23.04,0.587507,1.58626
23.05,0.584063,1.57972
23.06,0.580677,1.57315
23.07,0.577349,1.56655
23.08,0.574078,1.55993
23.09,0.570864,1.55329
23.1,0.567705,1.54662
23.11,0.564602,1.53993
23.12,0.561553,1.53323
23.13,0.558559,1.52651
23.14,0.555618,1.51977
23.15,0.55273,1.51302
23.16,0.549895,1.50625
23.17,0.547111,1.49947
23.18,0.544378,1.49268
23.19,0.541696,1.48588
23.2,0.539064,1.47907
23.21,0.536482,1.47225
23.22,0.533948,1.46542
23.23,0.531463,1.4586
23.24,0.529026,1.45176
23.25,0.526636,1.44492
23.26,0.524293,1.43808
23.27,0.521996,1.43124
23.28,0.519745,1.4244
23.29,0.517539,1.41756
23.3,0.515378,1.41072
23.31,0.513261,1.40389
23.32,0.511188,1.39705
23.33,0.509159,1.39022
23.34,0.507172,1.3834
23.35,0.505227,1.37658
23.36,0.503325,1.36977
23.37,0.501463,1.36297
23.38,0.499643,1.35617
23.39,0.497864,1.34939
23.4,0.496124,1.34261
23.41,0.494424,1.33585
23.42,0.492764,1.32909
23.43,0.491142,1.32235
23.44,0.489559,1.31562
23.45,0.488014,1.30891
23.46,0.486506,1.3022
23.47,0.485036,1.29552
23.48,0.483603,1.28885
23.49,0.482206,1.28219
23.5,0.480845,1.27555
23.51,0.47952,1.26893
23.52,0.478231,1.26232
23.53,0.476976,1.25574
23.54,0.475756,1.24917
23.55,0.474571,1.24262
23.56,0.473419,1.23609
23.57,0.472302,1.22958
23.58,0.471217,1.2231
23.59,0.470166,1.21663
23.6,0.469148,1.21018
23.61,0.468162,1.20376
23.62,0.467208,1.19736
23.63,0.466286,1.19098
23.64,0.465395,1.18462
23.65,0.464536,1.17829
23.66,0.463708,1.17198
23.67,0.46291,1.16569
23.68,0.462143,1.15943
23.69,0.461406,1.1532
23.7,0.4607,1.14698
23.71,0.460022,1.1408
23.72,0.459375,1.13464
23.73,0.458756,1.1285
23.74,0.458167,1.1224
23.75,0.457606,1.11631
23.76,0.457074,1.11026
23.77,0.45657,1.10423
23.78,0.456094,1.09823
23.79,0.455646,1.09226
23.8,0.455225,1.08631
23.81,0.454832,1.08039
23.82,0.454467,1.0745
23.83,0.454128,1.06864
23.84,0.453817,1.06281
23.85,0.453531,1.057
23.86,0.453273,1.05123
23.87,0.453041,1.04548
23.88,0.452835,1.03976
23.89,0.452655,1.03407
23.9,0.4525,1.02841
23.91,0.452372,1.02278
23.92,0.452269,1.01718
23.93,0.452191,1.01161
23.94,0.452139,1.00607
23.95,0.452111,1.00056
23.96,0.452109,0.995075
23.97,0.452131,0.989623
23.98,0.452178,0.984201
23.99,0.452249,0.978809
24,0.452345,0.973448
24.01,0.452465,0.968117
24.02,0.452609,0.962816
24.03,0.452778,0.957546
24.04,0.45297,0.952306
24.05,0.453186,0.947096
24.06,0.453426,0.941917
24.07,0.453689,0.936769
24.08,0.453976,0.931651
24.09,0.454286,0.926564
24.1,0.45462,0.921508
24.11,0.454977,0.916482
24.12,0.455357,0.911487
24.13,0.45576,0.906523
24.14,0.456186,0.901589
24.15,0.456635,0.896686
24.16,0.457106,0.891814
24.17,0.457601,0.886972
24.18,0.458118,0.882161
24.19,0.458658,0.877381
24.2,0.45922,0.872632
24.21,0.459805,0.867913
24.22,0.460413,0.863224
24.23,0.461042,0.858566
24.24,0.461695,0.853939
24.25,0.462369,0.849342
24.26,0.463065,0.844776
24.27,0.463784,0.84024
24.28,0.464525,0.835734
24.29,0.465288,0.831259
24.3,0.466073,0.826814
24.31,0.466881,0.8224
24.32,0.46771,0.818015
24.33,0.468561,0.813661
24.34,0.469434,0.809337
24.35,0.470329,0.805043
24.36,0.471246,0.800779
24.37,0.472185,0.796545
24.38,0.473146,0.792341
24.39,0.474128,0.788166
24.4,0.475132,0.784021
24.41,0.476159,0.779906
24.42,0.477207,0.775821
24.43,0.478276,0.771765
24.44,0.479368,0.767738
24.45,0.480481,0.763741
24.46,0.481617,0.759774
24.47,0.482774,0.755835
24.48,0.483952,0.751926
24.49,0.485153,0.748045
24.5,0.486375,0.744194
24.51,0.487619,0.740372
24.52,0.488885,0.736578
24.53,0.490173,0.732813
24.54,0.491483,0.729077
24.55,0.492814,0.72537
24.56,0.494168,0.721691
24.57,0.495543,0.71804
24.58,0.49694,0.714418
24.59,0.49836,0.710824
24.6,0.499801,0.707258
24.61,0.501264,0.703721
24.62,0.502749,0.700211
24.63,0.504256,0.696729
24.64,0.505785,0.693275
24.65,0.507337,0.689849
24.66,0.50891,0.68645
24.67,0.510506,0.683079
24.68,0.512124,0.679736
24.69,0.513764,0.676419
24.7,0.515426,0.67313
24.71,0.517111,0.669868
24.72,0.518818,0.666634
24.73,0.520548,0.663426
24.74,0.5223,0.660245
24.75,0.524075,0.657091
24.76,0.525872,0.653964
24.77,0.527691,0.650863
24.78,0.529534,0.647789
24.79,0.531399,0.644742
24.8,0.533287,0.64172
24.81,0.535197,0.638725
24.82,0.537131,0.635757
24.83,0.539087,0.632814
24.84,0.541067,0.629897
24.85,0.543069,0.627006
24.86,0.545095,0.624141
24.87,0.547144,0.621302
24.88,0.549216,0.618488
24.89,0.551311,0.6157
24.9,0.55343,0.612938
24.91,0.555572,0.610201
24.92,0.557737,0.607489
24.93,0.559927,0.604802
24.94,0.562139,0.60214
24.95,0.564376,0.599504
24.96,0.566636,0.596892
24.97,0.56892,0.594306
24.98,0.571228,0.591744
24.99,0.573561,0.589206
25,0.575917,0.586694
25.01,0.578297,0.584206
25.02,0.580701,0.581742
25.03,0.58313,0.579303
25.04,0.585584,0.576888
25.05,0.588061,0.574497
25.06,0.590563,0.572131
25.07,0.59309,0.569788
25.08,0.595642,0.56747
25.09,0.598218,0.565175
25.1,0.600819,0.562904
25.11,0.603445,0.560657
25.12,0.606097,0.558434
25.13,0.608773,0.556234
25.14,0.611475,0.554058
25.15,0.614201,0.551905
25.16,0.616954,0.549776
25.17,0.619731,0.54767
25.18,0.622534,0.545588
25.19,0.625363,0.543528
25.2,0.628218,0.541492
25.21,0.631098,0.539479
25.22,0.634005,0.537489
25.23,0.636937,0.535522
25.24,0.639895,0.533577
25.25,0.64288,0.531656
25.26,0.645891,0.529757
25.27,0.648928,0.527881
25.28,0.651992,0.526028
25.29,0.655082,0.524197
25.3,0.658199,0.522389
25.31,0.661343,0.520604
25.32,0.664513,0.518841
25.33,0.667711,0.5171
25.34,0.670935,0.515382
25.35,0.674186,0.513686
25.36,0.677465,0.512012
25.37,0.680771,0.510361
25.38,0.684104,0.508732
25.39,0.687465,0.507125
25.4,0.690853,0.50554
25.41,0.694269,0.503977
25.42,0.697713,0.502436
25.43,0.701185,0.500917
25.44,0.704684,0.49942
25.45,0.708212,0.497945
25.46,0.711767,0.496493
25.47,0.715351,0.495061
25.48,0.718963,0.493652
25.49,0.722604,0.492265
25.5,0.726273,0.490899
25.51,0.72997,0.489556
25.52,0.733696,0.488234
25.53,0.737451,0.486934
25.54,0.741235,0.485655
25.55,0.745047,0.484398
25.56,0.748889,0.483163
25.57,0.752759,0.48195
25.58,0.756659,0.480759
25.59,0.760588,0.479589
25.6,0.764546,0.47844
25.61,0.768533,0.477314
25.62,0.77255,0.476209
25.63,0.776597,0.475126
25.64,0.780673,0.474065
25.65,0.784779,0.473025
25.66,0.788915,0.472007
25.67,0.79308,0.47101
25.68,0.797275,0.470036
25.69,0.801501,0.469083
25.7,0.805756,0.468152
25.71,0.810041,0.467242
25.72,0.814357,0.466355
25.73,0.818703,0.465489
25.74,0.823079,0.464645
25.75,0.827485,0.463823
25.76,0.831922,0.463023
25.77,0.836389,0.462245
25.78,0.840887,0.461488
25.79,0.845415,0.460754
25.8,0.849974,0.460042
25.81,0.854563,0.459352
25.82,0.859184,0.458684
25.83,0.863835,0.458038
25.84,0.868516,0.457414
25.85,0.873229,0.456813
25.86,0.877972,0.456234
25.87,0.882746,0.455677
25.88,0.887551,0.455143
25.89,0.892387,0.454631
25.9,0.897254,0.454141
25.91,0.902151,0.453675
25.92,0.90708,0.453231
25.93,0.91204,0.45281
25.94,0.91703,0.452411
25.95,0.922052,0.452036
25.96,0.927104,0.451684
25.97,0.932188,0.451355
25.98,0.937302,0.451048
25.99,0.942448,0.450766
26,0.947624,0.450506
26.01,0.952831,0.45027
26.02,0.958069,0.450058
26.03,0.963338,0.449869
26.04,0.968637,0.449704
26.05,0.973968,0.449563
26.06,0.979329,0.449446
26.07,0.984721,0.449353
26.08,0.990143,0.449285
26.09,0.995596,0.44924
26.1,1.00108,0.449221
26.11,1.00659,0.449225
26.12,1.01214,0.449255
26.13,1.01771,0.44931
26.14,1.02332,0.449389
26.15,1.02895,0.449494
26.16,1.03461,0.449624
26.17,1.04031,0.44978
26.18,1.04603,0.449961
26.19,1.05179,0.450168
26.2,1.05757,0.450401
26.21,1.06338,0.45066
26.22,1.06922,0.450946
26.23,1.07509,0.451258
26.24,1.08099,0.451597
26.25,1.08692,0.451963
26.26,1.09288,0.452356
26.27,1.09886,0.452776
26.28,1.10488,0.453224
26.29,1.11092,0.453699
26.3,1.11699,0.454202
26.31,1.12308,0.454733
26.32,1.12921,0.455293
26.33,1.13536,0.455881
26.34,1.14154,0.456499
26.35,1.14774,0.457145
26.36,1.15397,0.45782
26.37,1.16023,0.458525
26.38,1.16651,0.45926
26.39,1.17282,0.460024
26.4,1.17915,0.460819
26.41,1.18551,0.461645
26.42,1.19189,0.462501
26.43,1.1983,0.463389
26.44,1.20473,0.464308
26.45,1.21118,0.465258
26.46,1.21766,0.466241
26.47,1.22416,0.467256
26.48,1.23068,0.468303
26.49,1.23722,0.469383
26.5,1.24379,0.470497
26.51,1.25037,0.471644
26.52,1.25698,0.472825
26.53,1.26361,0.47404
26.54,1.27025,0.475289
26.55,1.27692,0.476574
26.56,1.2836,0.477893
26.57,1.2903,0.479249
26.58,1.29702,0.48064
26.59,1.30376,0.482068
26.6,1.31051,0.483532
26.61,1.31728,0.485033
26.62,1.32406,0.486572
26.63,1.33086,0.488149
26.64,1.33767,0.489764
26.65,1.3445,0.491418
26.66,1.35134,0.493111
26.67,1.35819,0.494843
26.68,1.36505,0.496616
26.69,1.37192,0.498429
26.7,1.3788,0.500282
26.71,1.38569,0.502177
26.72,1.39259,0.504114
26.73,1.39949,0.506093
26.74,1.4064,0.508115
26.75,1.41332,0.51018
26.76,1.42025,0.512289
26.77,1.42717,0.514442
26.78,1.4341,0.516639
26.79,1.44103,0.518882
26.8,1.44797,0.52117
26.81,1.4549,0.523505
26.82,1.46183,0.525887
26.83,1.46876,0.528315
26.84,1.47569,0.530792
26.85,1.48262,0.533317
26.86,1.48953,0.535891
26.87,1.49645,0.538514
26.88,1.50335,0.541187
26.89,1.51025,0.543912
26.9,1.51714,0.546687
26.91,1.52402,0.549514
26.92,1.53088,0.552394
26.93,1.53773,0.555326
26.94,1.54457,0.558312
26.95,1.55139,0.561353
26.96,1.5582,0.564448
26.97,1.56499,0.567599
26.98,1.57175,0.570806
26.99,1.5785,0.574069
27,1.58522,0.57739
27.01,1.59192,0.580769
27.02,1.5986,0.584207
27.03,1.60524,0.587704
27.04,1.61186,0.591261
27.05,1.61845,0.594879
27.06,1.62501,0.598558
27.07,1.63153,0.602299
27.08,1.63802,0.606102
27.09,1.64447,0.609969
27.1,1.65088,0.6139
27.11,1.65726,0.617896
27.12,1.66359,0.621957
27.13,1.66988,0.626085
27.14,1.67612,0.630279
27.15,1.68232,0.63454
27.16,1.68847,0.63887
27.17,1.69457,0.643268
27.18,1.70061,0.647736
27.19,1.7066,0.652274
27.2,1.71254,0.656883
27.21,1.71841,0.661564
27.22,1.72423,0.666316
27.23,1.72998,0.671142
27.24,1.73567,0.676041
27.25,1.74129,0.681015
27.26,1.74685,0.686063
27.27,1.75233,0.691187
27.28,1.75774,0.696387
27.29,1.76308,0.701664
27.3,1.76834,0.707018
27.31,1.77352,0.71245
27.32,1.77862,0.717961
27.33,1.78364,0.723551
27.34,1.78857,0.729222
27.35,1.79341,0.734972
27.36,1.79816,0.740803
27.37,1.80282,0.746716
27.38,1.80739,0.752711
27.39,1.81186,0.758788
27.4,1.81623,0.764949
27.41,1.8205,0.771192
27.42,1.82467,0.77752
27.43,1.82873,0.783932
27.44,1.83268,0.790428
27.45,1.83652,0.79701
27.46,1.84025,0.803677
27.47,1.84386,0.81043
27.48,1.84735,0.817269
27.49,1.85073,0.824194
27.5,1.85398,0.831206
27.51,1.85711,0.838304
27.52,1.86012,0.845489
27.53,1.86299,0.852762
27.54,1.86573,0.860121
27.55,1.86834,0.867567
27.56,1.87082,0.875101
27.57,1.87315,0.882721
27.58,1.87535,0.890429
27.59,1.8774,0.898223
27.6,1.87932,0.906104
27.61,1.88108,0.914072
27.62,1.8827,0.922125
27.63,1.88416,0.930265
27.64,1.88548,0.93849
27.65,1.88664,0.9468
27.66,1.88764,0.955195
27.67,1.88849,0.963673
27.68,1.88917,0.972236
27.69,1.8897,0.98088
27.7,1.89006,0.989607
27.71,1.89025,0.998415
27.72,1.89028,1.0073
27.73,1.89015,1.01627
27.74,1.88984,1.02532
27.75,1.88936,1.03444
27.76,1.88871,1.04364
27.77,1.88788,1.05292
27.78,1.88689,1.06227
27.79,1.88571,1.07169
27.8,1.88436,1.08118
27.81,1.88283,1.09074
27.82,1.88112,1.10037
27.83,1.87923,1.11006
27.84,1.87716,1.11982
27.85,1.87492,1.12965
27.86,1.87248,1.13953
27.87,1.86987,1.14947
27.88,1.86708,1.15947
27.89,1.8641,1.16953
27.9,1.86094,1.17963
27.91,1.8576,1.18979
27.92,1.85407,1.19999
27.93,1.85036,1.21024
27.94,1.84647,1.22053
27.95,1.8424,1.23086
27.96,1.83815,1.24123
27.97,1.83371,1.25163
27.98,1.8291,1.26207
27.99,1.82431,1.27253
28,1.81933,1.28302
28.01,1.81418,1.29354
28.02,1.80886,1.30407
28.03,1.80336,1.31462
28.04,1.79769,1.32518
28.05,1.79184,1.33575
28.06,1.78582,1.34632
28.07,1.77964,1.3569
28.08,1.77329,1.36748
28.09,1.76677,1.37806
28.1,1.76009,1.38862
28.11,1.75325,1.39918
28.12,1.74625,1.40972
28.13,1.7391,1.42024
28.14,1.73179,1.43073
28.15,1.72433,1.4412
28.16,1.71672,1.45164
28.17,1.70897,1.46205
28.18,1.70107,1.47241
28.19,1.69304,1.48274
28.2,1.68486,1.49301
28.21,1.67656,1.50324
28.22,1.66812,1.51341
28.23,1.65956,1.52352
28.24,1.65087,1.53357
28.25,1.64206,1.54355
28.26,1.63313,1.55346
28.27,1.62409,1.56329
28.28,1.61495,1.57305
28.29,1.60569,1.58272
28.3,1.59634,1.59231
28.31,1.58688,1.60181
28.32,1.57733,1.61121
28.33,1.56769,1.62051
28.34,1.55796,1.62971
28.35,1.54815,1.6388
28.36,1.53826,1.64778
28.37,1.5283,1.65665
28.38,1.51826,1.66541
28.39,1.50816,1.67404
28.4,1.49799,1.68254
28.41,1.48777,1.69092
28.42,1.47749,1.69917
28.43,1.46716,1.70728
28.44,1.45678,1.71526
28.45,1.44636,1.7231
28.46,1.4359,1.73079
28.47,1.42541,1.73833
28.48,1.41489,1.74573
28.49,1.40433,1.75297
28.5,1.39376,1.76006
28.51,1.38317,1.76699
28.52,1.37256,1.77376
28.53,1.36194,1.78037
28.54,1.35131,1.78681
28.55,1.34068,1.79309
28.56,1.33005,1.7992
28.57,1.31942,1.80513
28.58,1.30879,1.8109
28.59,1.29818,1.81649
28.6,1.28758,1.82191
28.61,1.277,1.82715
28.62,1.26643,1.83221
28.63,1.2559,1.83709
28.64,1.24538,1.84179
28.65,1.2349,1.84631
28.66,1.22445,1.85065
28.67,1.21403,1.8548
28.68,1.20365,1.85877
28.69,1.19332,1.86256
28.7,1.18302,1.86616
28.71,1.17278,1.86957
28.72,1.16258,1.8728
28.73,1.15243,1.87585
28.74,1.14234,1.87871
28.75,1.1323,1.88138
28.76,1.12232,1.88387
28.77,1.1124,1.88617
28.78,1.10254,1.88829
28.79,1.09275,1.89023
28.8,1.08302,1.89198
28.81,1.07336,1.89356
28.82,1.06377,1.89494
28.83,1.05425,1.89615
28.84,1.0448,1.89718
28.85,1.03543,1.89803
28.86,1.02613,1.8987
28.87,1.01691,1.8992
28.88,1.00776,1.89952
28.89,0.998699,1.89967
28.9,0.989714,1.89964
28.91,0.98081,1.89945
28.92,0.971988,1.89908
28.93,0.96325,1.89855
28.94,0.954594,1.89785
28.95,0.946023,1.89699
28.96,0.937538,1.89597
28.97,0.929138,1.89478
28.98,0.920824,1.89344
28.99,0.912597,1.89194
29,0.904457,1.89029
29.01,0.896405,1.88848
29.02,0.88844,1.88653
29.03,0.880564,1.88442
29.04,0.872776,1.88217
29.05,0.865077,1.87978
29.06,0.857466,1.87724
29.07,0.849944,1.87456
29.08,0.842511,1.87175
29.09,0.835166,1.8688
29.1,0.82791,1.86572
29.11,0.820743,1.86251
29.12,0.813664,1.85917
29.13,0.806673,1.85571
29.14,0.79977,1.85212
29.15,0.792955,1.84841
29.16,0.786227,1.84459
29.17,0.779587,1.84064
29.18,0.773034,1.83659
29.19,0.766566,1.83242
29.2,0.760185,1.82814
29.21,0.75389,1.82376
29.22,0.74768,1.81927
29.23,0.741554,1.81468
29.24,0.735513,1.80999
29.25,0.729555,1.8052
29.26,0.723681,1.80032
29.27,0.717889,1.79534
29.28,0.71218,1.79028
29.29,0.706551,1.78513
29.3,0.701004,1.77989
29.31,0.695537,1.77457
29.32,0.69015,1.76916
29.33,0.684841,1.76368
29.34,0.679611,1.75812
29.35,0.674459,1.75249
29.36,0.669384,1.74678
29.37,0.664385,1.74101
29.38,0.659462,1.73517
29.39,0.654614,1.72926
29.4,0.64984,1.72329
29.41,0.64514,1.71725
29.42,0.640512,1.71116
29.43,0.635957,1.70501
29.44,0.631474,1.6988
29.45,0.627061,1.69254
29.46,0.622718,1.68623
29.47,0.618445,1.67986
29.48,0.614241,1.67345
29.49,0.610104,1.667
29.5,0.606035,1.6605
29.51,0.602032,1.65396
29.52,0.598095,1.64738
29.53,0.594223,1.64075
29.54,0.590415,1.6341
29.55,0.586671,1.6274
29.56,0.582991,1.62068
29.57,0.579372,1.61392
29.58,0.575815,1.60713
29.59,0.572319,1.60031
29.6,0.568884,1.59347
29.61,0.565507,1.5866
29.62,0.56219,1.57971
29.63,0.558931,1.57279
29.64,0.55573,1.56585
29.65,0.552585,1.5589
29.66,0.549497,1.55192
29.67,0.546464,1.54493
29.68,0.543486,1.53792
29.69,0.540562,1.5309
29.7,0.537693,1.52387
29.71,0.534876,1.51682
29.72,0.532111,1.50977
29.73,0.529399,1.5027
29.74,0.526738,1.49563
29.75,0.524127,1.48855
29.76,0.521566,1.48147
29.77,0.519055,1.47438
29.78,0.516593,1.46729
29.79,0.514179,1.4602
29.8,0.511813,1.4531
29.81,0.509494,1.44601
29.82,0.507221,1.43892
29.83,0.504995,1.43183
29.84,0.502814,1.42474
29.85,0.500678,1.41766
29.86,0.498587,1.41058
29.87,0.49654,1.4035
29.88,0.494537,1.39644
29.89,0.492576,1.38938
29.9,0.490658,1.38233
29.91,0.488782,1.37529
29.92,0.486948,1.36826
29.93,0.485155,1.36124
29.94,0.483402,1.35423
29.95,0.48169,1.34723
29.96,0.480017,1.34025
29.97,0.478384,1.33328
29.98,0.47679,1.32633
29.99,0.475234,1.31939
30,0.473716,1.31246
30.01,0.472236,1.30556
30.02,0.470793,1.29867
