t,K,Z
24.308,0.516208,0.811111
24.309,0.516305,0.810719
24.31,0.516403,0.810327
24.311,0.516501,0.809935
24.312,0.516599,0.809543
24.313,0.516698,0.809152
24.314,0.516796,0.808761
24.315,0.516895,0.80837
24.316,0.516994,0.80798
24.317,0.517093,0.807589
24.318,0.517193,0.807199
24.319,0.517293,0.80681
24.32,0.517393,0.80642
24.321,0.517493,0.806031
24.322,0.517593,0.805642
24.323,0.517694,0.805253
24.324,0.517795,0.804865
24.325,0.517896,0.804477
24.326,0.517997,0.804089
24.327,0.518098,0.803702
24.328,0.5182,0.803314
24.329,0.518302,0.802927
24.33,0.518404,0.80254
24.331,0.518506,0.802154
24.332,0.518609,0.801768
24.333,0.518712,0.801382
24.334,0.518815,0.800996
24.335,0.518918,0.800611
24.336,0.519022,0.800225
24.337,0.519125,0.799841
24.338,0.519229,0.799456
24.339,0.519333,0.799072
24.34,0.519438,0.798688
24.341,0.519542,0.798304
24.342,0.519647,0.79792
24.343,0.519752,0.797537
24.344,0.519857,0.797154
24.345,0.519963,0.796771
24.346,0.520068,0.796389
24.347,0.520174,0.796006
24.348,0.52028,0.795624
24.349,0.520387,0.795243
24.35,0.520493,0.794861
24.351,0.5206,0.79448
24.352,0.520707,0.794099
24.353,0.520814,0.793719
24.354,0.520922,0.793338
24.355,0.521029,0.792958
24.356,0.521137,0.792579
24.357,0.521245,0.792199
24.358,0.521354,0.79182
24.359,0.521462,0.791441
24.36,0.521571,0.791062
24.361,0.52168,0.790684
24.362,0.521789,0.790305
24.363,0.521899,0.789927
24.364,0.522008,0.78955
24.365,0.522118,0.789172
24.366,0.522228,0.788795
24.367,0.522338,0.788418
24.368,0.522449,0.788042
24.369,0.52256,0.787665
24.37,0.522671,0.787289
24.371,0.522782,0.786914
24.372,0.522893,0.786538
24.373,0.523005,0.786163
24.374,0.523117,0.785788
24.375,0.523229,0.785413
24.376,0.523341,0.785039
24.377,0.523453,0.784664
24.378,0.523566,0.78429
24.379,0.523679,0.783917
24.38,0.523792,0.783543
24.381,0.523906,0.78317
24.382,0.524019,0.782797
24.383,0.524133,0.782425
24.384,0.524247,0.782052
24.385,0.524361,0.78168
24.386,0.524476,0.781309
24.387,0.524591,0.780937
24.388,0.524705,0.780566
24.389,0.524821,0.780195
24.39,0.524936,0.779824
24.391,0.525052,0.779454
24.392,0.525167,0.779083
24.393,0.525283,0.778713
24.394,0.5254,0.778344
24.395,0.525516,0.777974
24.396,0.525633,0.777605
24.397,0.52575,0.777236
24.398,0.525867,0.776868
24.399,0.525984,0.776499
24.4,0.526102,0.776131
24.401,0.526219,0.775764
24.402,0.526337,0.775396
24.403,0.526456,0.775029
24.404,0.526574,0.774662
24.405,0.526693,0.774295
24.406,0.526812,0.773929
24.407,0.526931,0.773562
24.408,0.52705,0.773196
24.409,0.52717,0.772831
24.41,0.527289,0.772465
24.411,0.527409,0.7721
24.412,0.527529,0.771735
24.413,0.52765,0.771371
24.414,0.527771,0.771006
24.415,0.527891,0.770642
24.416,0.528012,0.770278
24.417,0.528134,0.769915
24.418,0.528255,0.769551
24.419,0.528377,0.769188
24.42,0.528499,0.768826
24.421,0.528621,0.768463
24.422,0.528744,0.768101
24.423,0.528866,0.767739
24.424,0.528989,0.767377
24.425,0.529112,0.767016
24.426,0.529235,0.766655
24.427,0.529359,0.766294
24.428,0.529483,0.765933
24.429,0.529606,0.765573
24.43,0.529731,0.765213
24.431,0.529855,0.764853
24.432,0.52998,0.764493
24.433,0.530104,0.764134
24.434,0.530229,0.763775
24.435,0.530355,0.763416
24.436,0.53048,0.763057
24.437,0.530606,0.762699
24.438,0.530732,0.762341
24.439,0.530858,0.761983
24.44,0.530984,0.761626
24.441,0.531111,0.761269
24.442,0.531238,0.760912
24.443,0.531365,0.760555
24.444,0.531492,0.760199
24.445,0.531619,0.759842
24.446,0.531747,0.759487
24.447,0.531875,0.759131
24.448,0.532003,0.758776
24.449,0.532131,0.75842
24.45,0.53226,0.758066
24.451,0.532389,0.757711
24.452,0.532518,0.757357
24.453,0.532647,0.757003
24.454,0.532776,0.756649
24.455,0.532906,0.756295
24.456,0.533036,0.755942
24.457,0.533166,0.755589
24.458,0.533296,0.755236
24.459,0.533427,0.754884
24.46,0.533557,0.754532
24.461,0.533688,0.75418
24.462,0.53382,0.753828
24.463,0.533951,0.753477
24.464,0.534083,0.753125
24.465,0.534215,0.752775
24.466,0.534347,0.752424
24.467,0.534479,0.752074
24.468,0.534611,0.751723
24.469,0.534744,0.751374
24.47,0.534877,0.751024
24.471,0.53501,0.750675
24.472,0.535144,0.750326
24.473,0.535277,0.749977
24.474,0.535411,0.749628
24.475,0.535545,0.74928
24.476,0.535679,0.748932
24.477,0.535814,0.748584
24.478,0.535949,0.748237
24.479,0.536084,0.74789
24.48,0.536219,0.747543
24.481,0.536354,0.747196
24.482,0.53649,0.74685
24.483,0.536625,0.746503
24.484,0.536762,0.746157
24.485,0.536898,0.745812
24.486,0.537034,0.745466
24.487,0.537171,0.745121
24.488,0.537308,0.744776
24.489,0.537445,0.744432
24.49,0.537582,0.744087
24.491,0.53772,0.743743
24.492,0.537858,0.7434
24.493,0.537996,0.743056
24.494,0.538134,0.742713
24.495,0.538272,0.74237
24.496,0.538411,0.742027
24.497,0.53855,0.741684
24.498,0.538689,0.741342
24.499,0.538828,0.741
24.5,0.538968,0.740658
24.501,0.539108,0.740317
24.502,0.539248,0.739976
24.503,0.539388,0.739635
24.504,0.539528,0.739294
24.505,0.539669,0.738954
24.506,0.53981,0.738614
24.507,0.539951,0.738274
24.508,0.540092,0.737934
24.509,0.540234,0.737595
24.51,0.540376,0.737256
24.511,0.540518,0.736917
24.512,0.54066,0.736578
24.513,0.540802,0.73624
24.514,0.540945,0.735902
24.515,0.541088,0.735564
24.516,0.541231,0.735226
24.517,0.541374,0.734889
24.518,0.541518,0.734552
24.519,0.541661,0.734215
24.52,0.541805,0.733879
24.521,0.54195,0.733542
24.522,0.542094,0.733206
24.523,0.542239,0.732871
24.524,0.542383,0.732535
24.525,0.542529,0.7322
24.526,0.542674,0.731865
24.527,0.542819,0.73153
24.528,0.542965,0.731196
24.529,0.543111,0.730862
24.53,0.543257,0.730528
24.531,0.543404,0.730194
24.532,0.54355,0.729861
24.533,0.543697,0.729528
24.534,0.543844,0.729195
24.535,0.543991,0.728862
24.536,0.544139,0.72853
24.537,0.544287,0.728198
24.538,0.544435,0.727866
24.539,0.544583,0.727534
24.54,0.544731,0.727203
24.541,0.54488,0.726872
24.542,0.545028,0.726541
24.543,0.545178,0.72621
24.544,0.545327,0.72588
24.545,0.545476,0.72555
24.546,0.545626,0.72522
24.547,0.545776,0.724891
24.548,0.545926,0.724561
24.549,0.546076,0.724232
24.55,0.546227,0.723904
24.551,0.546378,0.723575
24.552,0.546529,0.723247
24.553,0.54668,0.722919
24.554,0.546832,0.722591
24.555,0.546983,0.722264
24.556,0.547135,0.721937
24.557,0.547287,0.72161
24.558,0.54744,0.721283
24.559,0.547592,0.720957
24.56,0.547745,0.72063
24.561,0.547898,0.720304
24.562,0.548051,0.719979
24.563,0.548205,0.719653
24.564,0.548359,0.719328
24.565,0.548512,0.719003
24.566,0.548667,0.718679
24.567,0.548821,0.718354
24.568,0.548975,0.71803
24.569,0.54913,0.717706
24.57,0.549285,0.717383
24.571,0.549441,0.71706
24.572,0.549596,0.716736
24.573,0.549752,0.716414
24.574,0.549908,0.716091
24.575,0.550064,0.715769
24.576,0.55022,0.715447
24.577,0.550377,0.715125
24.578,0.550533,0.714803
24.579,0.55069,0.714482
24.58,0.550848,0.714161
24.581,0.551005,0.71384
24.582,0.551163,0.71352
24.583,0.551321,0.7132
24.584,0.551479,0.71288
24.585,0.551637,0.71256
24.586,0.551796,0.71224
24.587,0.551954,0.711921
24.588,0.552113,0.711602
24.589,0.552273,0.711283
24.59,0.552432,0.710965
24.591,0.552592,0.710647
24.592,0.552752,0.710329
24.593,0.552912,0.710011
24.594,0.553072,0.709694
24.595,0.553233,0.709377
24.596,0.553394,0.70906
24.597,0.553555,0.708743
24.598,0.553716,0.708426
24.599,0.553877,0.70811
24.6,0.554039,0.707794
24.601,0.554201,0.707479
24.602,0.554363,0.707163
24.603,0.554525,0.706848
24.604,0.554688,0.706533
24.605,0.554851,0.706219
24.606,0.555014,0.705904
24.607,0.555177,0.70559
24.608,0.55534,0.705276
24.609,0.555504,0.704963
24.61,0.555668,0.704649
24.611,0.555832,0.704336
24.612,0.555996,0.704023
24.613,0.556161,0.703711
24.614,0.556326,0.703399
24.615,0.556491,0.703086
24.616,0.556656,0.702775
24.617,0.556821,0.702463
24.618,0.556987,0.702152
24.619,0.557153,0.701841
24.62,0.557319,0.70153
24.621,0.557485,0.701219
24.622,0.557652,0.700909
24.623,0.557819,0.700599
24.624,0.557986,0.700289
24.625,0.558153,0.69998
24.626,0.55832,0.69967
24.627,0.558488,0.699361
24.628,0.558656,0.699053
24.629,0.558824,0.698744
24.63,0.558992,0.698436
24.631,0.559161,0.698128
24.632,0.55933,0.69782
24.633,0.559499,0.697512
24.634,0.559668,0.697205
24.635,0.559838,0.696898
24.636,0.560007,0.696591
24.637,0.560177,0.696285
24.638,0.560347,0.695979
24.639,0.560518,0.695673
24.64,0.560688,0.695367
24.641,0.560859,0.695062
24.642,0.56103,0.694756
24.643,0.561201,0.694451
24.644,0.561373,0.694147
24.645,0.561544,0.693842
24.646,0.561716,0.693538
24.647,0.561889,0.693234
24.648,0.562061,0.69293
24.649,0.562233,0.692627
24.65,0.562406,0.692324
24.651,0.562579,0.692021
24.652,0.562753,0.691718
24.653,0.562926,0.691415
24.654,0.5631,0.691113
24.655,0.563274,0.690811
24.656,0.563448,0.69051
24.657,0.563622,0.690208
24.658,0.563797,0.689907
24.659,0.563972,0.689606
24.66,0.564147,0.689305
24.661,0.564322,0.689005
24.662,0.564498,0.688705
24.663,0.564673,0.688405
24.664,0.564849,0.688105
24.665,0.565025,0.687806
24.666,0.565202,0.687507
24.667,0.565378,0.687208
24.668,0.565555,0.686909
24.669,0.565732,0.68661
24.67,0.56591,0.686312
24.671,0.566087,0.686014
24.672,0.566265,0.685717
24.673,0.566443,0.685419
24.674,0.566621,0.685122
24.675,0.566799,0.684825
24.676,0.566978,0.684529
24.677,0.567157,0.684232
24.678,0.567336,0.683936
24.679,0.567515,0.68364
24.68,0.567695,0.683344
24.681,0.567875,0.683049
24.682,0.568055,0.682754
24.683,0.568235,0.682459
24.684,0.568415,0.682164
24.685,0.568596,0.68187
24.686,0.568777,0.681576
24.687,0.568958,0.681282
24.688,0.569139,0.680988
24.689,0.569321,0.680695
24.69,0.569503,0.680402
24.691,0.569685,0.680109
24.692,0.569867,0.679816
24.693,0.570049,0.679524
24.694,0.570232,0.679231
24.695,0.570415,0.678939
24.696,0.570598,0.678648
24.697,0.570781,0.678356
24.698,0.570965,0.678065
24.699,0.571149,0.677774
24.7,0.571333,0.677484
24.701,0.571517,0.677193
24.702,0.571702,0.676903
24.703,0.571886,0.676613
24.704,0.572071,0.676323
24.705,0.572256,0.676034
24.706,0.572442,0.675745
24.707,0.572627,0.675456
24.708,0.572813,0.675167
24.709,0.572999,0.674879
24.71,0.573186,0.674591
24.711,0.573372,0.674303
24.712,0.573559,0.674015
24.713,0.573746,0.673728
24.714,0.573933,0.673441
24.715,0.574121,0.673154
24.716,0.574308,0.672867
24.717,0.574496,0.67258
24.718,0.574684,0.672294
24.719,0.574873,0.672008
24.72,0.575061,0.671723
24.721,0.57525,0.671437
24.722,0.575439,0.671152
24.723,0.575628,0.670867
24.724,0.575818,0.670582
24.725,0.576007,0.670298
24.726,0.576197,0.670014
24.727,0.576387,0.66973
24.728,0.576578,0.669446
24.729,0.576768,0.669163
24.73,0.576959,0.668879
24.731,0.57715,0.668596
24.732,0.577341,0.668314
24.733,0.577533,0.668031
24.734,0.577725,0.667749
24.735,0.577917,0.667467
24.736,0.578109,0.667185
24.737,0.578301,0.666904
24.738,0.578494,0.666623
24.739,0.578687,0.666342
24.74,0.57888,0.666061
24.741,0.579073,0.66578
24.742,0.579267,0.6655
24.743,0.57946,0.66522
24.744,0.579654,0.66494
24.745,0.579848,0.664661
24.746,0.580043,0.664382
24.747,0.580238,0.664103
24.748,0.580433,0.663824
24.749,0.580628,0.663545
24.75,0.580823,0.663267
24.751,0.581019,0.662989
24.752,0.581214,0.662711
24.753,0.58141,0.662434
24.754,0.581607,0.662156
24.755,0.581803,0.661879
24.756,0.582,0.661603
24.757,0.582197,0.661326
24.758,0.582394,0.66105
24.759,0.582591,0.660774
24.76,0.582789,0.660498
24.761,0.582987,0.660222
24.762,0.583185,0.659947
24.763,0.583383,0.659672
24.764,0.583582,0.659397
24.765,0.583781,0.659122
24.766,0.58398,0.658848
24.767,0.584179,0.658574
24.768,0.584378,0.6583
24.769,0.584578,0.658027
24.77,0.584778,0.657753
24.771,0.584978,0.65748
24.772,0.585178,0.657207
24.773,0.585379,0.656935
24.774,0.58558,0.656662
24.775,0.585781,0.65639
24.776,0.585982,0.656118
24.777,0.586184,0.655847
24.778,0.586385,0.655575
24.779,0.586587,0.655304
24.78,0.58679,0.655033
24.781,0.586992,0.654762
24.782,0.587195,0.654492
24.783,0.587398,0.654222
24.784,0.587601,0.653952
24.785,0.587804,0.653682
24.786,0.588008,0.653413
24.787,0.588211,0.653144
24.788,0.588415,0.652875
24.789,0.58862,0.652606
24.79,0.588824,0.652337
24.791,0.589029,0.652069
24.792,0.589234,0.651801
24.793,0.589439,0.651534
24.794,0.589644,0.651266
24.795,0.58985,0.650999
24.796,0.590056,0.650732
24.797,0.590262,0.650465
24.798,0.590468,0.650198
24.799,0.590675,0.649932
24.8,0.590882,0.649666
24.801,0.591089,0.6494
24.802,0.591296,0.649135
24.803,0.591503,0.64887
24.804,0.591711,0.648604
24.805,0.591919,0.64834
24.806,0.592127,0.648075
24.807,0.592335,0.647811
24.808,0.592544,0.647547
24.809,0.592753,0.647283
24.81,0.592962,0.647019
24.811,0.593171,0.646756
24.812,0.593381,0.646493
24.813,0.593591,0.64623
24.814,0.593801,0.645967
24.815,0.594011,0.645705
24.816,0.594221,0.645443
24.817,0.594432,0.645181
24.818,0.594643,0.644919
24.819,0.594854,0.644658
24.82,0.595065,0.644396
24.821,0.595277,0.644136
24.822,0.595489,0.643875
24.823,0.595701,0.643614
24.824,0.595913,0.643354
24.825,0.596126,0.643094
24.826,0.596338,0.642834
24.827,0.596551,0.642575
24.828,0.596765,0.642316
24.829,0.596978,0.642057
24.83,0.597192,0.641798
24.831,0.597406,0.641539
24.832,0.59762,0.641281
24.833,0.597834,0.641023
24.834,0.598049,0.640765
24.835,0.598264,0.640508
24.836,0.598479,0.64025
24.837,0.598694,0.639993
24.838,0.59891,0.639737
24.839,0.599125,0.63948
24.84,0.599341,0.639224
24.841,0.599558,0.638968
24.842,0.599774,0.638712
24.843,0.599991,0.638456
24.844,0.600208,0.638201
24.845,0.600425,0.637945
24.846,0.600642,0.637691
24.847,0.60086,0.637436
24.848,0.601078,0.637181
24.849,0.601296,0.636927
24.85,0.601514,0.636673
24.851,0.601733,0.63642
24.852,0.601951,0.636166
24.853,0.60217,0.635913
24.854,0.60239,0.63566
24.855,0.602609,0.635407
24.856,0.602829,0.635155
24.857,0.603049,0.634902
24.858,0.603269,0.63465
24.859,0.603489,0.634399
24.86,0.60371,0.634147
24.861,0.603931,0.633896
24.862,0.604152,0.633645
24.863,0.604373,0.633394
24.864,0.604595,0.633143
24.865,0.604817,0.632893
24.866,0.605039,0.632643
24.867,0.605261,0.632393
24.868,0.605483,0.632143
24.869,0.605706,0.631894
24.87,0.605929,0.631645
24.871,0.606152,0.631396
24.872,0.606376,0.631147
24.873,0.606599,0.630899
24.874,0.606823,0.630651
24.875,0.607047,0.630403
24.876,0.607272,0.630155
24.877,0.607496,0.629907
24.878,0.607721,0.62966
24.879,0.607946,0.629413
24.88,0.608172,0.629166
24.881,0.608397,0.62892
24.882,0.608623,0.628674
24.883,0.608849,0.628428
24.884,0.609075,0.628182
24.885,0.609302,0.627936
24.886,0.609528,0.627691
24.887,0.609755,0.627446
24.888,0.609982,0.627201
24.889,0.61021,0.626956
24.89,0.610437,0.626712
24.891,0.610665,0.626468
24.892,0.610893,0.626224
24.893,0.611122,0.62598
24.894,0.61135,0.625737
24.895,0.611579,0.625494
24.896,0.611808,0.625251
24.897,0.612037,0.625008
24.898,0.612267,0.624765
24.899,0.612497,0.624523
24.9,0.612727,0.624281
24.901,0.612957,0.624039
24.902,0.613187,0.623798
24.903,0.613418,0.623557
24.904,0.613649,0.623316
24.905,0.61388,0.623075
24.906,0.614111,0.622834
24.907,0.614343,0.622594
24.908,0.614575,0.622354
24.909,0.614807,0.622114
24.91,0.615039,0.621874
24.911,0.615272,0.621635
24.912,0.615505,0.621396
24.913,0.615738,0.621157
24.914,0.615971,0.620918
24.915,0.616205,0.62068
24.916,0.616438,0.620441
24.917,0.616672,0.620203
24.918,0.616906,0.619966
24.919,0.617141,0.619728
24.92,0.617376,0.619491
24.921,0.61761,0.619254
24.922,0.617846,0.619017
24.923,0.618081,0.61878
24.924,0.618317,0.618544
24.925,0.618552,0.618308
24.926,0.618789,0.618072
24.927,0.619025,0.617837
24.928,0.619261,0.617601
24.929,0.619498,0.617366
24.93,0.619735,0.617131
24.931,0.619973,0.616896
24.932,0.62021,0.616662
24.933,0.620448,0.616428
24.934,0.620686,0.616194
24.935,0.620924,0.61596
24.936,0.621163,0.615727
24.937,0.621401,0.615493
24.938,0.62164,0.61526
24.939,0.621879,0.615028
24.94,0.622119,0.614795
24.941,0.622358,0.614563
24.942,0.622598,0.614331
24.943,0.622838,0.614099
24.944,0.623079,0.613867
24.945,0.623319,0.613636
24.946,0.62356,0.613405
24.947,0.623801,0.613174
24.948,0.624043,0.612943
24.949,0.624284,0.612713
24.95,0.624526,0.612482
24.951,0.624768,0.612252
24.952,0.62501,0.612023
24.953,0.625253,0.611793
24.954,0.625495,0.611564
24.955,0.625738,0.611335
24.956,0.625982,0.611106
24.957,0.626225,0.610877
24.958,0.626469,0.610649
24.959,0.626713,0.610421
24.96,0.626957,0.610193
24.961,0.627201,0.609966
24.962,0.627446,0.609738
24.963,0.627691,0.609511
24.964,0.627936,0.609284
24.965,0.628181,0.609057
24.966,0.628427,0.608831
24.967,0.628672,0.608605
24.968,0.628918,0.608379
24.969,0.629165,0.608153
24.97,0.629411,0.607927
24.971,0.629658,0.607702
24.972,0.629905,0.607477
24.973,0.630152,0.607252
24.974,0.6304,0.607028
24.975,0.630648,0.606803
24.976,0.630896,0.606579
24.977,0.631144,0.606355
24.978,0.631392,0.606132
24.979,0.631641,0.605908
24.98,0.63189,0.605685
24.981,0.632139,0.605462
24.982,0.632388,0.605239
24.983,0.632638,0.605017
24.984,0.632888,0.604795
24.985,0.633138,0.604573
24.986,0.633388,0.604351
24.987,0.633639,0.604129
24.988,0.63389,0.603908
24.989,0.634141,0.603687
24.99,0.634392,0.603466
24.991,0.634644,0.603245
24.992,0.634896,0.603025
24.993,0.635148,0.602805
24.994,0.6354,0.602585
24.995,0.635652,0.602365
24.996,0.635905,0.602146
24.997,0.636158,0.601926
24.998,0.636411,0.601707
24.999,0.636665,0.601489
25,0.636919,0.60127
25.001,0.637173,0.601052
25.002,0.637427,0.600834
25.003,0.637681,0.600616
25.004,0.637936,0.600398
25.005,0.638191,0.600181
25.006,0.638446,0.599964
25.007,0.638701,0.599747
25.008,0.638957,0.59953
25.009,0.639213,0.599314
25.01,0.639469,0.599097
25.011,0.639725,0.598881
25.012,0.639982,0.598666
25.013,0.640239,0.59845
25.014,0.640496,0.598235
25.015,0.640753,0.59802
25.016,0.641011,0.597805
25.017,0.641269,0.59759
25.018,0.641527,0.597376
25.019,0.641785,0.597162
25.02,0.642044,0.596948
25.021,0.642302,0.596734
25.022,0.642561,0.596521
25.023,0.642821,0.596308
25.024,0.64308,0.596095
25.025,0.64334,0.595882
25.026,0.6436,0.595669
25.027,0.64386,0.595457
25.028,0.644121,0.595245
25.029,0.644381,0.595033
25.03,0.644642,0.594821
25.031,0.644903,0.59461
25.032,0.645165,0.594399
25.033,0.645426,0.594188
25.034,0.645688,0.593977
25.035,0.645951,0.593767
25.036,0.646213,0.593557
25.037,0.646476,0.593347
25.038,0.646739,0.593137
25.039,0.647002,0.592927
25.04,0.647265,0.592718
25.041,0.647529,0.592509
25.042,0.647793,0.5923
25.043,0.648057,0.592092
25.044,0.648321,0.591883
25.045,0.648586,0.591675
25.046,0.64885,0.591467
25.047,0.649115,0.591259
25.048,0.649381,0.591052
25.049,0.649646,0.590845
25.05,0.649912,0.590638
25.051,0.650178,0.590431
25.052,0.650444,0.590224
25.053,0.650711,0.590018
25.054,0.650978,0.589812
25.055,0.651245,0.589606
25.056,0.651512,0.5894
25.057,0.65178,0.589195
25.058,0.652047,0.58899
25.059,0.652315,0.588785
25.06,0.652584,0.58858
25.061,0.652852,0.588376
25.062,0.653121,0.588171
25.063,0.65339,0.587967
25.064,0.653659,0.587764
25.065,0.653928,0.58756
25.066,0.654198,0.587357
25.067,0.654468,0.587154
25.068,0.654738,0.586951
25.069,0.655009,0.586748
25.07,0.655279,0.586546
25.071,0.65555,0.586344
25.072,0.655822,0.586142
25.073,0.656093,0.58594
25.074,0.656365,0.585738
25.075,0.656637,0.585537
25.076,0.656909,0.585336
25.077,0.657181,0.585135
25.078,0.657454,0.584935
25.079,0.657727,0.584734
25.08,0.658,0.584534
25.081,0.658273,0.584334
25.082,0.658547,0.584134
25.083,0.658821,0.583935
25.084,0.659095,0.583736
25.085,0.659369,0.583537
25.086,0.659644,0.583338
25.087,0.659919,0.583139
25.088,0.660194,0.582941
25.089,0.660469,0.582743
25.09,0.660745,0.582545
25.091,0.66102,0.582348
25.092,0.661296,0.58215
25.093,0.661573,0.581953
25.094,0.661849,0.581756
25.095,0.662126,0.581559
25.096,0.662403,0.581363
25.097,0.662681,0.581167
25.098,0.662958,0.580971
25.099,0.663236,0.580775
25.1,0.663514,0.580579
25.101,0.663792,0.580384
25.102,0.664071,0.580189
25.103,0.66435,0.579994
25.104,0.664629,0.579799
25.105,0.664908,0.579605
25.106,0.665187,0.57941
25.107,0.665467,0.579216
25.108,0.665747,0.579023
25.109,0.666027,0.578829
25.11,0.666308,0.578636
25.111,0.666589,0.578443
25.112,0.66687,0.57825
25.113,0.667151,0.578057
25.114,0.667432,0.577865
25.115,0.667714,0.577673
25.116,0.667996,0.577481
25.117,0.668278,0.577289
25.118,0.668561,0.577097
25.119,0.668844,0.576906
25.12,0.669127,0.576715
25.121,0.66941,0.576524
25.122,0.669693,0.576334
25.123,0.669977,0.576143
25.124,0.670261,0.575953
25.125,0.670545,0.575763
25.126,0.67083,0.575574
25.127,0.671114,0.575384
25.128,0.671399,0.575195
25.129,0.671685,0.575006
25.13,0.67197,0.574817
25.131,0.672256,0.574629
25.132,0.672542,0.57444
25.133,0.672828,0.574252
25.134,0.673114,0.574064
25.135,0.673401,0.573877
25.136,0.673688,0.573689
25.137,0.673975,0.573502
25.138,0.674263,0.573315
25.139,0.67455,0.573128
25.14,0.674838,0.572942
25.141,0.675127,0.572755
25.142,0.675415,0.572569
25.143,0.675704,0.572383
25.144,0.675993,0.572198
25.145,0.676282,0.572012
25.146,0.676571,0.571827
25.147,0.676861,0.571642
25.148,0.677151,0.571458
25.149,0.677441,0.571273
25.15,0.677732,0.571089
25.151,0.678022,0.570905
25.152,0.678313,0.570721
25.153,0.678604,0.570537
25.154,0.678896,0.570354
25.155,0.679187,0.570171
25.156,0.679479,0.569988
25.157,0.679772,0.569805
25.158,0.680064,0.569623
25.159,0.680357,0.569441
25.16,0.68065,0.569259
25.161,0.680943,0.569077
25.162,0.681236,0.568895
25.163,0.68153,0.568714
25.164,0.681824,0.568533
25.165,0.682118,0.568352
25.166,0.682412,0.568171
25.167,0.682707,0.567991
25.168,0.683002,0.567811
25.169,0.683297,0.567631
25.17,0.683593,0.567451
25.171,0.683888,0.567271
25.172,0.684184,0.567092
25.173,0.684481,0.566913
25.174,0.684777,0.566734
25.175,0.685074,0.566555
25.176,0.685371,0.566377
25.177,0.685668,0.566199
25.178,0.685965,0.566021
25.179,0.686263,0.565843
25.18,0.686561,0.565665
25.181,0.686859,0.565488
25.182,0.687158,0.565311
25.183,0.687456,0.565134
25.184,0.687755,0.564958
25.185,0.688054,0.564781
25.186,0.688354,0.564605
25.187,0.688654,0.564429
25.188,0.688954,0.564253
25.189,0.689254,0.564078
25.19,0.689554,0.563902
25.191,0.689855,0.563727
25.192,0.690156,0.563553
25.193,0.690457,0.563378
25.194,0.690759,0.563204
25.195,0.69106,0.563029
25.196,0.691362,0.562855
25.197,0.691664,0.562682
25.198,0.691967,0.562508
25.199,0.69227,0.562335
25.2,0.692573,0.562162
25.201,0.692876,0.561989
25.202,0.693179,0.561816
25.203,0.693483,0.561644
25.204,0.693787,0.561472
25.205,0.694091,0.5613
25.206,0.694396,0.561128
25.207,0.694701,0.560957
25.208,0.695006,0.560786
25.209,0.695311,0.560615
25.21,0.695616,0.560444
25.211,0.695922,0.560273
25.212,0.696228,0.560103
25.213,0.696534,0.559933
25.214,0.696841,0.559763
25.215,0.697148,0.559593
25.216,0.697455,0.559424
25.217,0.697762,0.559254
25.218,0.69807,0.559085
25.219,0.698377,0.558916
25.22,0.698685,0.558748
25.221,0.698994,0.55858
25.222,0.699302,0.558411
25.223,0.699611,0.558243
25.224,0.69992,0.558076
25.225,0.700229,0.557908
25.226,0.700539,0.557741
25.227,0.700849,0.557574
25.228,0.701159,0.557407
25.229,0.701469,0.557241
25.23,0.70178,0.557074
25.231,0.702091,0.556908
25.232,0.702402,0.556742
25.233,0.702713,0.556577
25.234,0.703025,0.556411
25.235,0.703337,0.556246
25.236,0.703649,0.556081
25.237,0.703961,0.555916
25.238,0.704274,0.555751
25.239,0.704586,0.555587
25.24,0.7049,0.555423
25.241,0.705213,0.555259
25.242,0.705527,0.555095
25.243,0.705841,0.554932
25.244,0.706155,0.554769
25.245,0.706469,0.554606
25.246,0.706784,0.554443
25.247,0.707099,0.55428
25.248,0.707414,0.554118
25.249,0.707729,0.553956
25.25,0.708045,0.553794
25.251,0.708361,0.553632
25.252,0.708677,0.553471
25.253,0.708993,0.55331
25.254,0.70931,0.553149
25.255,0.709627,0.552988
25.256,0.709944,0.552827
25.257,0.710262,0.552667
25.258,0.71058,0.552507
25.259,0.710898,0.552347
25.26,0.711216,0.552187
25.261,0.711534,0.552028
25.262,0.711853,0.551868
25.263,0.712172,0.551709
25.264,0.712491,0.551551
25.265,0.712811,0.551392
25.266,0.713131,0.551234
25.267,0.713451,0.551076
25.268,0.713771,0.550918
25.269,0.714091,0.55076
25.27,0.714412,0.550602
25.271,0.714733,0.550445
25.272,0.715055,0.550288
25.273,0.715376,0.550131
25.274,0.715698,0.549975
25.275,0.71602,0.549818
25.276,0.716342,0.549662
25.277,0.716665,0.549506
25.278,0.716988,0.549351
25.279,0.717311,0.549195
25.28,0.717634,0.54904
25.281,0.717958,0.548885
25.282,0.718282,0.54873
25.283,0.718606,0.548576
25.284,0.71893,0.548421
25.285,0.719255,0.548267
25.286,0.71958,0.548113
25.287,0.719905,0.547959
25.288,0.720231,0.547806
25.289,0.720556,0.547653
25.29,0.720882,0.5475
25.291,0.721208,0.547347
25.292,0.721535,0.547194
25.293,0.721861,0.547042
25.294,0.722188,0.54689
25.295,0.722516,0.546738
25.296,0.722843,0.546586
25.297,0.723171,0.546435
25.298,0.723499,0.546283
25.299,0.723827,0.546132
25.3,0.724156,0.545981
25.301,0.724485,0.545831
25.302,0.724814,0.54568
25.303,0.725143,0.54553
25.304,0.725472,0.54538
25.305,0.725802,0.545231
25.306,0.726132,0.545081
