t,K,Z
19.87,2.02057,0.994955
19.88,2.02057,0.994954
19.89,2.02057,0.994954
19.9,2.02057,0.994954
19.91,2.02057,0.994953
19.92,2.02057,0.994953
19.93,2.02057,0.994953
19.94,2.02057,0.994952
19.95,2.02057,0.994952
19.96,2.02057,0.994952
19.97,2.02057,0.994951
19.98,2.02057,0.994951
19.99,2.02056,0.994951
20,2.02056,0.994951
20.01,2.02056,0.99495
20.02,2.02056,0.99495
20.03,2.02056,0.99495
20.04,2.02056,0.994949
20.05,2.02056,0.994949
20.06,2.02056,0.994949
20.07,2.02056,0.994948
20.08,2.02056,0.994948
20.09,2.02056,0.994948
20.1,2.02056,0.994948
20.11,2.02056,0.994947
20.12,2.02056,0.994947
20.13,2.02056,0.994947
20.14,2.02056,0.994946
20.15,2.02056,0.994946
20.16,2.02056,0.994946
20.17,2.02056,0.994945
20.18,2.02056,0.994945
20.19,2.02055,0.994945
20.2,2.02055,0.994945
20.21,2.02055,0.994944
20.22,2.02055,0.994944
20.23,2.02055,0.994944
20.24,2.02055,0.994943
20.25,2.02055,0.994943
20.26,2.02055,0.994943
20.27,2.02055,0.994943
20.28,2.02055,0.994942
20.29,2.02055,0.994942
20.3,2.02055,0.994942
20.31,2.02055,0.994941
20.32,2.02055,0.994941
20.33,2.02055,0.994941
20.34,2.02055,0.994941
20.35,2.02055,0.99494
20.36,2.02055,0.99494
20.37,2.02055,0.99494
20.38,2.02055,0.994939
20.39,2.02055,0.994939
20.4,2.02055,0.994939
20.41,2.02055,0.994939
20.42,2.02055,0.994938
20.43,2.02055,0.994938
20.44,2.02055,0.994938
20.45,2.02055,0.994938
20.46,2.02054,0.994937
20.47,2.02054,0.994937
20.48,2.02054,0.994937
20.49,2.02054,0.994937
20.5,2.02054,0.994936
20.51,2.02054,0.994936
20.52,2.02054,0.994936
20.53,2.02054,0.994935
20.54,2.02054,0.994935
20.55,2.02054,0.994935
20.56,2.02054,0.994935
20.57,2.02054,0.994934
20.58,2.02054,0.994934
20.59,2.02054,0.994934
20.6,2.02054,0.994934
20.61,2.02054,0.994933
20.62,2.02054,0.994933
20.63,2.02054,0.994933
20.64,2.02054,0.994933
20.65,2.02054,0.994933
20.66,2.02054,0.994932
20.67,2.02054,0.994932
20.68,2.02054,0.994932
20.69,2.02054,0.994932
20.7,2.02054,0.994931
20.71,2.02054,0.994931
20.72,2.02054,0.994931
20.73,2.02054,0.994931
20.74,2.02054,0.99493
20.75,2.02054,0.99493
20.76,2.02054,0.99493
20.77,2.02054,0.99493
20.78,2.02054,0.99493
20.79,2.02054,0.994929
20.8,2.02054,0.994929
20.81,2.02054,0.994929
20.82,2.02054,0.994929
20.83,2.02054,0.994929
20.84,2.02054,0.994928
20.85,2.02054,0.994928
20.86,2.02054,0.994928
20.87,2.02054,0.994928
20.88,2.02054,0.994927
20.89,2.02054,0.994927
20.9,2.02054,0.994927
20.91,2.02054,0.994927
20.92,2.02054,0.994927
20.93,2.02054,0.994927
20.94,2.02054,0.994926
20.95,2.02054,0.994926
20.96,2.02054,0.994926
20.97,2.02054,0.994926
20.98,2.02054,0.994926
20.99,2.02054,0.994925
21,2.02054,0.994925
21.01,2.02054,0.994925
21.02,2.02054,0.994925
21.03,2.02054,0.994925
21.04,2.02054,0.994924
21.05,2.02054,0.994924
21.06,2.02054,0.994924
21.07,2.02054,0.994924
21.08,2.02054,0.994924
21.09,2.02054,0.994924
21.1,2.02054,0.994923
21.11,2.02054,0.994923
21.12,2.02054,0.994923
21.13,2.02054,0.994923
21.14,2.02054,0.994923
21.15,2.02054,0.994923
21.16,2.02054,0.994923
21.17,2.02054,0.994922
21.18,2.02054,0.994922
21.19,2.02054,0.994922
21.2,2.02054,0.994922
21.21,2.02054,0.994922
21.22,2.02054,0.994922
21.23,2.02054,0.994921
21.24,2.02054,0.994921
21.25,2.02054,0.994921
21.26,2.02054,0.994921
21.27,2.02054,0.994921
21.28,2.02054,0.994921
21.29,2.02054,0.994921
21.3,2.02054,0.99492
21.31,2.02054,0.99492
21.32,2.02054,0.99492
21.33,2.02054,0.99492
21.34,2.02054,0.99492
21.35,2.02054,0.99492
21.36,2.02054,0.99492
21.37,2.02054,0.99492
21.38,2.02054,0.994919
21.39,2.02054,0.994919
21.4,2.02054,0.994919
21.41,2.02054,0.994919
21.42,2.02054,0.994919
21.43,2.02054,0.994919
21.44,2.02054,0.994919
21.45,2.02054,0.994919
21.46,2.02054,0.994919
21.47,2.02054,0.994918
21.48,2.02054,0.994918
21.49,2.02054,0.994918
21.5,2.02054,0.994918
21.51,2.02054,0.994918
21.52,2.02054,0.994918
21.53,2.02054,0.994918
21.54,2.02054,0.994918
21.55,2.02054,0.994918
21.56,2.02054,0.994918
21.57,2.02054,0.994917
21.58,2.02054,0.994917
21.59,2.02054,0.994917
21.6,2.02054,0.994917
21.61,2.02054,0.994917
21.62,2.02054,0.994917
21.63,2.02054,0.994917
21.64,2.02054,0.994917
21.65,2.02054,0.994917
21.66,2.02054,0.994917
21.67,2.02054,0.994917
21.68,2.02054,0.994917
21.69,2.02054,0.994917
21.7,2.02054,0.994916
21.71,2.02054,0.994916
21.72,2.02054,0.994916
21.73,2.02054,0.994916
21.74,2.02054,0.994916
21.75,2.02054,0.994916
21.76,2.02054,0.994916
21.77,2.02054,0.994916
21.78,2.02054,0.994916
21.79,2.02054,0.994916
21.8,2.02054,0.994916
21.81,2.02054,0.994916
21.82,2.02054,0.994916
21.83,2.02054,0.994916
21.84,2.02054,0.994916
21.85,2.02054,0.994916
21.86,2.02054,0.994915
21.87,2.02054,0.994915
21.88,2.02054,0.994915
21.89,2.02054,0.994915
21.9,2.02054,0.994915
21.91,2.02054,0.994915
21.92,2.02054,0.994915
21.93,2.02054,0.994915
21.94,2.02054,0.994915
21.95,2.02054,0.994915
21.96,2.02054,0.994915
21.97,2.02054,0.994915
21.98,2.02054,0.994915
21.99,2.02054,0.994915
22,2.02054,0.994915
22.01,2.02054,0.994915
22.02,2.02055,0.994915
22.03,2.02055,0.994915
22.04,2.02055,0.994915
22.05,2.02055,0.994915
22.06,2.02055,0.994915
22.07,2.02055,0.994915
22.08,2.02055,0.994915
22.09,2.02055,0.994915
22.1,2.02055,0.994915
22.11,2.02055,0.994915
22.12,2.02055,0.994915
22.13,2.02055,0.994915
22.14,2.02055,0.994915
22.15,2.02055,0.994914
22.16,2.02055,0.994914
22.17,2.02055,0.994914
22.18,2.02055,0.994914
22.19,2.02055,0.994914
22.2,2.02055,0.994914
22.21,2.02055,0.994914
22.22,2.02055,0.994914
22.23,2.02055,0.994914
22.24,2.02055,0.994914
22.25,2.02055,0.994914
22.26,2.02055,0.994914
22.27,2.02055,0.994914
22.28,2.02055,0.994914
22.29,2.02055,0.994914
22.3,2.02055,0.994914
22.31,2.02055,0.994914
22.32,2.02055,0.994914
22.33,2.02055,0.994914
22.34,2.02055,0.994914
22.35,2.02055,0.994914
22.36,2.02055,0.994914
22.37,2.02055,0.994914
22.38,2.02055,0.994914
22.39,2.02055,0.994914
22.4,2.02055,0.994914
22.41,2.02055,0.994914
22.42,2.02055,0.994914
22.43,2.02055,0.994914
22.44,2.02055,0.994914
22.45,2.02055,0.994914
22.46,2.02055,0.994914
22.47,2.02055,0.994914
22.48,2.02055,0.994914
22.49,2.02055,0.994914
22.5,2.02055,0.994914
22.51,2.02055,0.994914
22.52,2.02055,0.994914
22.53,2.02055,0.994914
22.54,2.02055,0.994914
22.55,2.02055,0.994914
22.56,2.02055,0.994915
22.57,2.02055,0.994915
22.58,2.02055,0.994915
22.59,2.02056,0.994915
22.6,2.02056,0.994915
22.61,2.02056,0.994915
22.62,2.02056,0.994915
22.63,2.02056,0.994915
22.64,2.02056,0.994915
22.65,2.02056,0.994915
22.66,2.02056,0.994915
22.67,2.02056,0.994915
22.68,2.02056,0.994915
22.69,2.02056,0.994915
22.7,2.02056,0.994915
22.71,2.02056,0.994915
22.72,2.02056,0.994915
22.73,2.02056,0.994915
22.74,2.02056,0.994915
22.75,2.02056,0.994915
22.76,2.02056,0.994915
22.77,2.02056,0.994915
22.78,2.02056,0.994915
22.79,2.02056,0.994915
22.8,2.02056,0.994915
22.81,2.02056,0.994915
22.82,2.02056,0.994915
22.83,2.02056,0.994915
22.84,2.02056,0.994915
22.85,2.02056,0.994915
22.86,2.02056,0.994915
22.87,2.02056,0.994915
22.88,2.02056,0.994915
22.89,2.02056,0.994915
22.9,2.02056,0.994915
22.91,2.02056,0.994915
22.92,2.02056,0.994915
22.93,2.02056,0.994916
22.94,2.02056,0.994916
22.95,2.02056,0.994916
22.96,2.02056,0.994916
22.97,2.02056,0.994916
22.98,2.02056,0.994916
22.99,2.02056,0.994916
23,2.02056,0.994916
23.01,2.02056,0.994916
23.02,2.02056,0.994916
23.03,2.02056,0.994916
23.04,2.02056,0.994916
23.05,2.02056,0.994916
23.06,2.02056,0.994916
23.07,2.02056,0.994916
23.08,2.02056,0.994916
23.09,2.02056,0.994916
23.1,2.02056,0.994916
23.11,2.02056,0.994916
23.12,2.02056,0.994916
23.13,2.02056,0.994916
23.14,2.02056,0.994916
23.15,2.02056,0.994916
23.16,2.02056,0.994916
23.17,2.02056,0.994916
23.18,2.02056,0.994917
23.19,2.02056,0.994917
23.2,2.02056,0.994917
23.21,2.02056,0.994917
23.22,2.02056,0.994917
23.23,2.02056,0.994917
23.24,2.02056,0.994917
23.25,2.02056,0.994917
23.26,2.02057,0.994917
23.27,2.02057,0.994917
23.28,2.02057,0.994917
23.29,2.02057,0.994917
23.3,2.02057,0.994917
23.31,2.02057,0.994917
23.32,2.02057,0.994917
23.33,2.02057,0.994917
23.34,2.02057,0.994917
23.35,2.02057,0.994917
23.36,2.02057,0.994917
23.37,2.02057,0.994917
23.38,2.02057,0.994917
23.39,2.02057,0.994917
23.4,2.02057,0.994917
23.41,2.02057,0.994918
23.42,2.02057,0.994918
23.43,2.02057,0.994918
23.44,2.02057,0.994918
23.45,2.02057,0.994918
23.46,2.02057,0.994918
23.47,2.02057,0.994918
23.48,2.02057,0.994918
23.49,2.02057,0.994918
23.5,2.02057,0.994918
23.51,2.02057,0.994918
23.52,2.02057,0.994918
23.53,2.02057,0.994918
23.54,2.02057,0.994918
23.55,2.02057,0.994918
23.56,2.02057,0.994918
23.57,2.02057,0.994918
23.58,2.02057,0.994918
23.59,2.02057,0.994918
23.6,2.02057,0.994918
23.61,2.02057,0.994918
23.62,2.02057,0.994918
23.63,2.02057,0.994919
23.64,2.02057,0.994919
23.65,2.02057,0.994919
23.66,2.02057,0.994919
23.67,2.02057,0.994919
23.68,2.02057,0.994919
23.69,2.02057,0.994919
23.7,2.02057,0.994919
23.71,2.02057,0.994919
23.72,2.02057,0.994919
23.73,2.02057,0.994919
23.74,2.02057,0.994919
23.75,2.02057,0.994919
23.76,2.02057,0.994919
23.77,2.02057,0.994919
23.78,2.02057,0.994919
23.79,2.02057,0.994919
23.8,2.02057,0.994919
23.81,2.02057,0.994919
23.82,2.02057,0.994919
23.83,2.02057,0.994919
23.84,2.02057,0.994919
23.85,2.02057,0.99492
23.86,2.02057,0.99492
23.87,2.02057,0.99492
23.88,2.02057,0.99492
23.89,2.02057,0.99492
23.9,2.02057,0.99492
23.91,2.02057,0.99492
23.92,2.02057,0.99492
23.93,2.02057,0.99492
23.94,2.02057,0.99492
23.95,2.02057,0.99492
23.96,2.02057,0.99492
23.97,2.02057,0.99492
23.98,2.02057,0.99492
23.99,2.02057,0.99492
24,2.02057,0.99492
24.01,2.02057,0.99492
24.02,2.02057,0.99492
24.03,2.02057,0.99492
24.04,2.02057,0.99492
24.05,2.02057,0.99492
24.06,2.02057,0.99492
24.07,2.02057,0.99492
24.08,2.02057,0.994921
24.09,2.02057,0.994921
24.1,2.02057,0.994921
24.11,2.02057,0.994921
24.12,2.02057,0.994921
24.13,2.02057,0.994921
24.14,2.02057,0.994921
24.15,2.02057,0.994921
24.16,2.02057,0.994921
24.17,2.02057,0.994921
24.18,2.02057,0.994921
24.19,2.02057,0.994921
24.2,2.02057,0.994921
24.21,2.02057,0.994921
24.22,2.02057,0.994921
24.23,2.02057,0.994921
24.24,2.02057,0.994921
24.25,2.02057,0.994921
24.26,2.02057,0.994921
24.27,2.02057,0.994921
24.28,2.02057,0.994921
24.29,2.02057,0.994921
24.3,2.02057,0.994921
24.31,2.02057,0.994921
24.32,2.02057,0.994921
24.33,2.02057,0.994921
24.34,2.02057,0.994921
24.35,2.02057,0.994922
24.36,2.02057,0.994922
24.37,2.02057,0.994922
24.38,2.02057,0.994922
24.39,2.02057,0.994922
24.4,2.02057,0.994922
24.41,2.02057,0.994922
24.42,2.02057,0.994922
24.43,2.02057,0.994922
24.44,2.02057,0.994922
24.45,2.02057,0.994922
24.46,2.02057,0.994922
24.47,2.02057,0.994922
24.48,2.02057,0.994922
24.49,2.02057,0.994922
24.5,2.02057,0.994922
24.51,2.02057,0.994922
24.52,2.02057,0.994922
24.53,2.02057,0.994922
24.54,2.02057,0.994922
24.55,2.02057,0.994922
24.56,2.02057,0.994922
24.57,2.02057,0.994922
24.58,2.02057,0.994922
24.59,2.02057,0.994922
24.6,2.02057,0.994922
24.61,2.02057,0.994922
24.62,2.02057,0.994922
24.63,2.02057,0.994922
24.64,2.02057,0.994922
24.65,2.02057,0.994922
24.66,2.02057,0.994923
24.67,2.02057,0.994923
24.68,2.02057,0.994923
24.69,2.02057,0.994923
24.7,2.02057,0.994923
24.71,2.02057,0.994923
24.72,2.02057,0.994923
24.73,2.02057,0.994923
24.74,2.02057,0.994923
24.75,2.02057,0.994923
24.76,2.02057,0.994923
24.77,2.02057,0.994923
24.78,2.02057,0.994923
24.79,2.02057,0.994923
24.8,2.02057,0.994923
24.81,2.02057,0.994923
24.82,2.02057,0.994923
24.83,2.02057,0.994923
24.84,2.02057,0.994923
24.85,2.02057,0.994923
24.86,2.02057,0.994923
24.87,2.02057,0.994923
24.88,2.02057,0.994923
24.89,2.02057,0.994923
24.9,2.02057,0.994923
24.91,2.02057,0.994923
24.92,2.02057,0.994923
24.93,2.02057,0.994923
24.94,2.02057,0.994923
24.95,2.02057,0.994923
24.96,2.02057,0.994923
24.97,2.02057,0.994923
24.98,2.02057,0.994923
24.99,2.02057,0.994923
25,2.02057,0.994923
25.01,2.02057,0.994923
25.02,2.02057,0.994923
25.03,2.02057,0.994923
25.04,2.02057,0.994923
25.05,2.02057,0.994923
25.06,2.02057,0.994923
25.07,2.02057,0.994923
25.08,2.02057,0.994923
25.09,2.02057,0.994923
25.1,2.02057,0.994923
25.11,2.02057,0.994924
25.12,2.02057,0.994924
25.13,2.02057,0.994924
25.14,2.02057,0.994924
25.15,2.02057,0.994924
25.16,2.02057,0.994924
25.17,2.02057,0.994924
25.18,2.02057,0.994924
25.19,2.02057,0.994924
25.2,2.02057,0.994924
25.21,2.02057,0.994924
25.22,2.02057,0.994924
25.23,2.02057,0.994924
25.24,2.02057,0.994924
25.25,2.02057,0.994924
25.26,2.02057,0.994924
25.27,2.02057,0.994924
25.28,2.02057,0.994924
25.29,2.02057,0.994924
25.3,2.02057,0.994924
25.31,2.02057,0.994924
25.32,2.02057,0.994924
25.33,2.02057,0.994924
25.34,2.02057,0.994924
25.35,2.02057,0.994924
25.36,2.02057,0.994924
25.37,2.02057,0.994924
25.38,2.02057,0.994924
25.39,2.02057,0.994924
25.4,2.02057,0.994924
25.41,2.02057,0.994924
25.42,2.02057,0.994924
25.43,2.02057,0.994924
25.44,2.02057,0.994924
25.45,2.02057,0.994924
25.46,2.02057,0.994924
25.47,2.02057,0.994924
25.48,2.02057,0.994924
25.49,2.02057,0.994924
25.5,2.02057,0.994924
25.51,2.02057,0.994924
25.52,2.02057,0.994924
25.53,2.02057,0.994924
25.54,2.02057,0.994924
25.55,2.02057,0.994924
25.56,2.02057,0.994924
25.57,2.02057,0.994924
25.58,2.02057,0.994924
25.59,2.02057,0.994924
25.6,2.02057,0.994924
25.61,2.02057,0.994924
25.62,2.02057,0.994924
25.63,2.02057,0.994924
25.64,2.02057,0.994924
25.65,2.02057,0.994924
25.66,2.02057,0.994924
25.67,2.02057,0.994924
25.68,2.02057,0.994924
25.69,2.02057,0.994924
25.7,2.02057,0.994924
25.71,2.02057,0.994924
25.72,2.02057,0.994924
25.73,2.02057,0.994924
25.74,2.02057,0.994924
25.75,2.02057,0.994924
25.76,2.02057,0.994924
25.77,2.02057,0.994924
25.78,2.02057,0.994924
25.79,2.02057,0.994924
25.8,2.02057,0.994924
25.81,2.02057,0.994924
25.82,2.02057,0.994924
25.83,2.02057,0.994924
25.84,2.02057,0.994924
25.85,2.02057,0.994924
25.86,2.02057,0.994924
25.87,2.02057,0.994924
25.88,2.02057,0.994924
25.89,2.02057,0.994924
25.9,2.02057,0.994924
25.91,2.02057,0.994924
25.92,2.02057,0.994924
25.93,2.02057,0.994924
25.94,2.02057,0.994924
25.95,2.02057,0.994924
25.96,2.02057,0.994924
25.97,2.02057,0.994924
25.98,2.02057,0.994924
25.99,2.02057,0.994924
26,2.02057,0.994924
26.01,2.02057,0.994924
26.02,2.02057,0.994924
26.03,2.02057,0.994924
26.04,2.02057,0.994924
26.05,2.02057,0.994924
26.06,2.02057,0.994924
26.07,2.02057,0.994924
26.08,2.02057,0.994924
26.09,2.02057,0.994924
26.1,2.02057,0.994924
26.11,2.02057,0.994924
26.12,2.02057,0.994924
26.13,2.02057,0.994924
26.14,2.02057,0.994924
26.15,2.02057,0.994924
26.16,2.02057,0.994924
26.17,2.02057,0.994924
26.18,2.02057,0.994924
26.19,2.02057,0.994924
26.2,2.02057,0.994924
26.21,2.02057,0.994924
26.22,2.02057,0.994924
26.23,2.02057,0.994924
26.24,2.02057,0.994924
26.25,2.02057,0.994924
26.26,2.02057,0.994924
26.27,2.02057,0.994924
26.28,2.02057,0.994924
26.29,2.02057,0.994924
26.3,2.02057,0.994924
26.31,2.02057,0.994924
26.32,2.02057,0.994924
26.33,2.02057,0.994924
26.34,2.02057,0.994924
26.35,2.02057,0.994924
26.36,2.02057,0.994924
26.37,2.02057,0.994924
26.38,2.02057,0.994924
26.39,2.02057,0.994924
26.4,2.02057,0.994924
26.41,2.02057,0.994924
26.42,2.02057,0.994924
26.43,2.02057,0.994924
26.44,2.02057,0.994924
26.45,2.02057,0.994924
26.46,2.02057,0.994924
26.47,2.02057,0.994924
26.48,2.02057,0.994924
26.49,2.02057,0.994924
26.5,2.02057,0.994924
26.51,2.02057,0.994924
26.52,2.02057,0.994924
26.53,2.02057,0.994924
26.54,2.02057,0.994924
26.55,2.02057,0.994924
26.56,2.02057,0.994924
26.57,2.02057,0.994924
26.58,2.02057,0.994924
26.59,2.02057,0.994924
26.6,2.02057,0.994924
26.61,2.02057,0.994924
26.62,2.02057,0.994924
26.63,2.02057,0.994924
26.64,2.02057,0.994924
26.65,2.02057,0.994924
26.66,2.02057,0.994924
26.67,2.02057,0.994924
26.68,2.02057,0.994924
26.69,2.02057,0.994924
26.7,2.02057,0.994924
26.71,2.02057,0.994924
26.72,2.02057,0.994924
26.73,2.02057,0.994924
26.74,2.02057,0.994924
26.75,2.02057,0.994924
26.76,2.02057,0.994924
26.77,2.02057,0.994924
26.78,2.02057,0.994924
26.79,2.02057,0.994924
26.8,2.02057,0.994924
26.81,2.02057,0.994924
26.82,2.02057,0.994924
26.83,2.02057,0.994924
26.84,2.02057,0.994924
26.85,2.02057,0.994924
26.86,2.02057,0.994924
26.87,2.02057,0.994924
26.88,2.02057,0.994924
26.89,2.02057,0.994924
26.9,2.02057,0.994924
26.91,2.02057,0.994924
26.92,2.02057,0.994924
26.93,2.02057,0.994924
26.94,2.02057,0.994924
26.95,2.02057,0.994924
26.96,2.02057,0.994924
26.97,2.02057,0.994924
26.98,2.02057,0.994924
26.99,2.02057,0.994924
27,2.02057,0.994924
27.01,2.02057,0.994924
27.02,2.02057,0.994924
27.03,2.02057,0.994924
27.04,2.02057,0.994924
27.05,2.02057,0.994924
27.06,2.02057,0.994924
27.07,2.02057,0.994924
27.08,2.02057,0.994924
27.09,2.02057,0.994924
27.1,2.02057,0.994924
27.11,2.02057,0.994924
27.12,2.02057,0.994924
27.13,2.02057,0.994924
27.14,2.02057,0.994924
27.15,2.02057,0.994924
27.16,2.02057,0.994924
27.17,2.02057,0.994924
27.18,2.02057,0.994924
27.19,2.02057,0.994924
27.2,2.02057,0.994924
27.21,2.02057,0.994924
27.22,2.02057,0.994924
27.23,2.02057,0.994924
27.24,2.02057,0.994924
27.25,2.02057,0.994924
27.26,2.02057,0.994924
27.27,2.02057,0.994924
27.28,2.02057,0.994924
27.29,2.02057,0.994924
27.3,2.02057,0.994924
27.31,2.02057,0.994924
27.32,2.02057,0.994924
27.33,2.02057,0.994924
27.34,2.02057,0.994924
27.35,2.02057,0.994924
27.36,2.02057,0.994924
27.37,2.02057,0.994924
27.38,2.02057,0.994924
27.39,2.02057,0.994924
27.4,2.02057,0.994924
27.41,2.02057,0.994924
27.42,2.02057,0.994924
27.43,2.02057,0.994924
27.44,2.02057,0.994924
27.45,2.02057,0.994924
27.46,2.02057,0.994923
27.47,2.02057,0.994923
27.48,2.02057,0.994923
27.49,2.02057,0.994923
27.5,2.02057,0.994923
27.51,2.02057,0.994923
27.52,2.02057,0.994923
27.53,2.02057,0.994923
27.54,2.02057,0.994923
27.55,2.02057,0.994923
27.56,2.02057,0.994923
27.57,2.02057,0.994923
27.58,2.02057,0.994923
27.59,2.02057,0.994923
27.6,2.02057,0.994923
27.61,2.02057,0.994923
27.62,2.02057,0.994923
27.63,2.02057,0.994923
27.64,2.02057,0.994923
27.65,2.02057,0.994923
27.66,2.02057,0.994923
27.67,2.02057,0.994923
27.68,2.02057,0.994923
27.69,2.02057,0.994923
27.7,2.02057,0.994923
27.71,2.02057,0.994923
27.72,2.02057,0.994923
27.73,2.02057,0.994923
27.74,2.02057,0.994923
27.75,2.02057,0.994923
27.76,2.02057,0.994923
27.77,2.02057,0.994923
27.78,2.02057,0.994923
27.79,2.02057,0.994923
27.8,2.02057,0.994923
27.81,2.02057,0.994923
27.82,2.02057,0.994923
27.83,2.02057,0.994923
27.84,2.02057,0.994923
27.85,2.02057,0.994923
27.86,2.02057,0.994923
27.87,2.02057,0.994923
27.88,2.02057,0.994923
27.89,2.02057,0.994923
27.9,2.02057,0.994923
27.91,2.02057,0.994923
27.92,2.02057,0.994923
27.93,2.02057,0.994923
27.94,2.02057,0.994923
27.95,2.02057,0.994923
27.96,2.02057,0.994923
27.97,2.02057,0.994923
27.98,2.02057,0.994923
27.99,2.02057,0.994923
28,2.02057,0.994923
28.01,2.02057,0.994923
28.02,2.02057,0.994923
28.03,2.02057,0.994923
28.04,2.02057,0.994923
28.05,2.02057,0.994923
28.06,2.02057,0.994923
28.07,2.02057,0.994923
28.08,2.02057,0.994923
28.09,2.02057,0.994923
28.1,2.02057,0.994923
28.11,2.02057,0.994923
28.12,2.02057,0.994923
28.13,2.02057,0.994923
28.14,2.02057,0.994923
28.15,2.02057,0.994923
28.16,2.02057,0.994923
28.17,2.02057,0.994923
28.18,2.02057,0.994923
28.19,2.02057,0.994923
28.2,2.02057,0.994923
28.21,2.02057,0.994923
28.22,2.02057,0.994923
28.23,2.02057,0.994923
28.24,2.02057,0.994923
28.25,2.02057,0.994923
28.26,2.02057,0.994923
28.27,2.02057,0.994923
28.28,2.02057,0.994923
28.29,2.02057,0.994923
28.3,2.02057,0.994923
28.31,2.02057,0.994923
28.32,2.02057,0.994923
28.33,2.02057,0.994923
28.34,2.02057,0.994923
28.35,2.02057,0.994923
28.36,2.02057,0.994923
28.37,2.02057,0.994923
28.38,2.02057,0.994923
28.39,2.02057,0.994923
28.4,2.02057,0.994923
28.41,2.02057,0.994923
28.42,2.02057,0.994923
28.43,2.02057,0.994923
28.44,2.02057,0.994923
28.45,2.02057,0.994923
28.46,2.02057,0.994923
28.47,2.02057,0.994923
28.48,2.02057,0.994923
28.49,2.02057,0.994923
28.5,2.02057,0.994923
28.51,2.02057,0.994923
28.52,2.02057,0.994923
28.53,2.02057,0.994923
28.54,2.02057,0.994923
28.55,2.02057,0.994923
28.56,2.02057,0.994923
28.57,2.02057,0.994923
28.58,2.02057,0.994923
28.59,2.02057,0.994923
28.6,2.02057,0.994923
28.61,2.02057,0.994923
28.62,2.02057,0.994923
28.63,2.02057,0.994923
28.64,2.02057,0.994923
28.65,2.02057,0.994923
28.66,2.02057,0.994923
28.67,2.02057,0.994923
28.68,2.02057,0.994923
28.69,2.02057,0.994923
28.7,2.02057,0.994923
28.71,2.02057,0.994923
28.72,2.02057,0.994923
28.73,2.02057,0.994923
28.74,2.02057,0.994923
28.75,2.02057,0.994923
28.76,2.02057,0.994923
28.77,2.02057,0.994923
28.78,2.02057,0.994923
28.79,2.02057,0.994923
28.8,2.02057,0.994923
28.81,2.02057,0.994923
28.82,2.02057,0.994923
28.83,2.02057,0.994923
28.84,2.02057,0.994923
28.85,2.02057,0.994923
28.86,2.02057,0.994923
28.87,2.02057,0.994923
28.88,2.02057,0.994923
28.89,2.02057,0.994923
28.9,2.02057,0.994923
28.91,2.02057,0.994923
28.92,2.02057,0.994923
28.93,2.02057,0.994923
28.94,2.02057,0.994923
28.95,2.02057,0.994923
28.96,2.02057,0.994923
28.97,2.02057,0.994923
28.98,2.02057,0.994923
28.99,2.02057,0.994923
29,2.02057,0.994923
29.01,2.02057,0.994923
29.02,2.02057,0.994923
29.03,2.02057,0.994923
29.04,2.02057,0.994923
29.05,2.02057,0.994923
29.06,2.02057,0.994923
29.07,2.02057,0.994923
29.08,2.02057,0.994923
29.09,2.02057,0.994923
29.1,2.02057,0.994923
29.11,2.02057,0.994923
29.12,2.02057,0.994923
29.13,2.02057,0.994923
29.14,2.02057,0.994923
29.15,2.02057,0.994923
29.16,2.02057,0.994923
29.17,2.02057,0.994923
29.18,2.02057,0.994923
29.19,2.02057,0.994923
29.2,2.02057,0.994923
29.21,2.02057,0.994923
29.22,2.02057,0.994923
29.23,2.02057,0.994923
29.24,2.02057,0.994923
29.25,2.02057,0.994923
29.26,2.02057,0.994923
29.27,2.02057,0.994923
29.28,2.02057,0.994923
29.29,2.02057,0.994923
29.3,2.02057,0.994923
29.31,2.02057,0.994923
29.32,2.02057,0.994923
29.33,2.02057,0.994923
29.34,2.02057,0.994923
29.35,2.02057,0.994923
29.36,2.02057,0.994923
29.37,2.02057,0.994923
29.38,2.02057,0.994923
29.39,2.02057,0.994923
29.4,2.02057,0.994923
29.41,2.02057,0.994923
29.42,2.02057,0.994923
29.43,2.02057,0.994923
29.44,2.02057,0.994923
29.45,2.02057,0.994923
29.46,2.02057,0.994923
29.47,2.02057,0.994923
29.48,2.02057,0.994923
29.49,2.02057,0.994923
29.5,2.02057,0.994923
29.51,2.02057,0.994923
29.52,2.02057,0.994923
29.53,2.02057,0.994923
29.54,2.02057,0.994923
29.55,2.02057,0.994923
29.56,2.02057,0.994923
29.57,2.02057,0.994923
29.58,2.02057,0.994923
29.59,2.02057,0.994923
29.6,2.02057,0.994923
29.61,2.02057,0.994923
29.62,2.02057,0.994923
29.63,2.02057,0.994923
29.64,2.02057,0.994923
29.65,2.02057,0.994923
29.66,2.02057,0.994923
29.67,2.02057,0.994923
29.68,2.02057,0.994923
29.69,2.02057,0.994923
29.7,2.02057,0.994923
29.71,2.02057,0.994923
29.72,2.02057,0.994923
29.73,2.02057,0.994923
29.74,2.02057,0.994923
29.75,2.02057,0.994923
29.76,2.02057,0.994923
29.77,2.02057,0.994923
29.78,2.02057,0.994923
29.79,2.02057,0.994923
29.8,2.02057,0.994923
29.81,2.02057,0.994923
29.82,2.02057,0.994923
29.83,2.02057,0.994923
29.84,2.02057,0.994923
29.85,2.02057,0.994923
29.86,2.02057,0.994923
