t,K,Z
17.298,2.00232,0.99952
17.299,2.00232,0.99952
17.3,2.00232,0.99952
17.301,2.00232,0.999521
17.302,2.00232,0.999521
17.303,2.00232,0.999521
17.304,2.00232,0.999521
17.305,2.00232,0.999521
17.306,2.00232,0.999521
17.307,2.00232,0.999521
17.308,2.00232,0.999521
17.309,2.00232,0.999522
17.31,2.00232,0.999522
17.311,2.00232,0.999522
17.312,2.00232,0.999522
17.313,2.00232,0.999522
17.314,2.00232,0.999522
17.315,2.00232,0.999522
17.316,2.00232,0.999523
17.317,2.00232,0.999523
17.318,2.00232,0.999523
17.319,2.00232,0.999523
17.32,2.00232,0.999523
17.321,2.00232,0.999523
17.322,2.00232,0.999523
17.323,2.00232,0.999523
17.324,2.00232,0.999524
17.325,2.00232,0.999524
17.326,2.00232,0.999524
17.327,2.00232,0.999524
17.328,2.00232,0.999524
17.329,2.00232,0.999524
17.33,2.00232,0.999524
17.331,2.00232,0.999525
17.332,2.00232,0.999525
17.333,2.00232,0.999525
17.334,2.00232,0.999525
17.335,2.00232,0.999525
17.336,2.00232,0.999525
17.337,2.00232,0.999525
17.338,2.00232,0.999525
17.339,2.00232,0.999526
17.34,2.00232,0.999526
17.341,2.00232,0.999526
17.342,2.00232,0.999526
17.343,2.00232,0.999526
17.344,2.00232,0.999526
17.345,2.00232,0.999526
17.346,2.00232,0.999526
17.347,2.00232,0.999527
17.348,2.00232,0.999527
17.349,2.00232,0.999527
17.35,2.00232,0.999527
17.351,2.00232,0.999527
17.352,2.00232,0.999527
17.353,2.00232,0.999527
17.354,2.00232,0.999528
17.355,2.00232,0.999528
17.356,2.00232,0.999528
17.357,2.00232,0.999528
17.358,2.00232,0.999528
17.359,2.00232,0.999528
17.36,2.00232,0.999528
17.361,2.00232,0.999528
17.362,2.00232,0.999529
17.363,2.00232,0.999529
17.364,2.00232,0.999529
17.365,2.00232,0.999529
17.366,2.00232,0.999529
17.367,2.00232,0.999529
17.368,2.00232,0.999529
17.369,2.00232,0.999529
17.37,2.00232,0.99953
17.371,2.00232,0.99953
17.372,2.00232,0.99953
17.373,2.00232,0.99953
17.374,2.00232,0.99953
17.375,2.00232,0.99953
17.376,2.00232,0.99953
17.377,2.00232,0.99953
17.378,2.00232,0.999531
17.379,2.00232,0.999531
17.38,2.00232,0.999531
17.381,2.00232,0.999531
17.382,2.00232,0.999531
17.383,2.00232,0.999531
17.384,2.00232,0.999531
17.385,2.00232,0.999531
17.386,2.00232,0.999532
17.387,2.00232,0.999532
17.388,2.00232,0.999532
17.389,2.00232,0.999532
17.39,2.00232,0.999532
17.391,2.00232,0.999532
17.392,2.00232,0.999532
17.393,2.00232,0.999532
17.394,2.00232,0.999532
17.395,2.00232,0.999533
17.396,2.00232,0.999533
17.397,2.00232,0.999533
17.398,2.00232,0.999533
17.399,2.00232,0.999533
17.4,2.00232,0.999533
17.401,2.00231,0.999533
17.402,2.00231,0.999533
17.403,2.00231,0.999534
17.404,2.00231,0.999534
17.405,2.00231,0.999534
17.406,2.00231,0.999534
17.407,2.00231,0.999534
17.408,2.00231,0.999534
17.409,2.00231,0.999534
17.41,2.00231,0.999534
17.411,2.00231,0.999535
17.412,2.00231,0.999535
17.413,2.00231,0.999535
17.414,2.00231,0.999535
17.415,2.00231,0.999535
17.416,2.00231,0.999535
17.417,2.00231,0.999535
17.418,2.00231,0.999535
17.419,2.00231,0.999535
17.42,2.00231,0.999536
17.421,2.00231,0.999536
17.422,2.00231,0.999536
17.423,2.00231,0.999536
17.424,2.00231,0.999536
17.425,2.00231,0.999536
17.426,2.00231,0.999536
17.427,2.00231,0.999536
17.428,2.00231,0.999537
17.429,2.00231,0.999537
17.43,2.00231,0.999537
17.431,2.00231,0.999537
17.432,2.00231,0.999537
17.433,2.00231,0.999537
17.434,2.00231,0.999537
17.435,2.00231,0.999537
17.436,2.00231,0.999537
17.437,2.00231,0.999538
17.438,2.00231,0.999538
17.439,2.00231,0.999538
17.44,2.00231,0.999538
17.441,2.00231,0.999538
17.442,2.00231,0.999538
17.443,2.00231,0.999538
17.444,2.00231,0.999538
17.445,2.00231,0.999538
17.446,2.00231,0.999539
17.447,2.00231,0.999539
17.448,2.00231,0.999539
17.449,2.00231,0.999539
17.45,2.00231,0.999539
17.451,2.00231,0.999539
17.452,2.00231,0.999539
17.453,2.00231,0.999539
17.454,2.00231,0.999539
17.455,2.00231,0.99954
17.456,2.00231,0.99954
17.457,2.00231,0.99954
17.458,2.00231,0.99954
17.459,2.00231,0.99954
17.46,2.00231,0.99954
17.461,2.00231,0.99954
17.462,2.00231,0.99954
17.463,2.00231,0.99954
17.464,2.00231,0.999541
17.465,2.00231,0.999541
17.466,2.00231,0.999541
17.467,2.00231,0.999541
17.468,2.00231,0.999541
17.469,2.00231,0.999541
17.47,2.00231,0.999541
17.471,2.00231,0.999541
17.472,2.00231,0.999541
17.473,2.00231,0.999542
17.474,2.00231,0.999542
17.475,2.00231,0.999542
17.476,2.00231,0.999542
17.477,2.00231,0.999542
17.478,2.00231,0.999542
17.479,2.00231,0.999542
17.48,2.00231,0.999542
17.481,2.00231,0.999542
17.482,2.00231,0.999543
17.483,2.00231,0.999543
17.484,2.00231,0.999543
17.485,2.00231,0.999543
17.486,2.00231,0.999543
17.487,2.00231,0.999543
17.488,2.00231,0.999543
17.489,2.00231,0.999543
17.49,2.00231,0.999543
17.491,2.00231,0.999544
17.492,2.00231,0.999544
17.493,2.00231,0.999544
17.494,2.00231,0.999544
17.495,2.00231,0.999544
17.496,2.00231,0.999544
17.497,2.00231,0.999544
17.498,2.00231,0.999544
17.499,2.00231,0.999544
17.5,2.00231,0.999544
17.501,2.00231,0.999545
17.502,2.00231,0.999545
17.503,2.00231,0.999545
17.504,2.00231,0.999545
17.505,2.00231,0.999545
17.506,2.00231,0.999545
17.507,2.00231,0.999545
17.508,2.00231,0.999545
17.509,2.00231,0.999545
17.51,2.00231,0.999545
17.511,2.00231,0.999546
17.512,2.00231,0.999546
17.513,2.00231,0.999546
17.514,2.00231,0.999546
17.515,2.00231,0.999546
17.516,2.00231,0.999546
17.517,2.00231,0.999546
17.518,2.00231,0.999546
17.519,2.00231,0.999546
17.52,2.00231,0.999547
17.521,2.00231,0.999547
17.522,2.00231,0.999547
17.523,2.0023,0.999547
17.524,2.0023,0.999547
17.525,2.0023,0.999547
17.526,2.0023,0.999547
17.527,2.0023,0.999547
17.528,2.0023,0.999547
17.529,2.0023,0.999547
17.53,2.0023,0.999548
17.531,2.0023,0.999548
17.532,2.0023,0.999548
17.533,2.0023,0.999548
17.534,2.0023,0.999548
17.535,2.0023,0.999548
17.536,2.0023,0.999548
17.537,2.0023,0.999548
17.538,2.0023,0.999548
17.539,2.0023,0.999548
17.54,2.0023,0.999549
17.541,2.0023,0.999549
17.542,2.0023,0.999549
17.543,2.0023,0.999549
17.544,2.0023,0.999549
17.545,2.0023,0.999549
17.546,2.0023,0.999549
17.547,2.0023,0.999549
17.548,2.0023,0.999549
17.549,2.0023,0.999549
17.55,2.0023,0.99955
17.551,2.0023,0.99955
17.552,2.0023,0.99955
17.553,2.0023,0.99955
17.554,2.0023,0.99955
17.555,2.0023,0.99955
17.556,2.0023,0.99955
17.557,2.0023,0.99955
17.558,2.0023,0.99955
17.559,2.0023,0.99955
17.56,2.0023,0.99955
17.561,2.0023,0.999551
17.562,2.0023,0.999551
17.563,2.0023,0.999551
17.564,2.0023,0.999551
17.565,2.0023,0.999551
17.566,2.0023,0.999551
17.567,2.0023,0.999551
17.568,2.0023,0.999551
17.569,2.0023,0.999551
17.57,2.0023,0.999551
17.571,2.0023,0.999552
17.572,2.0023,0.999552
17.573,2.0023,0.999552
17.574,2.0023,0.999552
17.575,2.0023,0.999552
17.576,2.0023,0.999552
17.577,2.0023,0.999552
17.578,2.0023,0.999552
17.579,2.0023,0.999552
17.58,2.0023,0.999552
17.581,2.0023,0.999552
17.582,2.0023,0.999553
17.583,2.0023,0.999553
17.584,2.0023,0.999553
17.585,2.0023,0.999553
17.586,2.0023,0.999553
17.587,2.0023,0.999553
17.588,2.0023,0.999553
17.589,2.0023,0.999553
17.59,2.0023,0.999553
17.591,2.0023,0.999553
17.592,2.0023,0.999553
17.593,2.0023,0.999554
17.594,2.0023,0.999554
17.595,2.0023,0.999554
17.596,2.0023,0.999554
17.597,2.0023,0.999554
17.598,2.0023,0.999554
17.599,2.0023,0.999554
17.6,2.0023,0.999554
17.601,2.0023,0.999554
17.602,2.0023,0.999554
17.603,2.0023,0.999554
17.604,2.0023,0.999555
17.605,2.0023,0.999555
17.606,2.0023,0.999555
17.607,2.0023,0.999555
17.608,2.0023,0.999555
17.609,2.0023,0.999555
17.61,2.0023,0.999555
17.611,2.0023,0.999555
17.612,2.0023,0.999555
17.613,2.0023,0.999555
17.614,2.0023,0.999555
17.615,2.0023,0.999556
17.616,2.0023,0.999556
17.617,2.0023,0.999556
17.618,2.00229,0.999556
17.619,2.00229,0.999556
17.62,2.00229,0.999556
17.621,2.00229,0.999556
17.622,2.00229,0.999556
17.623,2.00229,0.999556
17.624,2.00229,0.999556
17.625,2.00229,0.999556
17.626,2.00229,0.999556
17.627,2.00229,0.999557
17.628,2.00229,0.999557
17.629,2.00229,0.999557
17.63,2.00229,0.999557
17.631,2.00229,0.999557
17.632,2.00229,0.999557
17.633,2.00229,0.999557
17.634,2.00229,0.999557
17.635,2.00229,0.999557
17.636,2.00229,0.999557
17.637,2.00229,0.999557
17.638,2.00229,0.999558
17.639,2.00229,0.999558
17.64,2.00229,0.999558
17.641,2.00229,0.999558
17.642,2.00229,0.999558
17.643,2.00229,0.999558
17.644,2.00229,0.999558
17.645,2.00229,0.999558
17.646,2.00229,0.999558
17.647,2.00229,0.999558
17.648,2.00229,0.999558
17.649,2.00229,0.999558
17.65,2.00229,0.999559
17.651,2.00229,0.999559
17.652,2.00229,0.999559
17.653,2.00229,0.999559
17.654,2.00229,0.999559
17.655,2.00229,0.999559
17.656,2.00229,0.999559
17.657,2.00229,0.999559
17.658,2.00229,0.999559
17.659,2.00229,0.999559
17.66,2.00229,0.999559
17.661,2.00229,0.999559
17.662,2.00229,0.99956
17.663,2.00229,0.99956
17.664,2.00229,0.99956
17.665,2.00229,0.99956
17.666,2.00229,0.99956
17.667,2.00229,0.99956
17.668,2.00229,0.99956
17.669,2.00229,0.99956
17.67,2.00229,0.99956
17.671,2.00229,0.99956
17.672,2.00229,0.99956
17.673,2.00229,0.99956
17.674,2.00229,0.99956
17.675,2.00229,0.999561
17.676,2.00229,0.999561
17.677,2.00229,0.999561
17.678,2.00229,0.999561
17.679,2.00229,0.999561
17.68,2.00229,0.999561
17.681,2.00229,0.999561
17.682,2.00229,0.999561
17.683,2.00229,0.999561
17.684,2.00229,0.999561
17.685,2.00229,0.999561
17.686,2.00229,0.999561
17.687,2.00229,0.999562
17.688,2.00229,0.999562
17.689,2.00229,0.999562
17.69,2.00229,0.999562
17.691,2.00229,0.999562
17.692,2.00229,0.999562
17.693,2.00229,0.999562
17.694,2.00229,0.999562
17.695,2.00229,0.999562
17.696,2.00229,0.999562
17.697,2.00229,0.999562
17.698,2.00229,0.999562
17.699,2.00229,0.999562
17.7,2.00229,0.999563
17.701,2.00228,0.999563
17.702,2.00228,0.999563
17.703,2.00228,0.999563
17.704,2.00228,0.999563
17.705,2.00228,0.999563
17.706,2.00228,0.999563
17.707,2.00228,0.999563
17.708,2.00228,0.999563
17.709,2.00228,0.999563
17.71,2.00228,0.999563
17.711,2.00228,0.999563
17.712,2.00228,0.999563
17.713,2.00228,0.999563
17.714,2.00228,0.999564
17.715,2.00228,0.999564
17.716,2.00228,0.999564
17.717,2.00228,0.999564
17.718,2.00228,0.999564
17.719,2.00228,0.999564
17.72,2.00228,0.999564
17.721,2.00228,0.999564
17.722,2.00228,0.999564
17.723,2.00228,0.999564
17.724,2.00228,0.999564
17.725,2.00228,0.999564
17.726,2.00228,0.999564
17.727,2.00228,0.999564
17.728,2.00228,0.999565
17.729,2.00228,0.999565
17.73,2.00228,0.999565
17.731,2.00228,0.999565
17.732,2.00228,0.999565
17.733,2.00228,0.999565
17.734,2.00228,0.999565
17.735,2.00228,0.999565
17.736,2.00228,0.999565
17.737,2.00228,0.999565
17.738,2.00228,0.999565
17.739,2.00228,0.999565
17.74,2.00228,0.999565
17.741,2.00228,0.999565
17.742,2.00228,0.999566
17.743,2.00228,0.999566
17.744,2.00228,0.999566
17.745,2.00228,0.999566
17.746,2.00228,0.999566
17.747,2.00228,0.999566
17.748,2.00228,0.999566
17.749,2.00228,0.999566
17.75,2.00228,0.999566
17.751,2.00228,0.999566
17.752,2.00228,0.999566
17.753,2.00228,0.999566
17.754,2.00228,0.999566
17.755,2.00228,0.999566
17.756,2.00228,0.999567
17.757,2.00228,0.999567
17.758,2.00228,0.999567
17.759,2.00228,0.999567
17.76,2.00228,0.999567
17.761,2.00228,0.999567
17.762,2.00228,0.999567
17.763,2.00228,0.999567
17.764,2.00228,0.999567
17.765,2.00228,0.999567
17.766,2.00228,0.999567
17.767,2.00228,0.999567
17.768,2.00228,0.999567
17.769,2.00228,0.999567
17.77,2.00228,0.999567
17.771,2.00228,0.999568
17.772,2.00228,0.999568
17.773,2.00228,0.999568
17.774,2.00228,0.999568
17.775,2.00228,0.999568
17.776,2.00228,0.999568
17.777,2.00227,0.999568
17.778,2.00227,0.999568
17.779,2.00227,0.999568
17.78,2.00227,0.999568
17.781,2.00227,0.999568
17.782,2.00227,0.999568
17.783,2.00227,0.999568
17.784,2.00227,0.999568
17.785,2.00227,0.999568
17.786,2.00227,0.999569
17.787,2.00227,0.999569
17.788,2.00227,0.999569
17.789,2.00227,0.999569
17.79,2.00227,0.999569
17.791,2.00227,0.999569
17.792,2.00227,0.999569
17.793,2.00227,0.999569
17.794,2.00227,0.999569
17.795,2.00227,0.999569
17.796,2.00227,0.999569
17.797,2.00227,0.999569
17.798,2.00227,0.999569
17.799,2.00227,0.999569
17.8,2.00227,0.999569
17.801,2.00227,0.999569
17.802,2.00227,0.99957
17.803,2.00227,0.99957
17.804,2.00227,0.99957
17.805,2.00227,0.99957
17.806,2.00227,0.99957
17.807,2.00227,0.99957
17.808,2.00227,0.99957
17.809,2.00227,0.99957
17.81,2.00227,0.99957
17.811,2.00227,0.99957
17.812,2.00227,0.99957
17.813,2.00227,0.99957
17.814,2.00227,0.99957
17.815,2.00227,0.99957
17.816,2.00227,0.99957
17.817,2.00227,0.99957
17.818,2.00227,0.999571
17.819,2.00227,0.999571
17.82,2.00227,0.999571
17.821,2.00227,0.999571
17.822,2.00227,0.999571
17.823,2.00227,0.999571
17.824,2.00227,0.999571
17.825,2.00227,0.999571
17.826,2.00227,0.999571
17.827,2.00227,0.999571
17.828,2.00227,0.999571
17.829,2.00227,0.999571
17.83,2.00227,0.999571
17.831,2.00227,0.999571
17.832,2.00227,0.999571
17.833,2.00227,0.999571
17.834,2.00227,0.999571
17.835,2.00227,0.999572
17.836,2.00227,0.999572
17.837,2.00227,0.999572
17.838,2.00227,0.999572
17.839,2.00227,0.999572
17.84,2.00227,0.999572
17.841,2.00227,0.999572
17.842,2.00227,0.999572
17.843,2.00227,0.999572
17.844,2.00227,0.999572
17.845,2.00227,0.999572
17.846,2.00227,0.999572
17.847,2.00226,0.999572
17.848,2.00226,0.999572
17.849,2.00226,0.999572
17.85,2.00226,0.999572
17.851,2.00226,0.999572
17.852,2.00226,0.999572
17.853,2.00226,0.999573
17.854,2.00226,0.999573
17.855,2.00226,0.999573
17.856,2.00226,0.999573
17.857,2.00226,0.999573
17.858,2.00226,0.999573
17.859,2.00226,0.999573
17.86,2.00226,0.999573
17.861,2.00226,0.999573
17.862,2.00226,0.999573
17.863,2.00226,0.999573
17.864,2.00226,0.999573
17.865,2.00226,0.999573
17.866,2.00226,0.999573
17.867,2.00226,0.999573
17.868,2.00226,0.999573
17.869,2.00226,0.999573
17.87,2.00226,0.999573
17.871,2.00226,0.999573
17.872,2.00226,0.999574
17.873,2.00226,0.999574
17.874,2.00226,0.999574
17.875,2.00226,0.999574
17.876,2.00226,0.999574
17.877,2.00226,0.999574
17.878,2.00226,0.999574
17.879,2.00226,0.999574
17.88,2.00226,0.999574
17.881,2.00226,0.999574
17.882,2.00226,0.999574
17.883,2.00226,0.999574
17.884,2.00226,0.999574
17.885,2.00226,0.999574
17.886,2.00226,0.999574
17.887,2.00226,0.999574
17.888,2.00226,0.999574
17.889,2.00226,0.999574
17.89,2.00226,0.999574
17.891,2.00226,0.999575
17.892,2.00226,0.999575
17.893,2.00226,0.999575
17.894,2.00226,0.999575
17.895,2.00226,0.999575
17.896,2.00226,0.999575
17.897,2.00226,0.999575
17.898,2.00226,0.999575
17.899,2.00226,0.999575
17.9,2.00226,0.999575
17.901,2.00226,0.999575
17.902,2.00226,0.999575
17.903,2.00226,0.999575
17.904,2.00226,0.999575
17.905,2.00226,0.999575
17.906,2.00226,0.999575
17.907,2.00226,0.999575
17.908,2.00226,0.999575
17.909,2.00226,0.999575
17.91,2.00226,0.999575
17.911,2.00226,0.999576
17.912,2.00226,0.999576
17.913,2.00226,0.999576
17.914,2.00225,0.999576
17.915,2.00225,0.999576
17.916,2.00225,0.999576
17.917,2.00225,0.999576
17.918,2.00225,0.999576
17.919,2.00225,0.999576
17.92,2.00225,0.999576
17.921,2.00225,0.999576
17.922,2.00225,0.999576
17.923,2.00225,0.999576
17.924,2.00225,0.999576
17.925,2.00225,0.999576
17.926,2.00225,0.999576
17.927,2.00225,0.999576
17.928,2.00225,0.999576
17.929,2.00225,0.999576
17.93,2.00225,0.999576
17.931,2.00225,0.999576
17.932,2.00225,0.999576
17.933,2.00225,0.999577
17.934,2.00225,0.999577
17.935,2.00225,0.999577
17.936,2.00225,0.999577
17.937,2.00225,0.999577
17.938,2.00225,0.999577
17.939,2.00225,0.999577
17.94,2.00225,0.999577
17.941,2.00225,0.999577
17.942,2.00225,0.999577
17.943,2.00225,0.999577
17.944,2.00225,0.999577
17.945,2.00225,0.999577
17.946,2.00225,0.999577
17.947,2.00225,0.999577
17.948,2.00225,0.999577
17.949,2.00225,0.999577
17.95,2.00225,0.999577
17.951,2.00225,0.999577
17.952,2.00225,0.999577
17.953,2.00225,0.999577
17.954,2.00225,0.999577
17.955,2.00225,0.999578
17.956,2.00225,0.999578
17.957,2.00225,0.999578
17.958,2.00225,0.999578
17.959,2.00225,0.999578
17.96,2.00225,0.999578
17.961,2.00225,0.999578
17.962,2.00225,0.999578
17.963,2.00225,0.999578
17.964,2.00225,0.999578
17.965,2.00225,0.999578
17.966,2.00225,0.999578
17.967,2.00225,0.999578
17.968,2.00225,0.999578
17.969,2.00225,0.999578
17.97,2.00225,0.999578
17.971,2.00225,0.999578
17.972,2.00225,0.999578
17.973,2.00225,0.999578
17.974,2.00225,0.999578
17.975,2.00225,0.999578
17.976,2.00225,0.999578
17.977,2.00225,0.999578
17.978,2.00224,0.999578
17.979,2.00224,0.999578
17.98,2.00224,0.999579
17.981,2.00224,0.999579
17.982,2.00224,0.999579
17.983,2.00224,0.999579
17.984,2.00224,0.999579
17.985,2.00224,0.999579
17.986,2.00224,0.999579
17.987,2.00224,0.999579
17.988,2.00224,0.999579
17.989,2.00224,0.999579
17.99,2.00224,0.999579
17.991,2.00224,0.999579
17.992,2.00224,0.999579
17.993,2.00224,0.999579
17.994,2.00224,0.999579
17.995,2.00224,0.999579
17.996,2.00224,0.999579
17.997,2.00224,0.999579
17.998,2.00224,0.999579
17.999,2.00224,0.999579
18,2.00224,0.999579
18.001,2.00224,0.999579
18.002,2.00224,0.999579
18.003,2.00224,0.999579
18.004,2.00224,0.999579
18.005,2.00224,0.999579
18.006,2.00224,0.99958
18.007,2.00224,0.99958
18.008,2.00224,0.99958
18.009,2.00224,0.99958
18.01,2.00224,0.99958
18.011,2.00224,0.99958
18.012,2.00224,0.99958
18.013,2.00224,0.99958
18.014,2.00224,0.99958
18.015,2.00224,0.99958
18.016,2.00224,0.99958
18.017,2.00224,0.99958
18.018,2.00224,0.99958
18.019,2.00224,0.99958
18.02,2.00224,0.99958
18.021,2.00224,0.99958
18.022,2.00224,0.99958
18.023,2.00224,0.99958
18.024,2.00224,0.99958
18.025,2.00224,0.99958
18.026,2.00224,0.99958
18.027,2.00224,0.99958
18.028,2.00224,0.99958
18.029,2.00224,0.99958
18.03,2.00224,0.99958
18.031,2.00224,0.99958
18.032,2.00224,0.99958
18.033,2.00224,0.99958
18.034,2.00224,0.999581
18.035,2.00224,0.999581
18.036,2.00224,0.999581
18.037,2.00224,0.999581
18.038,2.00224,0.999581
18.039,2.00224,0.999581
18.04,2.00223,0.999581
18.041,2.00223,0.999581
18.042,2.00223,0.999581
18.043,2.00223,0.999581
18.044,2.00223,0.999581
18.045,2.00223,0.999581
18.046,2.00223,0.999581
18.047,2.00223,0.999581
18.048,2.00223,0.999581
18.049,2.00223,0.999581
18.05,2.00223,0.999581
18.051,2.00223,0.999581
18.052,2.00223,0.999581
18.053,2.00223,0.999581
18.054,2.00223,0.999581
18.055,2.00223,0.999581
18.056,2.00223,0.999581
18.057,2.00223,0.999581
18.058,2.00223,0.999581
18.059,2.00223,0.999581
18.06,2.00223,0.999581
18.061,2.00223,0.999581
18.062,2.00223,0.999581
18.063,2.00223,0.999581
18.064,2.00223,0.999581
18.065,2.00223,0.999581
18.066,2.00223,0.999582
18.067,2.00223,0.999582
18.068,2.00223,0.999582
18.069,2.00223,0.999582
18.07,2.00223,0.999582
18.071,2.00223,0.999582
18.072,2.00223,0.999582
18.073,2.00223,0.999582
18.074,2.00223,0.999582
18.075,2.00223,0.999582
18.076,2.00223,0.999582
18.077,2.00223,0.999582
18.078,2.00223,0.999582
18.079,2.00223,0.999582
18.08,2.00223,0.999582
18.081,2.00223,0.999582
18.082,2.00223,0.999582
18.083,2.00223,0.999582
18.084,2.00223,0.999582
18.085,2.00223,0.999582
18.086,2.00223,0.999582
18.087,2.00223,0.999582
18.088,2.00223,0.999582
18.089,2.00223,0.999582
18.09,2.00223,0.999582
18.091,2.00223,0.999582
18.092,2.00223,0.999582
18.093,2.00223,0.999582
18.094,2.00223,0.999582
18.095,2.00223,0.999582
18.096,2.00223,0.999582
18.097,2.00223,0.999582
18.098,2.00223,0.999582
18.099,2.00223,0.999582
18.1,2.00222,0.999582
18.101,2.00222,0.999582
18.102,2.00222,0.999583
18.103,2.00222,0.999583
18.104,2.00222,0.999583
18.105,2.00222,0.999583
18.106,2.00222,0.999583
18.107,2.00222,0.999583
18.108,2.00222,0.999583
18.109,2.00222,0.999583
18.11,2.00222,0.999583
18.111,2.00222,0.999583
18.112,2.00222,0.999583
18.113,2.00222,0.999583
18.114,2.00222,0.999583
18.115,2.00222,0.999583
18.116,2.00222,0.999583
18.117,2.00222,0.999583
18.118,2.00222,0.999583
18.119,2.00222,0.999583
18.12,2.00222,0.999583
18.121,2.00222,0.999583
18.122,2.00222,0.999583
18.123,2.00222,0.999583
18.124,2.00222,0.999583
18.125,2.00222,0.999583
18.126,2.00222,0.999583
18.127,2.00222,0.999583
18.128,2.00222,0.999583
18.129,2.00222,0.999583
18.13,2.00222,0.999583
18.131,2.00222,0.999583
18.132,2.00222,0.999583
18.133,2.00222,0.999583
18.134,2.00222,0.999583
18.135,2.00222,0.999583
18.136,2.00222,0.999583
18.137,2.00222,0.999583
18.138,2.00222,0.999583
18.139,2.00222,0.999583
18.14,2.00222,0.999583
18.141,2.00222,0.999583
18.142,2.00222,0.999583
18.143,2.00222,0.999583
18.144,2.00222,0.999583
18.145,2.00222,0.999584
18.146,2.00222,0.999584
18.147,2.00222,0.999584
18.148,2.00222,0.999584
18.149,2.00222,0.999584
18.15,2.00222,0.999584
18.151,2.00222,0.999584
18.152,2.00222,0.999584
18.153,2.00222,0.999584
18.154,2.00222,0.999584
18.155,2.00222,0.999584
18.156,2.00222,0.999584
18.157,2.00222,0.999584
18.158,2.00222,0.999584
18.159,2.00222,0.999584
18.16,2.00221,0.999584
18.161,2.00221,0.999584
18.162,2.00221,0.999584
18.163,2.00221,0.999584
18.164,2.00221,0.999584
18.165,2.00221,0.999584
18.166,2.00221,0.999584
18.167,2.00221,0.999584
18.168,2.00221,0.999584
18.169,2.00221,0.999584
18.17,2.00221,0.999584
18.171,2.00221,0.999584
18.172,2.00221,0.999584
18.173,2.00221,0.999584
18.174,2.00221,0.999584
18.175,2.00221,0.999584
18.176,2.00221,0.999584
18.177,2.00221,0.999584
18.178,2.00221,0.999584
18.179,2.00221,0.999584
18.18,2.00221,0.999584
18.181,2.00221,0.999584
18.182,2.00221,0.999584
18.183,2.00221,0.999584
18.184,2.00221,0.999584
18.185,2.00221,0.999584
18.186,2.00221,0.999584
18.187,2.00221,0.999584
18.188,2.00221,0.999584
18.189,2.00221,0.999584
18.19,2.00221,0.999584
18.191,2.00221,0.999584
18.192,2.00221,0.999584
18.193,2.00221,0.999584
18.194,2.00221,0.999584
18.195,2.00221,0.999584
18.196,2.00221,0.999584
18.197,2.00221,0.999584
18.198,2.00221,0.999584
18.199,2.00221,0.999585
18.2,2.00221,0.999585
18.201,2.00221,0.999585
18.202,2.00221,0.999585
18.203,2.00221,0.999585
18.204,2.00221,0.999585
18.205,2.00221,0.999585
18.206,2.00221,0.999585
18.207,2.00221,0.999585
18.208,2.00221,0.999585
18.209,2.00221,0.999585
18.21,2.00221,0.999585
18.211,2.00221,0.999585
18.212,2.00221,0.999585
18.213,2.00221,0.999585
18.214,2.00221,0.999585
18.215,2.00221,0.999585
18.216,2.00221,0.999585
18.217,2.00221,0.999585
18.218,2.00221,0.999585
18.219,2.0022,0.999585
18.22,2.0022,0.999585
18.221,2.0022,0.999585
18.222,2.0022,0.999585
18.223,2.0022,0.999585
18.224,2.0022,0.999585
18.225,2.0022,0.999585
18.226,2.0022,0.999585
18.227,2.0022,0.999585
18.228,2.0022,0.999585
18.229,2.0022,0.999585
18.23,2.0022,0.999585
18.231,2.0022,0.999585
18.232,2.0022,0.999585
18.233,2.0022,0.999585
18.234,2.0022,0.999585
18.235,2.0022,0.999585
18.236,2.0022,0.999585
18.237,2.0022,0.999585
18.238,2.0022,0.999585
18.239,2.0022,0.999585
18.24,2.0022,0.999585
18.241,2.0022,0.999585
18.242,2.0022,0.999585
18.243,2.0022,0.999585
18.244,2.0022,0.999585
18.245,2.0022,0.999585
18.246,2.0022,0.999585
18.247,2.0022,0.999585
18.248,2.0022,0.999585
18.249,2.0022,0.999585
18.25,2.0022,0.999585
18.251,2.0022,0.999585
18.252,2.0022,0.999585
18.253,2.0022,0.999585
18.254,2.0022,0.999585
18.255,2.0022,0.999585
18.256,2.0022,0.999585
18.257,2.0022,0.999585
18.258,2.0022,0.999585
18.259,2.0022,0.999585
18.26,2.0022,0.999585
18.261,2.0022,0.999585
18.262,2.0022,0.999585
18.263,2.0022,0.999585
18.264,2.0022,0.999585
18.265,2.0022,0.999585
18.266,2.0022,0.999585
18.267,2.0022,0.999585
18.268,2.0022,0.999585
18.269,2.0022,0.999585
18.27,2.0022,0.999585
18.271,2.0022,0.999585
18.272,2.0022,0.999585
18.273,2.0022,0.999585
18.274,2.0022,0.999585
18.275,2.0022,0.999585
18.276,2.0022,0.999585
18.277,2.00219,0.999585
18.278,2.00219,0.999585
18.279,2.00219,0.999585
18.28,2.00219,0.999585
18.281,2.00219,0.999585
18.282,2.00219,0.999585
18.283,2.00219,0.999585
18.284,2.00219,0.999585
18.285,2.00219,0.999585
18.286,2.00219,0.999585
18.287,2.00219,0.999585
18.288,2.00219,0.999585
18.289,2.00219,0.999586
18.29,2.00219,0.999586
18.291,2.00219,0.999586
18.292,2.00219,0.999586
18.293,2.00219,0.999586
18.294,2.00219,0.999586
18.295,2.00219,0.999586
18.296,2.00219,0.999586
