iter	log
7937.96	3258.74
7938.91	3259.05
7939.86	3259.36
7940.81	3259.67
7941.76	3259.98
7942.72	3260.28
7943.67	3260.59
7944.62	3260.9
7945.57	3261.21
7946.52	3261.52
7947.47	3261.83
7948.42	3262.14
7949.37	3262.45
7950.32	3262.76
7951.27	3263.07
7952.23	3263.38
7953.18	3263.69
7954.13	3263.99
7955.08	3264.3
7956.03	3264.61
7956.98	3264.92
7957.93	3265.23
7958.88	3265.54
7959.83	3265.85
7960.78	3266.16
7961.74	3266.47
7962.69	3266.78
7963.64	3267.08
7964.59	3267.39
7965.54	3267.7
7966.49	3268.01
7967.44	3268.32
7968.39	3268.63
7969.35	3268.94
7970.3	3269.25
7971.25	3269.55
7972.2	3269.86
7973.15	3270.17
7974.1	3270.48
7975.05	3270.79
7976	3271.1
7976.95	3271.41
7977.91	3271.71
7978.86	3272.02
7979.81	3272.33
7980.76	3272.64
7981.71	3272.95
7982.66	3273.26
7983.61	3273.56
7984.56	3273.87
7985.52	3274.18
7986.47	3274.49
7987.42	3274.8
7988.37	3275.11
7989.32	3275.41
7990.27	3275.72
7991.22	3276.03
7992.18	3276.34
7993.13	3276.65
7994.08	3276.96
7995.03	3277.26
7995.98	3277.57
7996.93	3277.88
7997.88	3278.19
7998.83	3278.5
7999.79	3278.8
8000.74	3279.11
8001.69	3279.42
8002.64	3279.73
8003.59	3280.04
8004.54	3280.34
8005.49	3280.65
8006.45	3280.96
8007.4	3281.27
8008.35	3281.57
8009.3	3281.88
8010.25	3282.19
8011.2	3282.5
8012.15	3282.81
8013.11	3283.11
8014.06	3283.42
8015.01	3283.73
8015.96	3284.04
8016.91	3284.34
8017.86	3284.65
8018.82	3284.96
8019.77	3285.27
8020.72	3285.57
8021.67	3285.88
8022.62	3286.19
8023.57	3286.5
8024.52	3286.8
8025.48	3287.11
8026.43	3287.42
8027.38	3287.73
8028.33	3288.03
8029.28	3288.34
8030.23	3288.65
8031.19	3288.96
8032.14	3289.26
8033.09	3289.57
8034.04	3289.88
8034.99	3290.18
8035.94	3290.49
8036.9	3290.8
8037.85	3291.11
8038.8	3291.41
8039.75	3291.72
8040.7	3292.03
8041.65	3292.33
8042.61	3292.64
8043.56	3292.95
8044.51	3293.26
8045.46	3293.56
8046.41	3293.87
8047.36	3294.18
8048.32	3294.48
8049.27	3294.79
8050.22	3295.1
8051.17	3295.4
8052.12	3295.71
8053.07	3296.02
8054.03	3296.32
8054.98	3296.63
8055.93	3296.94
8056.88	3297.24
8057.83	3297.55
8058.79	3297.86
8059.74	3298.16
8060.69	3298.47
8061.64	3298.78
8062.59	3299.08
8063.54	3299.39
8064.5	3299.7
8065.45	3300
8066.4	3300.31
8067.35	3300.62
8068.3	3300.92
8069.26	3301.23
8070.21	3301.54
8071.16	3301.84
8072.11	3302.15
8073.06	3302.46
8074.02	3302.76
8074.97	3303.07
8075.92	3303.37
8076.87	3303.68
8077.82	3303.99
8078.77	3304.29
8079.73	3304.6
8080.68	3304.91
8081.63	3305.21
8082.58	3305.52
8083.53	3305.82
8084.49	3306.13
8085.44	3306.44
8086.39	3306.74
8087.34	3307.05
8088.29	3307.35
8089.25	3307.66
8090.2	3307.97
8091.15	3308.27
8092.1	3308.58
8093.06	3308.88
8094.01	3309.19
8094.96	3309.5
8095.91	3309.8
8096.86	3310.11
8097.82	3310.41
8098.77	3310.72
8099.72	3311.02
8100.67	3311.33
8101.62	3311.64
8102.58	3311.94
8103.53	3312.25
8104.48	3312.55
8105.43	3312.86
8106.38	3313.16
8107.34	3313.47
8108.29	3313.78
8109.24	3314.08
8110.19	3314.39
8111.15	3314.69
8112.1	3315
8113.05	3315.3
8114	3315.61
8114.95	3315.91
8115.91	3316.22
8116.86	3316.52
8117.81	3316.83
8118.76	3317.14
8119.72	3317.44
8120.67	3317.75
8121.62	3318.05
8122.57	3318.36
8123.52	3318.66
8124.48	3318.97
8125.43	3319.27
8126.38	3319.58
8127.33	3319.88
8128.29	3320.19
8129.24	3320.49
8130.19	3320.8
8131.14	3321.1
8132.1	3321.41
8133.05	3321.71
8134	3322.02
8134.95	3322.32
8135.91	3322.63
8136.86	3322.93
8137.81	3323.24
8138.76	3323.54
8139.71	3323.85
8140.67	3324.15
8141.62	3324.46
8142.57	3324.76
8143.52	3325.07
8144.48	3325.37
8145.43	3325.68
8146.38	3325.98
8147.33	3326.28
8148.29	3326.59
8149.24	3326.89
8150.19	3327.2
8151.14	3327.5
8152.1	3327.81
8153.05	3328.11
8154	3328.42
8154.95	3328.72
8155.91	3329.03
8156.86	3329.33
8157.81	3329.63
8158.76	3329.94
8159.72	3330.24
8160.67	3330.55
8161.62	3330.85
8162.57	3331.16
8163.53	3331.46
8164.48	3331.76
8165.43	3332.07
8166.38	3332.37
8167.34	3332.68
8168.29	3332.98
8169.24	3333.29
8170.2	3333.59
8171.15	3333.89
8172.1	3334.2
8173.05	3334.5
8174.01	3334.81
8174.96	3335.11
8175.91	3335.41
8176.86	3335.72
8177.82	3336.02
8178.77	3336.33
8179.72	3336.63
8180.67	3336.93
8181.63	3337.24
8182.58	3337.54
8183.53	3337.85
8184.49	3338.15
8185.44	3338.45
8186.39	3338.76
8187.34	3339.06
8188.3	3339.36
8189.25	3339.67
8190.2	3339.97
8191.16	3340.28
8192.11	3340.58
8193.06	3340.88
8194.01	3341.19
8194.97	3341.49
8195.92	3341.79
8196.87	3342.1
8197.82	3342.4
8198.78	3342.7
8199.73	3343.01
8200.68	3343.31
8201.64	3343.61
8202.59	3343.92
8203.54	3344.22
8204.49	3344.52
8205.45	3344.83
8206.4	3345.13
8207.35	3345.43
8208.31	3345.74
8209.26	3346.04
8210.21	3346.34
8211.17	3346.65
8212.12	3346.95
8213.07	3347.25
8214.02	3347.56
8214.98	3347.86
8215.93	3348.16
8216.88	3348.47
8217.84	3348.77
8218.79	3349.07
8219.74	3349.38
8220.69	3349.68
8221.65	3349.98
8222.6	3350.28
8223.55	3350.59
8224.51	3350.89
8225.46	3351.19
8226.41	3351.5
8227.37	3351.8
8228.32	3352.1
8229.27	3352.4
8230.23	3352.71
8231.18	3353.01
8232.13	3353.31
8233.08	3353.61
8234.04	3353.92
8234.99	3354.22
8235.94	3354.52
8236.9	3354.83
8237.85	3355.13
8238.8	3355.43
8239.76	3355.73
8240.71	3356.04
8241.66	3356.34
8242.62	3356.64
8243.57	3356.94
8244.52	3357.25
8245.48	3357.55
8246.43	3357.85
8247.38	3358.15
8248.33	3358.45
8249.29	3358.76
8250.24	3359.06
8251.19	3359.36
8252.15	3359.66
8253.1	3359.97
8254.05	3360.27
8255.01	3360.57
8255.96	3360.87
8256.91	3361.17
8257.87	3361.48
8258.82	3361.78
8259.77	3362.08
8260.73	3362.38
8261.68	3362.69
8262.63	3362.99
8263.59	3363.29
8264.54	3363.59
8265.49	3363.89
8266.45	3364.2
8267.4	3364.5
8268.35	3364.8
8269.31	3365.1
8270.26	3365.4
8271.21	3365.7
8272.17	3366.01
8273.12	3366.31
8274.07	3366.61
8275.03	3366.91
8275.98	3367.21
8276.93	3367.51
8277.89	3367.82
8278.84	3368.12
8279.79	3368.42
8280.75	3368.72
8281.7	3369.02
8282.65	3369.32
8283.61	3369.63
8284.56	3369.93
8285.51	3370.23
8286.47	3370.53
8287.42	3370.83
8288.38	3371.13
8289.33	3371.43
8290.28	3371.74
8291.24	3372.04
8292.19	3372.34
8293.14	3372.64
8294.1	3372.94
8295.05	3373.24
8296	3373.54
8296.96	3373.85
8297.91	3374.15
8298.86	3374.45
8299.82	3374.75
8300.77	3375.05
8301.72	3375.35
8302.68	3375.65
8303.63	3375.95
8304.59	3376.25
8305.54	3376.56
8306.49	3376.86
8307.45	3377.16
8308.4	3377.46
8309.35	3377.76
8310.31	3378.06
8311.26	3378.36
8312.21	3378.66
8313.17	3378.96
8314.12	3379.26
8315.08	3379.56
8316.03	3379.86
8316.98	3380.17
8317.94	3380.47
8318.89	3380.77
8319.84	3381.07
8320.8	3381.37
8321.75	3381.67
8322.71	3381.97
8323.66	3382.27
8324.61	3382.57
8325.57	3382.87
8326.52	3383.17
8327.47	3383.47
8328.43	3383.77
8329.38	3384.07
8330.34	3384.37
8331.29	3384.67
8332.24	3384.97
8333.2	3385.27
8334.15	3385.58
8335.11	3385.88
8336.06	3386.18
8337.01	3386.48
8337.97	3386.78
8338.92	3387.08
8339.87	3387.38
8340.83	3387.68
8341.78	3387.98
8342.74	3388.28
8343.69	3388.58
8344.64	3388.88
8345.6	3389.18
8346.55	3389.48
8347.51	3389.78
8348.46	3390.08
8349.41	3390.38
8350.37	3390.68
8351.32	3390.98
8352.28	3391.28
8353.23	3391.58
8354.18	3391.88
8355.14	3392.18
8356.09	3392.48
8357.05	3392.78
8358	3393.08
8358.95	3393.38
8359.91	3393.68
8360.86	3393.98
8361.82	3394.28
8362.77	3394.58
8363.72	3394.88
8364.68	3395.17
8365.63	3395.47
8366.59	3395.77
8367.54	3396.07
8368.49	3396.37
8369.45	3396.67
8370.4	3396.97
8371.36	3397.27
8372.31	3397.57
8373.26	3397.87
8374.22	3398.17
8375.17	3398.47
8376.13	3398.77
8377.08	3399.07
8378.03	3399.37
8378.99	3399.67
8379.94	3399.97
8380.9	3400.27
8381.85	3400.56
8382.81	3400.86
8383.76	3401.16
8384.71	3401.46
8385.67	3401.76
8386.62	3402.06
8387.58	3402.36
8388.53	3402.66
8389.49	3402.96
8390.44	3403.26
8391.39	3403.56
8392.35	3403.85
8393.3	3404.15
8394.26	3404.45
8395.21	3404.75
8396.17	3405.05
8397.12	3405.35
8398.07	3405.65
8399.03	3405.95
8399.98	3406.25
8400.94	3406.54
8401.89	3406.84
8402.85	3407.14
8403.8	3407.44
8404.75	3407.74
8405.71	3408.04
8406.66	3408.34
8407.62	3408.64
8408.57	3408.93
8409.53	3409.23
8410.48	3409.53
8411.43	3409.83
8412.39	3410.13
8413.34	3410.43
8414.3	3410.73
8415.25	3411.02
8416.21	3411.32
8417.16	3411.62
8418.12	3411.92
8419.07	3412.22
8420.02	3412.52
8420.98	3412.81
8421.93	3413.11
8422.89	3413.41
8423.84	3413.71
8424.8	3414.01
8425.75	3414.31
8426.71	3414.6
8427.66	3414.9
8428.61	3415.2
8429.57	3415.5
8430.52	3415.8
8431.48	3416.09
8432.43	3416.39
8433.39	3416.69
8434.34	3416.99
8435.3	3417.29
8436.25	3417.58
8437.21	3417.88
8438.16	3418.18
8439.11	3418.48
8440.07	3418.78
8441.02	3419.07
8441.98	3419.37
8442.93	3419.67
8443.89	3419.97
8444.84	3420.27
8445.8	3420.56
8446.75	3420.86
8447.71	3421.16
8448.66	3421.46
8449.62	3421.75
8450.57	3422.05
8451.53	3422.35
8452.48	3422.65
8453.43	3422.94
8454.39	3423.24
8455.34	3423.54
8456.3	3423.84
8457.25	3424.13
8458.21	3424.43
8459.16	3424.73
8460.12	3425.03
8461.07	3425.32
8462.03	3425.62
8462.98	3425.92
8463.94	3426.22
8464.89	3426.51
8465.85	3426.81
8466.8	3427.11
8467.76	3427.4
8468.71	3427.7
8469.67	3428
8470.62	3428.3
8471.58	3428.59
8472.53	3428.89
8473.49	3429.19
8474.44	3429.48
8475.39	3429.78
8476.35	3430.08
8477.3	3430.38
8478.26	3430.67
8479.21	3430.97
8480.17	3431.27
8481.12	3431.56
8482.08	3431.86
8483.03	3432.16
8483.99	3432.45
8484.94	3432.75
8485.9	3433.05
8486.85	3433.34
8487.81	3433.64
8488.76	3433.94
8489.72	3434.23
8490.67	3434.53
8491.63	3434.83
8492.58	3435.12
8493.54	3435.42
8494.49	3435.72
8495.45	3436.01
8496.4	3436.31
8497.36	3436.61
8498.31	3436.9
8499.27	3437.2
8500.22	3437.5
8501.18	3437.79
8502.13	3438.09
8503.09	3438.39
8504.04	3438.68
8505	3438.98
8505.95	3439.28
8506.91	3439.57
8507.86	3439.87
8508.82	3440.16
8509.77	3440.46
8510.73	3440.76
8511.68	3441.05
8512.64	3441.35
8513.6	3441.65
8514.55	3441.94
8515.51	3442.24
8516.46	3442.53
8517.42	3442.83
8518.37	3443.13
8519.33	3443.42
8520.28	3443.72
8521.24	3444.01
8522.19	3444.31
8523.15	3444.61
8524.1	3444.9
8525.06	3445.2
8526.01	3445.49
8526.97	3445.79
8527.92	3446.08
8528.88	3446.38
8529.83	3446.68
8530.79	3446.97
8531.74	3447.27
8532.7	3447.56
8533.65	3447.86
8534.61	3448.15
8535.57	3448.45
8536.52	3448.75
8537.48	3449.04
8538.43	3449.34
8539.39	3449.63
8540.34	3449.93
8541.3	3450.22
8542.25	3450.52
8543.21	3450.81
8544.16	3451.11
8545.12	3451.41
8546.07	3451.7
8547.03	3452
8547.98	3452.29
8548.94	3452.59
8549.9	3452.88
8550.85	3453.18
8551.81	3453.47
8552.76	3453.77
8553.72	3454.06
8554.67	3454.36
8555.63	3454.65
8556.58	3454.95
8557.54	3455.24
8558.49	3455.54
8559.45	3455.83
8560.41	3456.13
8561.36	3456.42
8562.32	3456.72
8563.27	3457.01
8564.23	3457.31
8565.18	3457.6
8566.14	3457.9
8567.09	3458.19
8568.05	3458.49
8569.01	3458.78
8569.96	3459.08
8570.92	3459.37
8571.87	3459.67
8572.83	3459.96
8573.78	3460.26
8574.74	3460.55
8575.69	3460.85
8576.65	3461.14
8577.61	3461.44
8578.56	3461.73
8579.52	3462.02
8580.47	3462.32
8581.43	3462.61
8582.38	3462.91
8583.34	3463.2
8584.3	3463.5
8585.25	3463.79
8586.21	3464.09
8587.16	3464.38
8588.12	3464.67
8589.07	3464.97
8590.03	3465.26
8590.99	3465.56
8591.94	3465.85
8592.9	3466.15
8593.85	3466.44
8594.81	3466.73
8595.76	3467.03
8596.72	3467.32
8597.68	3467.62
8598.63	3467.91
8599.59	3468.21
8600.54	3468.5
8601.5	3468.79
8602.45	3469.09
8603.41	3469.38
8604.37	3469.68
8605.32	3469.97
8606.28	3470.26
8607.23	3470.56
8608.19	3470.85
8609.14	3471.14
8610.1	3471.44
8611.06	3471.73
8612.01	3472.03
8612.97	3472.32
8613.92	3472.61
8614.88	3472.91
8615.84	3473.2
8616.79	3473.5
8617.75	3473.79
8618.7	3474.08
8619.66	3474.38
8620.62	3474.67
8621.57	3474.96
8622.53	3475.26
8623.48	3475.55
8624.44	3475.84
8625.4	3476.14
8626.35	3476.43
8627.31	3476.72
8628.26	3477.02
8629.22	3477.31
8630.18	3477.6
8631.13	3477.9
8632.09	3478.19
8633.04	3478.48
8634	3478.78
8634.96	3479.07
8635.91	3479.36
8636.87	3479.66
8637.82	3479.95
8638.78	3480.24
8639.74	3480.54
8640.69	3480.83
8641.65	3481.12
8642.6	3481.42
8643.56	3481.71
8644.52	3482
8645.47	3482.3
8646.43	3482.59
8647.38	3482.88
8648.34	3483.17
8649.3	3483.47
8650.25	3483.76
8651.21	3484.05
8652.17	3484.35
8653.12	3484.64
8654.08	3484.93
8655.03	3485.22
8655.99	3485.52
8656.95	3485.81
8657.9	3486.1
8658.86	3486.39
8659.81	3486.69
8660.77	3486.98
8661.73	3487.27
8662.68	3487.57
8663.64	3487.86
8664.6	3488.15
8665.55	3488.44
8666.51	3488.74
8667.46	3489.03
8668.42	3489.32
8669.38	3489.61
8670.33	3489.91
8671.29	3490.2
8672.25	3490.49
8673.2	3490.78
8674.16	3491.07
8675.12	3491.37
8676.07	3491.66
8677.03	3491.95
8677.98	3492.24
8678.94	3492.54
8679.9	3492.83
8680.85	3493.12
8681.81	3493.41
8682.77	3493.7
8683.72	3494
8684.68	3494.29
8685.64	3494.58
8686.59	3494.87
8687.55	3495.16
8688.5	3495.46
8689.46	3495.75
8690.42	3496.04
8691.37	3496.33
8692.33	3496.62
8693.29	3496.92
8694.24	3497.21
8695.2	3497.5
8696.16	3497.79
8697.11	3498.08
8698.07	3498.38
8699.03	3498.67
8699.98	3498.96
8700.94	3499.25
8701.9	3499.54
8702.85	3499.83
8703.81	3500.13
8704.76	3500.42
8705.72	3500.71
8706.68	3501
8707.63	3501.29
8708.59	3501.58
8709.55	3501.87
8710.5	3502.17
8711.46	3502.46
8712.42	3502.75
8713.37	3503.04
8714.33	3503.33
8715.29	3503.62
8716.24	3503.91
8717.2	3504.21
8718.16	3504.5
8719.11	3504.79
8720.07	3505.08
8721.03	3505.37
8721.98	3505.66
8722.94	3505.95
8723.9	3506.24
8724.85	3506.53
8725.81	3506.83
8726.77	3507.12
8727.72	3507.41
8728.68	3507.7
8729.64	3507.99
8730.59	3508.28
8731.55	3508.57
8732.51	3508.86
8733.46	3509.15
8734.42	3509.44
8735.38	3509.74
8736.33	3510.03
8737.29	3510.32
8738.25	3510.61
8739.21	3510.9
8740.16	3511.19
8741.12	3511.48
8742.08	3511.77
8743.03	3512.06
8743.99	3512.35
8744.95	3512.64
8745.9	3512.93
8746.86	3513.22
8747.82	3513.51
8748.77	3513.8
8749.73	3514.1
8750.69	3514.39
8751.64	3514.68
8752.6	3514.97
8753.56	3515.26
8754.51	3515.55
8755.47	3515.84
8756.43	3516.13
8757.39	3516.42
8758.34	3516.71
8759.3	3517
8760.26	3517.29
8761.21	3517.58
8762.17	3517.87
8763.13	3518.16
8764.08	3518.45
8765.04	3518.74
8766	3519.03
8766.96	3519.32
8767.91	3519.61
8768.87	3519.9
8769.83	3520.19
8770.78	3520.48
8771.74	3520.77
8772.7	3521.06
8773.65	3521.35
8774.61	3521.64
8775.57	3521.93
8776.53	3522.22
8777.48	3522.51
8778.44	3522.8
8779.4	3523.09
8780.35	3523.38
8781.31	3523.67
8782.27	3523.96
8783.23	3524.25
8784.18	3524.54
8785.14	3524.83
8786.1	3525.12
8787.05	3525.41
8788.01	3525.7
8788.97	3525.99
8789.93	3526.28
8790.88	3526.56
8791.84	3526.85
8792.8	3527.14
8793.75	3527.43
8794.71	3527.72
8795.67	3528.01
8796.63	3528.3
8797.58	3528.59
8798.54	3528.88
8799.5	3529.17
8800.45	3529.46
8801.41	3529.75
8802.37	3530.04
8803.33	3530.33
8804.28	3530.62
8805.24	3530.9
8806.2	3531.19
8807.16	3531.48
8808.11	3531.77
8809.07	3532.06
8810.03	3532.35
8810.98	3532.64
8811.94	3532.93
8812.9	3533.22
8813.86	3533.51
8814.81	3533.79
8815.77	3534.08
8816.73	3534.37
8817.69	3534.66
8818.64	3534.95
8819.6	3535.24
8820.56	3535.53
8821.52	3535.82
8822.47	3536.11
8823.43	3536.39
8824.39	3536.68
8825.35	3536.97
8826.3	3537.26
8827.26	3537.55
8828.22	3537.84
8829.18	3538.13
8830.13	3538.41
8831.09	3538.7
8832.05	3538.99
8833.01	3539.28
8833.96	3539.57
8834.92	3539.86
8835.88	3540.14
8836.84	3540.43
8837.79	3540.72
8838.75	3541.01
8839.71	3541.3
8840.67	3541.59
8841.62	3541.87
8842.58	3542.16
8843.54	3542.45
8844.5	3542.74
8845.45	3543.03
8846.41	3543.32
8847.37	3543.6
8848.33	3543.89
8849.28	3544.18
8850.24	3544.47
8851.2	3544.76
8852.16	3545.04
8853.11	3545.33
8854.07	3545.62
8855.03	3545.91
8855.99	3546.2
8856.94	3546.48
8857.9	3546.77
8858.86	3547.06
8859.82	3547.35
8860.78	3547.64
8861.73	3547.92
8862.69	3548.21
8863.65	3548.5
8864.61	3548.79
8865.56	3549.07
8866.52	3549.36
8867.48	3549.65
8868.44	3549.94
8869.4	3550.22
8870.35	3550.51
8871.31	3550.8
8872.27	3551.09
8873.23	3551.37
8874.18	3551.66
8875.14	3551.95
8876.1	3552.24
8877.06	3552.52
8878.02	3552.81
8878.97	3553.1
8879.93	3553.39
8880.89	3553.67
8881.85	3553.96
8882.8	3554.25
8883.76	3554.54
8884.72	3554.82
8885.68	3555.11
8886.64	3555.4
8887.59	3555.68
8888.55	3555.97
8889.51	3556.26
8890.47	3556.55
8891.43	3556.83
8892.38	3557.12
8893.34	3557.41
8894.3	3557.69
8895.26	3557.98
8896.22	3558.27
8897.17	3558.55
8898.13	3558.84
8899.09	3559.13
8900.05	3559.41
8901	3559.7
8901.96	3559.99
8902.92	3560.28
8903.88	3560.56
8904.84	3560.85
8905.79	3561.14
8906.75	3561.42
8907.71	3561.71
8908.67	3562
8909.63	3562.28
8910.59	3562.57
8911.54	3562.86
8912.5	3563.14
8913.46	3563.43
8914.42	3563.71
8915.38	3564
8916.33	3564.29
8917.29	3564.57
8918.25	3564.86
8919.21	3565.15
8920.17	3565.43
8921.12	3565.72
8922.08	3566.01
8923.04	3566.29
8924	3566.58
8924.96	3566.86
8925.91	3567.15
8926.87	3567.44
8927.83	3567.72
8928.79	3568.01
8929.75	3568.3
8930.71	3568.58
8931.66	3568.87
8932.62	3569.15
8933.58	3569.44
8934.54	3569.73
8935.5	3570.01
8936.46	3570.3
8937.41	3570.58
8938.37	3570.87
8939.33	3571.16
8940.29	3571.44
8941.25	3571.73
8942.2	3572.01
8943.16	3572.3
8944.12	3572.58
8945.08	3572.87
8946.04	3573.16
8947	3573.44
8947.95	3573.73
8948.91	3574.01
8949.87	3574.3
8950.83	3574.58
8951.79	3574.87
8952.75	3575.15
8953.7	3575.44
8954.66	3575.73
8955.62	3576.01
8956.58	3576.3
8957.54	3576.58
8958.5	3576.87
8959.46	3577.15
8960.41	3577.44
8961.37	3577.72
8962.33	3578.01
8963.29	3578.29
8964.25	3578.58
8965.21	3578.86
8966.16	3579.15
8967.12	3579.44
8968.08	3579.72
8969.04	3580.01
8970	3580.29
8970.96	3580.58
8971.92	3580.86
8972.87	3581.15
8973.83	3581.43
8974.79	3581.72
8975.75	3582
8976.71	3582.29
8977.67	3582.57
8978.63	3582.86
8979.58	3583.14
8980.54	3583.43
8981.5	3583.71
8982.46	3583.99
8983.42	3584.28
8984.38	3584.56
8985.34	3584.85
8986.29	3585.13
8987.25	3585.42
8988.21	3585.7
8989.17	3585.99
8990.13	3586.27
8991.09	3586.56
8992.05	3586.84
8993	3587.13
8993.96	3587.41
8994.92	3587.7
8995.88	3587.98
8996.84	3588.26
8997.8	3588.55
8998.76	3588.83
8999.72	3589.12
9000.67	3589.4
9001.63	3589.69
9002.59	3589.97
9003.55	3590.25
9004.51	3590.54
9005.47	3590.82
9006.43	3591.11
9007.39	3591.39
9008.34	3591.68
9009.3	3591.96
9010.26	3592.24
9011.22	3592.53
9012.18	3592.81
9013.14	3593.1
9014.1	3593.38
9015.06	3593.66
9016.01	3593.95
9016.97	3594.23
9017.93	3594.52
9018.89	3594.8
9019.85	3595.08
9020.81	3595.37
9021.77	3595.65
9022.73	3595.94
9023.69	3596.22
9024.64	3596.5
9025.6	3596.79
9026.56	3597.07
9027.52	3597.35
9028.48	3597.64
9029.44	3597.92
9030.4	3598.21
9031.36	3598.49
9032.32	3598.77
9033.27	3599.06
9034.23	3599.34
9035.19	3599.62
9036.15	3599.91
9037.11	3600.19
9038.07	3600.47
9039.03	3600.76
9039.99	3601.04
9040.95	3601.32
9041.91	3601.61
9042.86	3601.89
9043.82	3602.17
9044.78	3602.46
9045.74	3602.74
9046.7	3603.02
9047.66	3603.31
9048.62	3603.59
9049.58	3603.87
9050.54	3604.16
9051.5	3604.44
9052.45	3604.72
9053.41	3605.01
9054.37	3605.29
9055.33	3605.57
9056.29	3605.85
9057.25	3606.14
9058.21	3606.42
9059.17	3606.7
9060.13	3606.99
9061.09	3607.27
9062.05	3607.55
9063.01	3607.83
9063.96	3608.12
9064.92	3608.4
9065.88	3608.68
9066.84	3608.97
9067.8	3609.25
9068.76	3609.53
9069.72	3609.81
9070.68	3610.1
9071.64	3610.38
9072.6	3610.66
9073.56	3610.94
9074.52	3611.23
9075.48	3611.51
9076.43	3611.79
9077.39	3612.07
9078.35	3612.36
9079.31	3612.64
9080.27	3612.92
9081.23	3613.2
9082.19	3613.49
9083.15	3613.77
9084.11	3614.05
9085.07	3614.33
9086.03	3614.61
9086.99	3614.9
9087.95	3615.18
9088.91	3615.46
9089.87	3615.74
9090.82	3616.03
9091.78	3616.31
9092.74	3616.59
9093.7	3616.87
9094.66	3617.15
9095.62	3617.44
9096.58	3617.72
9097.54	3618
9098.5	3618.28
9099.46	3618.56
9100.42	3618.85
9101.38	3619.13
9102.34	3619.41
9103.3	3619.69
9104.26	3619.97
9105.22	3620.25
9106.18	3620.54
9107.14	3620.82
9108.09	3621.1
9109.05	3621.38
9110.01	3621.66
9110.97	3621.94
9111.93	3622.23
9112.89	3622.51
9113.85	3622.79
9114.81	3623.07
9115.77	3623.35
9116.73	3623.63
9117.69	3623.92
9118.65	3624.2
9119.61	3624.48
9120.57	3624.76
9121.53	3625.04
9122.49	3625.32
9123.45	3625.6
9124.41	3625.88
9125.37	3626.17
9126.33	3626.45
9127.29	3626.73
9128.25	3627.01
9129.21	3627.29
9130.17	3627.57
9131.12	3627.85
9132.08	3628.13
9133.04	3628.42
9134	3628.7
9134.96	3628.98
9135.92	3629.26
9136.88	3629.54
9137.84	3629.82
9138.8	3630.1
9139.76	3630.38
9140.72	3630.66
9141.68	3630.94
9142.64	3631.22
9143.6	3631.51
9144.56	3631.79
9145.52	3632.07
9146.48	3632.35
9147.44	3632.63
9148.4	3632.91
9149.36	3633.19
9150.32	3633.47
9151.28	3633.75
9152.24	3634.03
9153.2	3634.31
9154.16	3634.59
9155.12	3634.87
9156.08	3635.15
9157.04	3635.43
9158	3635.71
9158.96	3636
9159.92	3636.28
9160.88	3636.56
9161.84	3636.84
9162.8	3637.12
9163.76	3637.4
9164.72	3637.68
9165.68	3637.96
9166.64	3638.24
9167.6	3638.52
9168.56	3638.8
9169.52	3639.08
9170.48	3639.36
9171.44	3639.64
9172.4	3639.92
9173.36	3640.2
9174.32	3640.48
9175.28	3640.76
9176.24	3641.04
9177.2	3641.32
9178.16	3641.6
9179.12	3641.88
9180.08	3642.16
9181.04	3642.44
9182	3642.72
9182.96	3643
9183.92	3643.28
9184.88	3643.56
9185.84	3643.84
9186.8	3644.12
9187.76	3644.4
9188.72	3644.68
9189.68	3644.96
9190.64	3645.24
9191.6	3645.52
9192.56	3645.79
9193.52	3646.07
9194.48	3646.35
9195.44	3646.63
9196.4	3646.91
9197.36	3647.19
9198.32	3647.47
9199.28	3647.75
9200.24	3648.03
9201.2	3648.31
9202.16	3648.59
9203.12	3648.87
9204.08	3649.15
9205.04	3649.43
9206	3649.71
9206.96	3649.99
9207.92	3650.26
9208.88	3650.54
9209.84	3650.82
9210.8	3651.1
9211.76	3651.38
9212.72	3651.66
9213.68	3651.94
9214.64	3652.22
9215.6	3652.5
9216.56	3652.78
9217.52	3653.06
9218.48	3653.33
9219.44	3653.61
9220.41	3653.89
9221.37	3654.17
9222.33	3654.45
9223.29	3654.73
9224.25	3655.01
9225.21	3655.29
9226.17	3655.56
9227.13	3655.84
9228.09	3656.12
9229.05	3656.4
9230.01	3656.68
9230.97	3656.96
9231.93	3657.24
9232.89	3657.51
9233.85	3657.79
9234.81	3658.07
9235.77	3658.35
9236.73	3658.63
9237.69	3658.91
9238.65	3659.19
9239.61	3659.46
9240.57	3659.74
9241.53	3660.02
9242.49	3660.3
9243.46	3660.58
9244.42	3660.86
9245.38	3661.13
9246.34	3661.41
9247.3	3661.69
9248.26	3661.97
9249.22	3662.25
9250.18	3662.52
9251.14	3662.8
9252.1	3663.08
9253.06	3663.36
9254.02	3663.64
9254.98	3663.92
9255.94	3664.19
9256.9	3664.47
9257.86	3664.75
9258.82	3665.03
9259.78	3665.3
9260.75	3665.58
9261.71	3665.86
9262.67	3666.14
9263.63	3666.42
9264.59	3666.69
9265.55	3666.97
9266.51	3667.25
9267.47	3667.53
9268.43	3667.8
9269.39	3668.08
9270.35	3668.36
9271.31	3668.64
9272.27	3668.91
9273.23	3669.19
9274.19	3669.47
9275.16	3669.75
9276.12	3670.02
9277.08	3670.3
9278.04	3670.58
9279	3670.86
9279.96	3671.13
9280.92	3671.41
