iter	log
4751.18	2164.6
4752.11	2164.98
4753.03	2165.37
4753.96	2165.75
4754.88	2166.13
4755.81	2166.51
4756.73	2166.89
4757.66	2167.27
4758.58	2167.65
4759.5	2168.04
4760.43	2168.42
4761.35	2168.8
4762.28	2169.18
4763.2	2169.56
4764.13	2169.94
4765.05	2170.32
4765.98	2170.7
4766.9	2171.08
4767.82	2171.47
4768.75	2171.85
4769.67	2172.23
4770.6	2172.61
4771.52	2172.99
4772.45	2173.37
4773.37	2173.75
4774.3	2174.13
4775.22	2174.51
4776.15	2174.9
4777.07	2175.28
4777.99	2175.66
4778.92	2176.04
4779.84	2176.42
4780.77	2176.8
4781.69	2177.18
4782.62	2177.56
4783.54	2177.94
4784.47	2178.32
4785.39	2178.7
4786.32	2179.09
4787.24	2179.47
4788.17	2179.85
4789.09	2180.23
4790.01	2180.61
4790.94	2180.99
4791.86	2181.37
4792.79	2181.75
4793.71	2182.13
4794.64	2182.51
4795.56	2182.89
4796.49	2183.27
4797.41	2183.65
4798.34	2184.03
4799.26	2184.42
4800.19	2184.8
4801.11	2185.18
4802.04	2185.56
4802.96	2185.94
4803.89	2186.32
4804.81	2186.7
4805.74	2187.08
4806.66	2187.46
4807.58	2187.84
4808.51	2188.22
4809.43	2188.6
4810.36	2188.98
4811.28	2189.36
4812.21	2189.74
4813.13	2190.12
4814.06	2190.5
4814.98	2190.88
4815.91	2191.26
4816.83	2191.64
4817.76	2192.02
4818.68	2192.4
4819.61	2192.78
4820.53	2193.17
4821.46	2193.55
4822.38	2193.93
4823.31	2194.31
4824.23	2194.69
4825.16	2195.07
4826.08	2195.45
4827.01	2195.83
4827.93	2196.21
4828.86	2196.59
4829.78	2196.97
4830.71	2197.35
4831.63	2197.73
4832.56	2198.11
4833.48	2198.49
4834.41	2198.87
4835.33	2199.25
4836.26	2199.63
4837.18	2200.01
4838.11	2200.39
4839.03	2200.77
4839.96	2201.15
4840.88	2201.53
4841.81	2201.91
4842.73	2202.29
4843.66	2202.67
4844.58	2203.05
4845.51	2203.43
4846.43	2203.81
4847.36	2204.19
4848.28	2204.57
4849.21	2204.95
4850.13	2205.33
4851.06	2205.71
4851.98	2206.08
4852.91	2206.46
4853.83	2206.84
4854.76	2207.22
4855.68	2207.6
4856.61	2207.98
4857.53	2208.36
4858.46	2208.74
4859.38	2209.12
4860.31	2209.5
4861.23	2209.88
4862.16	2210.26
4863.08	2210.64
4864.01	2211.02
4864.93	2211.4
4865.86	2211.78
4866.78	2212.16
4867.71	2212.54
4868.63	2212.92
4869.56	2213.3
4870.49	2213.68
4871.41	2214.06
4872.34	2214.44
4873.26	2214.81
4874.19	2215.19
4875.11	2215.57
4876.04	2215.95
4876.96	2216.33
4877.89	2216.71
4878.81	2217.09
4879.74	2217.47
4880.66	2217.85
4881.59	2218.23
4882.51	2218.61
4883.44	2218.99
4884.36	2219.37
4885.29	2219.75
4886.22	2220.12
4887.14	2220.5
4888.07	2220.88
4888.99	2221.26
4889.92	2221.64
4890.84	2222.02
4891.77	2222.4
4892.69	2222.78
4893.62	2223.16
4894.54	2223.54
4895.47	2223.92
4896.39	2224.29
4897.32	2224.67
4898.24	2225.05
4899.17	2225.43
4900.1	2225.81
4901.02	2226.19
4901.95	2226.57
4902.87	2226.95
4903.8	2227.33
4904.72	2227.71
4905.65	2228.08
4906.57	2228.46
4907.5	2228.84
4908.42	2229.22
4909.35	2229.6
4910.28	2229.98
4911.2	2230.36
4912.13	2230.74
4913.05	2231.11
4913.98	2231.49
4914.9	2231.87
4915.83	2232.25
4916.75	2232.63
4917.68	2233.01
4918.61	2233.39
4919.53	2233.76
4920.46	2234.14
4921.38	2234.52
4922.31	2234.9
4923.23	2235.28
4924.16	2235.66
4925.08	2236.04
4926.01	2236.41
4926.94	2236.79
4927.86	2237.17
4928.79	2237.55
4929.71	2237.93
4930.64	2238.31
4931.56	2238.69
4932.49	2239.06
4933.41	2239.44
4934.34	2239.82
4935.27	2240.2
4936.19	2240.58
4937.12	2240.96
4938.04	2241.33
4938.97	2241.71
4939.89	2242.09
4940.82	2242.47
4941.75	2242.85
4942.67	2243.23
4943.6	2243.6
4944.52	2243.98
4945.45	2244.36
4946.37	2244.74
4947.3	2245.12
4948.23	2245.49
4949.15	2245.87
4950.08	2246.25
4951	2246.63
4951.93	2247.01
4952.85	2247.39
4953.78	2247.76
4954.71	2248.14
4955.63	2248.52
4956.56	2248.9
4957.48	2249.28
4958.41	2249.65
4959.34	2250.03
4960.26	2250.41
4961.19	2250.79
4962.11	2251.16
4963.04	2251.54
4963.96	2251.92
4964.89	2252.3
4965.82	2252.68
4966.74	2253.05
4967.67	2253.43
4968.59	2253.81
4969.52	2254.19
4970.45	2254.57
4971.37	2254.94
4972.3	2255.32
4973.22	2255.7
4974.15	2256.08
4975.08	2256.45
4976	2256.83
4976.93	2257.21
4977.85	2257.59
4978.78	2257.96
4979.71	2258.34
4980.63	2258.72
4981.56	2259.1
4982.48	2259.48
4983.41	2259.85
4984.34	2260.23
4985.26	2260.61
4986.19	2260.99
4987.11	2261.36
4988.04	2261.74
4988.97	2262.12
4989.89	2262.5
4990.82	2262.87
4991.74	2263.25
4992.67	2263.63
4993.6	2264
4994.52	2264.38
4995.45	2264.76
4996.37	2265.14
4997.3	2265.51
4998.23	2265.89
4999.15	2266.27
5000.08	2266.65
5001	2267.02
5001.93	2267.4
5002.86	2267.78
5003.78	2268.16
5004.71	2268.53
5005.63	2268.91
5006.56	2269.29
5007.49	2269.66
5008.41	2270.04
5009.34	2270.42
5010.27	2270.8
5011.19	2271.17
5012.12	2271.55
5013.04	2271.93
5013.97	2272.3
5014.9	2272.68
5015.82	2273.06
5016.75	2273.43
5017.67	2273.81
5018.6	2274.19
5019.53	2274.57
5020.45	2274.94
5021.38	2275.32
5022.31	2275.7
5023.23	2276.07
5024.16	2276.45
5025.08	2276.83
5026.01	2277.2
5026.94	2277.58
5027.86	2277.96
5028.79	2278.33
5029.72	2278.71
5030.64	2279.09
5031.57	2279.46
5032.5	2279.84
5033.42	2280.22
5034.35	2280.59
5035.27	2280.97
5036.2	2281.35
5037.13	2281.72
5038.05	2282.1
5038.98	2282.48
5039.91	2282.85
5040.83	2283.23
5041.76	2283.61
5042.69	2283.98
5043.61	2284.36
5044.54	2284.74
5045.46	2285.11
5046.39	2285.49
5047.32	2285.87
5048.24	2286.24
5049.17	2286.62
5050.1	2287
5051.02	2287.37
5051.95	2287.75
5052.88	2288.13
5053.8	2288.5
5054.73	2288.88
5055.66	2289.25
5056.58	2289.63
5057.51	2290.01
5058.43	2290.38
5059.36	2290.76
5060.29	2291.14
5061.21	2291.51
5062.14	2291.89
5063.07	2292.26
5063.99	2292.64
5064.92	2293.02
5065.85	2293.39
5066.77	2293.77
5067.7	2294.15
5068.63	2294.52
5069.55	2294.9
5070.48	2295.27
5071.41	2295.65
5072.33	2296.03
5073.26	2296.4
5074.19	2296.78
5075.11	2297.15
5076.04	2297.53
5076.97	2297.91
5077.89	2298.28
5078.82	2298.66
5079.75	2299.03
5080.67	2299.41
5081.6	2299.79
5082.53	2300.16
5083.45	2300.54
5084.38	2300.91
5085.31	2301.29
5086.23	2301.67
5087.16	2302.04
5088.09	2302.42
5089.01	2302.79
5089.94	2303.17
5090.87	2303.54
5091.79	2303.92
5092.72	2304.3
5093.65	2304.67
5094.57	2305.05
5095.5	2305.42
5096.43	2305.8
5097.35	2306.17
5098.28	2306.55
5099.21	2306.92
5100.13	2307.3
5101.06	2307.68
5101.99	2308.05
5102.91	2308.43
5103.84	2308.8
5104.77	2309.18
5105.69	2309.55
5106.62	2309.93
5107.55	2310.3
5108.48	2310.68
5109.4	2311.06
5110.33	2311.43
5111.26	2311.81
5112.18	2312.18
5113.11	2312.56
5114.04	2312.93
5114.96	2313.31
5115.89	2313.68
5116.82	2314.06
5117.74	2314.43
5118.67	2314.81
5119.6	2315.18
5120.52	2315.56
5121.45	2315.93
5122.38	2316.31
5123.31	2316.69
5124.23	2317.06
5125.16	2317.44
5126.09	2317.81
5127.01	2318.19
5127.94	2318.56
5128.87	2318.94
5129.79	2319.31
5130.72	2319.69
5131.65	2320.06
5132.58	2320.44
5133.5	2320.81
5134.43	2321.19
5135.36	2321.56
5136.28	2321.94
5137.21	2322.31
5138.14	2322.69
5139.06	2323.06
5139.99	2323.44
5140.92	2323.81
5141.85	2324.19
5142.77	2324.56
5143.7	2324.94
5144.63	2325.31
5145.55	2325.69
5146.48	2326.06
5147.41	2326.43
5148.34	2326.81
5149.26	2327.18
5150.19	2327.56
5151.12	2327.93
5152.04	2328.31
5152.97	2328.68
5153.9	2329.06
5154.83	2329.43
5155.75	2329.81
5156.68	2330.18
5157.61	2330.56
5158.53	2330.93
5159.46	2331.31
5160.39	2331.68
5161.32	2332.05
5162.24	2332.43
5163.17	2332.8
5164.1	2333.18
5165.02	2333.55
5165.95	2333.93
5166.88	2334.3
5167.81	2334.68
5168.73	2335.05
5169.66	2335.43
5170.59	2335.8
5171.52	2336.17
5172.44	2336.55
5173.37	2336.92
5174.3	2337.3
5175.22	2337.67
5176.15	2338.05
5177.08	2338.42
5178.01	2338.79
5178.93	2339.17
5179.86	2339.54
5180.79	2339.92
5181.72	2340.29
5182.64	2340.67
5183.57	2341.04
5184.5	2341.41
5185.43	2341.79
5186.35	2342.16
5187.28	2342.54
5188.21	2342.91
5189.13	2343.28
5190.06	2343.66
5190.99	2344.03
5191.92	2344.41
5192.84	2344.78
5193.77	2345.15
5194.7	2345.53
5195.63	2345.9
5196.55	2346.28
5197.48	2346.65
5198.41	2347.02
5199.34	2347.4
5200.26	2347.77
5201.19	2348.15
5202.12	2348.52
5203.05	2348.89
5203.97	2349.27
5204.9	2349.64
5205.83	2350.01
5206.76	2350.39
5207.68	2350.76
5208.61	2351.14
5209.54	2351.51
5210.47	2351.88
5211.39	2352.26
5212.32	2352.63
5213.25	2353
5214.18	2353.38
5215.1	2353.75
5216.03	2354.13
5216.96	2354.5
5217.89	2354.87
5218.82	2355.25
5219.74	2355.62
5220.67	2355.99
5221.6	2356.37
5222.53	2356.74
5223.45	2357.11
5224.38	2357.49
5225.31	2357.86
5226.24	2358.23
5227.16	2358.61
5228.09	2358.98
5229.02	2359.35
5229.95	2359.73
5230.87	2360.1
5231.8	2360.47
5232.73	2360.85
5233.66	2361.22
5234.59	2361.59
5235.51	2361.97
5236.44	2362.34
5237.37	2362.71
5238.3	2363.09
5239.22	2363.46
5240.15	2363.83
5241.08	2364.21
5242.01	2364.58
5242.93	2364.95
5243.86	2365.33
5244.79	2365.7
5245.72	2366.07
5246.65	2366.45
5247.57	2366.82
5248.5	2367.19
5249.43	2367.57
5250.36	2367.94
5251.29	2368.31
5252.21	2368.68
5253.14	2369.06
5254.07	2369.43
5255	2369.8
5255.92	2370.18
5256.85	2370.55
5257.78	2370.92
5258.71	2371.29
5259.64	2371.67
5260.56	2372.04
5261.49	2372.41
5262.42	2372.79
5263.35	2373.16
5264.28	2373.53
5265.2	2373.9
5266.13	2374.28
5267.06	2374.65
5267.99	2375.02
5268.92	2375.4
5269.84	2375.77
5270.77	2376.14
5271.7	2376.51
5272.63	2376.89
5273.55	2377.26
5274.48	2377.63
5275.41	2378
5276.34	2378.38
5277.27	2378.75
5278.19	2379.12
5279.12	2379.49
5280.05	2379.87
5280.98	2380.24
5281.91	2380.61
5282.84	2380.98
5283.76	2381.36
5284.69	2381.73
5285.62	2382.1
5286.55	2382.47
5287.48	2382.85
5288.4	2383.22
5289.33	2383.59
5290.26	2383.96
5291.19	2384.34
5292.12	2384.71
5293.04	2385.08
5293.97	2385.45
5294.9	2385.82
5295.83	2386.2
5296.76	2386.57
5297.68	2386.94
5298.61	2387.31
5299.54	2387.69
5300.47	2388.06
5301.4	2388.43
5302.33	2388.8
5303.25	2389.17
5304.18	2389.55
5305.11	2389.92
5306.04	2390.29
5306.97	2390.66
5307.89	2391.03
5308.82	2391.41
5309.75	2391.78
5310.68	2392.15
5311.61	2392.52
5312.54	2392.89
5313.46	2393.27
5314.39	2393.64
5315.32	2394.01
5316.25	2394.38
5317.18	2394.75
5318.11	2395.13
5319.03	2395.5
5319.96	2395.87
5320.89	2396.24
5321.82	2396.61
5322.75	2396.98
5323.68	2397.36
5324.6	2397.73
5325.53	2398.1
5326.46	2398.47
5327.39	2398.84
5328.32	2399.22
5329.25	2399.59
5330.17	2399.96
5331.1	2400.33
5332.03	2400.7
5332.96	2401.07
5333.89	2401.44
5334.82	2401.82
5335.74	2402.19
5336.67	2402.56
5337.6	2402.93
5338.53	2403.3
5339.46	2403.67
5340.39	2404.05
5341.31	2404.42
5342.24	2404.79
5343.17	2405.16
5344.1	2405.53
5345.03	2405.9
5345.96	2406.27
5346.89	2406.65
5347.81	2407.02
5348.74	2407.39
5349.67	2407.76
5350.6	2408.13
5351.53	2408.5
5352.46	2408.87
5353.39	2409.24
5354.31	2409.62
5355.24	2409.99
5356.17	2410.36
5357.1	2410.73
5358.03	2411.1
5358.96	2411.47
5359.89	2411.84
5360.81	2412.21
5361.74	2412.58
5362.67	2412.96
5363.6	2413.33
5364.53	2413.7
5365.46	2414.07
5366.39	2414.44
5367.31	2414.81
5368.24	2415.18
5369.17	2415.55
5370.1	2415.92
5371.03	2416.3
5371.96	2416.67
5372.89	2417.04
5373.81	2417.41
5374.74	2417.78
5375.67	2418.15
5376.6	2418.52
5377.53	2418.89
5378.46	2419.26
5379.39	2419.63
5380.32	2420
5381.24	2420.37
5382.17	2420.75
5383.1	2421.12
5384.03	2421.49
5384.96	2421.86
5385.89	2422.23
5386.82	2422.6
5387.75	2422.97
5388.67	2423.34
5389.6	2423.71
5390.53	2424.08
5391.46	2424.45
5392.39	2424.82
5393.32	2425.19
5394.25	2425.56
5395.18	2425.93
5396.1	2426.3
5397.03	2426.67
5397.96	2427.05
5398.89	2427.42
5399.82	2427.79
5400.75	2428.16
5401.68	2428.53
5402.61	2428.9
5403.54	2429.27
5404.46	2429.64
5405.39	2430.01
5406.32	2430.38
5407.25	2430.75
5408.18	2431.12
5409.11	2431.49
5410.04	2431.86
5410.97	2432.23
5411.9	2432.6
5412.83	2432.97
5413.75	2433.34
5414.68	2433.71
5415.61	2434.08
5416.54	2434.45
5417.47	2434.82
5418.4	2435.19
5419.33	2435.56
5420.26	2435.93
5421.19	2436.3
5422.11	2436.67
5423.04	2437.04
5423.97	2437.41
5424.9	2437.78
5425.83	2438.15
5426.76	2438.52
5427.69	2438.89
5428.62	2439.26
5429.55	2439.63
5430.48	2440
5431.41	2440.37
5432.33	2440.74
5433.26	2441.11
5434.19	2441.48
5435.12	2441.85
5436.05	2442.22
5436.98	2442.59
5437.91	2442.96
5438.84	2443.33
5439.77	2443.7
5440.7	2444.07
5441.63	2444.44
5442.55	2444.81
5443.48	2445.18
5444.41	2445.55
5445.34	2445.92
5446.27	2446.29
5447.2	2446.66
5448.13	2447.03
5449.06	2447.4
5449.99	2447.77
5450.92	2448.14
5451.85	2448.5
5452.78	2448.87
5453.71	2449.24
5454.63	2449.61
5455.56	2449.98
5456.49	2450.35
5457.42	2450.72
5458.35	2451.09
5459.28	2451.46
5460.21	2451.83
5461.14	2452.2
5462.07	2452.57
5463	2452.94
5463.93	2453.31
5464.86	2453.68
5465.79	2454.05
5466.72	2454.41
5467.64	2454.78
5468.57	2455.15
5469.5	2455.52
5470.43	2455.89
5471.36	2456.26
5472.29	2456.63
5473.22	2457
5474.15	2457.37
5475.08	2457.74
5476.01	2458.11
5476.94	2458.48
5477.87	2458.84
5478.8	2459.21
5479.73	2459.58
5480.66	2459.95
5481.59	2460.32
5482.51	2460.69
5483.44	2461.06
5484.37	2461.43
5485.3	2461.8
5486.23	2462.17
5487.16	2462.53
5488.09	2462.9
5489.02	2463.27
5489.95	2463.64
5490.88	2464.01
5491.81	2464.38
5492.74	2464.75
5493.67	2465.12
5494.6	2465.49
5495.53	2465.85
5496.46	2466.22
5497.39	2466.59
5498.32	2466.96
5499.25	2467.33
5500.18	2467.7
5501.1	2468.07
5502.03	2468.43
5502.96	2468.8
5503.89	2469.17
5504.82	2469.54
5505.75	2469.91
5506.68	2470.28
5507.61	2470.65
5508.54	2471.01
5509.47	2471.38
5510.4	2471.75
5511.33	2472.12
5512.26	2472.49
5513.19	2472.86
5514.12	2473.23
5515.05	2473.59
5515.98	2473.96
5516.91	2474.33
5517.84	2474.7
5518.77	2475.07
5519.7	2475.44
5520.63	2475.8
5521.56	2476.17
5522.49	2476.54
5523.42	2476.91
5524.35	2477.28
5525.28	2477.65
5526.21	2478.01
5527.14	2478.38
5528.07	2478.75
5528.99	2479.12
5529.92	2479.49
5530.85	2479.85
5531.78	2480.22
5532.71	2480.59
5533.64	2480.96
5534.57	2481.33
5535.5	2481.69
5536.43	2482.06
5537.36	2482.43
5538.29	2482.8
5539.22	2483.17
5540.15	2483.53
5541.08	2483.9
5542.01	2484.27
5542.94	2484.64
5543.87	2485.01
5544.8	2485.37
5545.73	2485.74
5546.66	2486.11
5547.59	2486.48
5548.52	2486.85
5549.45	2487.21
5550.38	2487.58
5551.31	2487.95
5552.24	2488.32
5553.17	2488.68
5554.1	2489.05
5555.03	2489.42
5555.96	2489.79
5556.89	2490.16
5557.82	2490.52
5558.75	2490.89
5559.68	2491.26
5560.61	2491.63
5561.54	2491.99
5562.47	2492.36
5563.4	2492.73
5564.33	2493.1
5565.26	2493.46
5566.19	2493.83
5567.12	2494.2
5568.05	2494.57
5568.98	2494.93
5569.91	2495.3
5570.84	2495.67
5571.77	2496.04
5572.7	2496.4
5573.63	2496.77
5574.56	2497.14
5575.49	2497.51
5576.42	2497.87
5577.35	2498.24
5578.28	2498.61
5579.21	2498.97
5580.14	2499.34
5581.07	2499.71
5582	2500.08
5582.93	2500.44
5583.86	2500.81
5584.79	2501.18
5585.72	2501.54
5586.65	2501.91
5587.58	2502.28
5588.51	2502.65
5589.44	2503.01
5590.37	2503.38
5591.3	2503.75
5592.23	2504.11
5593.16	2504.48
5594.09	2504.85
5595.02	2505.22
5595.95	2505.58
5596.88	2505.95
5597.82	2506.32
5598.75	2506.68
5599.68	2507.05
5600.61	2507.42
5601.54	2507.78
5602.47	2508.15
5603.4	2508.52
5604.33	2508.88
5605.26	2509.25
5606.19	2509.62
5607.12	2509.98
5608.05	2510.35
5608.98	2510.72
5609.91	2511.09
5610.84	2511.45
5611.77	2511.82
5612.7	2512.19
5613.63	2512.55
5614.56	2512.92
5615.49	2513.29
5616.42	2513.65
5617.35	2514.02
5618.28	2514.38
5619.21	2514.75
5620.14	2515.12
5621.07	2515.48
5622	2515.85
5622.93	2516.22
5623.86	2516.58
5624.8	2516.95
5625.73	2517.32
5626.66	2517.68
5627.59	2518.05
5628.52	2518.42
5629.45	2518.78
5630.38	2519.15
5631.31	2519.52
5632.24	2519.88
5633.17	2520.25
5634.1	2520.61
5635.03	2520.98
5635.96	2521.35
5636.89	2521.71
5637.82	2522.08
5638.75	2522.45
5639.68	2522.81
5640.61	2523.18
5641.54	2523.54
5642.47	2523.91
5643.41	2524.28
5644.34	2524.64
5645.27	2525.01
5646.2	2525.37
5647.13	2525.74
5648.06	2526.11
5648.99	2526.47
5649.92	2526.84
5650.85	2527.2
5651.78	2527.57
5652.71	2527.94
5653.64	2528.3
5654.57	2528.67
5655.5	2529.03
5656.43	2529.4
5657.36	2529.77
5658.3	2530.13
5659.23	2530.5
5660.16	2530.86
5661.09	2531.23
5662.02	2531.6
5662.95	2531.96
5663.88	2532.33
5664.81	2532.69
5665.74	2533.06
5666.67	2533.42
5667.6	2533.79
5668.53	2534.16
5669.46	2534.52
5670.39	2534.89
5671.33	2535.25
5672.26	2535.62
5673.19	2535.98
5674.12	2536.35
5675.05	2536.71
5675.98	2537.08
5676.91	2537.45
5677.84	2537.81
5678.77	2538.18
5679.7	2538.54
5680.63	2538.91
5681.56	2539.27
5682.49	2539.64
5683.43	2540
5684.36	2540.37
5685.29	2540.73
5686.22	2541.1
5687.15	2541.47
5688.08	2541.83
5689.01	2542.2
5689.94	2542.56
5690.87	2542.93
5691.8	2543.29
5692.73	2543.66
5693.67	2544.02
5694.6	2544.39
5695.53	2544.75
5696.46	2545.12
5697.39	2545.48
5698.32	2545.85
5699.25	2546.21
5700.18	2546.58
5701.11	2546.94
5702.04	2547.31
5702.97	2547.67
5703.91	2548.04
5704.84	2548.4
5705.77	2548.77
5706.7	2549.13
5707.63	2549.5
5708.56	2549.86
5709.49	2550.23
5710.42	2550.59
5711.35	2550.96
5712.29	2551.32
5713.22	2551.69
5714.15	2552.05
5715.08	2552.42
5716.01	2552.78
5716.94	2553.15
5717.87	2553.51
5718.8	2553.88
5719.73	2554.24
5720.66	2554.61
5721.6	2554.97
5722.53	2555.34
5723.46	2555.7
5724.39	2556.07
5725.32	2556.43
5726.25	2556.79
5727.18	2557.16
5728.11	2557.52
5729.05	2557.89
5729.98	2558.25
5730.91	2558.62
5731.84	2558.98
5732.77	2559.35
5733.7	2559.71
5734.63	2560.08
5735.56	2560.44
5736.49	2560.8
5737.43	2561.17
5738.36	2561.53
5739.29	2561.9
5740.22	2562.26
5741.15	2562.63
5742.08	2562.99
5743.01	2563.36
5743.94	2563.72
5744.88	2564.08
5745.81	2564.45
5746.74	2564.81
5747.67	2565.18
5748.6	2565.54
5749.53	2565.9
5750.46	2566.27
5751.4	2566.63
5752.33	2567
5753.26	2567.36
5754.19	2567.73
5755.12	2568.09
5756.05	2568.45
5756.98	2568.82
5757.91	2569.18
5758.85	2569.55
5759.78	2569.91
5760.71	2570.27
5761.64	2570.64
5762.57	2571
5763.5	2571.37
5764.43	2571.73
5765.37	2572.09
5766.3	2572.46
5767.23	2572.82
5768.16	2573.19
5769.09	2573.55
5770.02	2573.91
5770.95	2574.28
5771.89	2574.64
5772.82	2575
5773.75	2575.37
5774.68	2575.73
5775.61	2576.1
5776.54	2576.46
5777.48	2576.82
5778.41	2577.19
5779.34	2577.55
5780.27	2577.91
5781.2	2578.28
5782.13	2578.64
5783.06	2579.01
5784	2579.37
5784.93	2579.73
5785.86	2580.1
5786.79	2580.46
5787.72	2580.82
5788.65	2581.19
5789.59	2581.55
5790.52	2581.91
5791.45	2582.28
5792.38	2582.64
5793.31	2583
5794.24	2583.37
5795.18	2583.73
5796.11	2584.09
5797.04	2584.46
5797.97	2584.82
5798.9	2585.18
5799.83	2585.55
5800.77	2585.91
5801.7	2586.27
5802.63	2586.64
5803.56	2587
5804.49	2587.36
5805.42	2587.73
5806.36	2588.09
5807.29	2588.45
5808.22	2588.82
5809.15	2589.18
5810.08	2589.54
5811.01	2589.91
5811.95	2590.27
5812.88	2590.63
5813.81	2590.99
5814.74	2591.36
5815.67	2591.72
5816.6	2592.08
5817.54	2592.45
5818.47	2592.81
5819.4	2593.17
5820.33	2593.54
5821.26	2593.9
5822.2	2594.26
5823.13	2594.62
5824.06	2594.99
5824.99	2595.35
5825.92	2595.71
5826.85	2596.08
5827.79	2596.44
5828.72	2596.8
5829.65	2597.16
5830.58	2597.53
5831.51	2597.89
5832.45	2598.25
5833.38	2598.62
5834.31	2598.98
5835.24	2599.34
5836.17	2599.7
5837.11	2600.07
5838.04	2600.43
5838.97	2600.79
5839.9	2601.15
5840.83	2601.52
5841.77	2601.88
5842.7	2602.24
5843.63	2602.6
5844.56	2602.97
5845.49	2603.33
5846.43	2603.69
5847.36	2604.05
5848.29	2604.42
5849.22	2604.78
5850.15	2605.14
5851.09	2605.5
5852.02	2605.87
5852.95	2606.23
5853.88	2606.59
5854.81	2606.95
5855.75	2607.31
5856.68	2607.68
5857.61	2608.04
5858.54	2608.4
5859.47	2608.76
5860.41	2609.13
5861.34	2609.49
5862.27	2609.85
5863.2	2610.21
5864.13	2610.57
5865.07	2610.94
5866	2611.3
5866.93	2611.66
5867.86	2612.02
5868.8	2612.38
5869.73	2612.75
5870.66	2613.11
5871.59	2613.47
5872.52	2613.83
5873.46	2614.19
5874.39	2614.56
5875.32	2614.92
5876.25	2615.28
5877.19	2615.64
5878.12	2616
5879.05	2616.37
5879.98	2616.73
5880.91	2617.09
5881.85	2617.45
5882.78	2617.81
5883.71	2618.18
5884.64	2618.54
5885.58	2618.9
5886.51	2619.26
5887.44	2619.62
5888.37	2619.98
5889.3	2620.35
5890.24	2620.71
5891.17	2621.07
5892.1	2621.43
5893.03	2621.79
5893.97	2622.15
5894.9	2622.51
5895.83	2622.88
5896.76	2623.24
5897.7	2623.6
5898.63	2623.96
5899.56	2624.32
5900.49	2624.68
5901.43	2625.05
5902.36	2625.41
5903.29	2625.77
5904.22	2626.13
5905.15	2626.49
5906.09	2626.85
5907.02	2627.21
5907.95	2627.58
5908.88	2627.94
5909.82	2628.3
5910.75	2628.66
5911.68	2629.02
5912.61	2629.38
5913.55	2629.74
5914.48	2630.1
5915.41	2630.47
5916.34	2630.83
5917.28	2631.19
5918.21	2631.55
5919.14	2631.91
5920.07	2632.27
5921.01	2632.63
5921.94	2632.99
5922.87	2633.35
5923.8	2633.71
5924.74	2634.08
5925.67	2634.44
5926.6	2634.8
5927.54	2635.16
5928.47	2635.52
5929.4	2635.88
5930.33	2636.24
5931.27	2636.6
5932.2	2636.96
5933.13	2637.32
5934.06	2637.69
5935	2638.05
5935.93	2638.41
5936.86	2638.77
5937.79	2639.13
5938.73	2639.49
5939.66	2639.85
5940.59	2640.21
5941.52	2640.57
5942.46	2640.93
5943.39	2641.29
5944.32	2641.65
5945.26	2642.01
5946.19	2642.37
5947.12	2642.74
5948.05	2643.1
5948.99	2643.46
5949.92	2643.82
5950.85	2644.18
5951.78	2644.54
5952.72	2644.9
5953.65	2645.26
5954.58	2645.62
5955.52	2645.98
5956.45	2646.34
5957.38	2646.7
5958.31	2647.06
5959.25	2647.42
5960.18	2647.78
5961.11	2648.14
5962.05	2648.5
5962.98	2648.86
5963.91	2649.22
5964.84	2649.58
5965.78	2649.94
5966.71	2650.3
5967.64	2650.66
5968.58	2651.02
5969.51	2651.38
5970.44	2651.74
5971.37	2652.1
5972.31	2652.46
5973.24	2652.83
5974.17	2653.19
5975.11	2653.55
5976.04	2653.91
5976.97	2654.27
5977.9	2654.63
5978.84	2654.99
5979.77	2655.35
5980.7	2655.71
5981.64	2656.07
5982.57	2656.43
5983.5	2656.79
5984.43	2657.15
5985.37	2657.51
5986.3	2657.86
5987.23	2658.22
5988.17	2658.58
5989.1	2658.94
5990.03	2659.3
5990.97	2659.66
5991.9	2660.02
5992.83	2660.38
5993.77	2660.74
5994.7	2661.1
5995.63	2661.46
5996.56	2661.82
5997.5	2662.18
5998.43	2662.54
5999.36	2662.9
6000.3	2663.26
6001.23	2663.62
6002.16	2663.98
6003.1	2664.34
6004.03	2664.7
6004.96	2665.06
6005.9	2665.42
6006.83	2665.78
6007.76	2666.14
6008.69	2666.5
6009.63	2666.86
6010.56	2667.22
6011.49	2667.58
6012.43	2667.93
6013.36	2668.29
6014.29	2668.65
6015.23	2669.01
6016.16	2669.37
6017.09	2669.73
6018.03	2670.09
6018.96	2670.45
6019.89	2670.81
6020.83	2671.17
6021.76	2671.53
6022.69	2671.89
6023.63	2672.25
6024.56	2672.6
6025.49	2672.96
6026.43	2673.32
6027.36	2673.68
6028.29	2674.04
6029.23	2674.4
6030.16	2674.76
6031.09	2675.12
6032.03	2675.48
6032.96	2675.84
6033.89	2676.2
6034.83	2676.55
6035.76	2676.91
6036.69	2677.27
6037.63	2677.63
6038.56	2677.99
6039.49	2678.35
6040.43	2678.71
6041.36	2679.07
6042.29	2679.43
6043.23	2679.78
6044.16	2680.14
6045.09	2680.5
6046.03	2680.86
6046.96	2681.22
6047.89	2681.58
6048.83	2681.94
6049.76	2682.3
6050.69	2682.65
6051.63	2683.01
6052.56	2683.37
6053.49	2683.73
6054.43	2684.09
