x	y
17011.6	14142.2
17012.6	14142.5
17013.5	14142.8
17014.5	14143.1
17015.4	14143.4
17016.4	14143.7
17017.3	14144
17018.3	14144.3
17019.2	14144.6
17020.2	14144.9
17021.1	14145.2
17022.1	14145.5
17023.1	14145.8
17024	14146.1
17025	14146.4
17025.9	14146.7
17026.9	14147
17027.8	14147.3
17028.8	14147.6
17029.7	14147.9
17030.7	14148.2
17031.6	14148.5
17032.6	14148.8
17033.6	14149.1
17034.5	14149.4
17035.5	14149.7
17036.4	14150
17037.4	14150.3
17038.3	14150.6
17039.3	14150.9
17040.2	14151.2
17041.2	14151.5
17042.1	14151.8
17043.1	14152.1
17044.1	14152.4
17045	14152.7
17046	14153
17046.9	14153.3
17047.9	14153.6
17048.8	14153.9
17049.8	14154.2
17050.7	14154.5
17051.7	14154.8
17052.6	14155.1
17053.6	14155.4
17054.6	14155.7
17055.5	14156
17056.5	14156.3
17057.4	14156.6
17058.4	14156.9
17059.3	14157.2
17060.3	14157.5
17061.2	14157.8
17062.2	14158.1
17063.1	14158.4
17064.1	14158.6
17065.1	14158.9
17066	14159.2
17067	14159.5
17067.9	14159.8
17068.9	14160.1
17069.8	14160.4
17070.8	14160.7
17071.7	14161
17072.7	14161.3
17073.7	14161.6
17074.6	14161.9
17075.6	14162.2
17076.5	14162.5
17077.5	14162.8
17078.4	14163.1
17079.4	14163.4
17080.3	14163.7
17081.3	14164
17082.2	14164.3
17083.2	14164.6
17084.2	14164.9
17085.1	14165.2
17086.1	14165.5
17087	14165.8
17088	14166
17088.9	14166.3
17089.9	14166.6
17090.8	14166.9
17091.8	14167.2
17092.8	14167.5
17093.7	14167.8
17094.7	14168.1
17095.6	14168.4
17096.6	14168.7
17097.5	14169
17098.5	14169.3
17099.4	14169.6
17100.4	14169.9
17101.4	14170.2
17102.3	14170.5
17103.3	14170.8
17104.2	14171.1
17105.2	14171.4
17106.1	14171.7
17107.1	14171.9
17108	14172.2
17109	14172.5
17110	14172.8
17110.9	14173.1
17111.9	14173.4
17112.8	14173.7
17113.8	14174
17114.7	14174.3
17115.7	14174.6
17116.7	14174.9
17117.6	14175.2
17118.6	14175.5
17119.5	14175.8
17120.5	14176.1
17121.4	14176.4
17122.4	14176.6
17123.3	14176.9
17124.3	14177.2
17125.3	14177.5
17126.2	14177.8
17127.2	14178.1
17128.1	14178.4
17129.1	14178.7
17130	14179
17131	14179.3
17131.9	14179.6
17132.9	14179.9
17133.9	14180.2
17134.8	14180.5
17135.8	14180.7
17136.7	14181
17137.7	14181.3
17138.6	14181.6
17139.6	14181.9
17140.6	14182.2
17141.5	14182.5
17142.5	14182.8
17143.4	14183.1
17144.4	14183.4
17145.3	14183.7
17146.3	14184
17147.2	14184.2
17148.2	14184.5
17149.2	14184.8
17150.1	14185.1
17151.1	14185.4
17152	14185.7
17153	14186
17153.9	14186.3
17154.9	14186.6
17155.9	14186.9
17156.8	14187.2
17157.8	14187.5
17158.7	14187.7
17159.7	14188
17160.6	14188.3
17161.6	14188.6
17162.6	14188.9
17163.5	14189.2
17164.5	14189.5
17165.4	14189.8
17166.4	14190.1
17167.3	14190.4
17168.3	14190.6
17169.3	14190.9
17170.2	14191.2
17171.2	14191.5
17172.1	14191.8
17173.1	14192.1
17174	14192.4
17175	14192.7
17176	14193
17176.9	14193.3
17177.9	14193.5
17178.8	14193.8
17179.8	14194.1
17180.7	14194.4
17181.7	14194.7
17182.7	14195
17183.6	14195.3
17184.6	14195.6
17185.5	14195.9
17186.5	14196.2
17187.4	14196.4
17188.4	14196.7
17189.4	14197
17190.3	14197.3
17191.3	14197.6
17192.2	14197.9
17193.2	14198.2
17194.1	14198.5
17195.1	14198.8
17196.1	14199
17197	14199.3
17198	14199.6
17198.9	14199.9
17199.9	14200.2
17200.8	14200.5
17201.8	14200.8
17202.8	14201.1
17203.7	14201.4
17204.7	14201.6
17205.6	14201.9
17206.6	14202.2
17207.5	14202.5
17208.5	14202.8
17209.5	14203.1
17210.4	14203.4
17211.4	14203.7
17212.3	14203.9
17213.3	14204.2
17214.3	14204.5
17215.2	14204.8
17216.2	14205.1
17217.1	14205.4
17218.1	14205.7
17219	14206
17220	14206.2
17221	14206.5
17221.9	14206.8
17222.9	14207.1
17223.8	14207.4
17224.8	14207.7
17225.7	14208
17226.7	14208.2
17227.7	14208.5
17228.6	14208.8
17229.6	14209.1
17230.5	14209.4
17231.5	14209.7
17232.5	14210
17233.4	14210.3
17234.4	14210.5
17235.3	14210.8
17236.3	14211.1
17237.2	14211.4
17238.2	14211.7
17239.2	14212
17240.1	14212.3
17241.1	14212.5
17242	14212.8
17243	14213.1
17244	14213.4
17244.9	14213.7
17245.9	14214
17246.8	14214.3
17247.8	14214.5
17248.7	14214.8
17249.7	14215.1
17250.7	14215.4
17251.6	14215.7
17252.6	14216
17253.5	14216.3
17254.5	14216.5
17255.5	14216.8
17256.4	14217.1
17257.4	14217.4
17258.3	14217.7
17259.3	14218
17260.2	14218.2
17261.2	14218.5
17262.2	14218.8
17263.1	14219.1
17264.1	14219.4
17265	14219.7
17266	14220
17267	14220.2
17267.9	14220.5
17268.9	14220.8
17269.8	14221.1
17270.8	14221.4
17271.7	14221.7
17272.7	14221.9
17273.7	14222.2
17274.6	14222.5
17275.6	14222.8
17276.5	14223.1
17277.5	14223.4
17278.5	14223.6
17279.4	14223.9
17280.4	14224.2
17281.3	14224.5
17282.3	14224.8
17283.3	14225.1
17284.2	14225.3
17285.2	14225.6
17286.1	14225.9
17287.1	14226.2
17288.1	14226.5
17289	14226.8
17290	14227
17290.9	14227.3
17291.9	14227.6
17292.8	14227.9
17293.8	14228.2
17294.8	14228.5
17295.7	14228.7
17296.7	14229
17297.6	14229.3
17298.6	14229.6
17299.6	14229.9
17300.5	14230.1
17301.5	14230.4
17302.4	14230.7
17303.4	14231
17304.4	14231.3
17305.3	14231.6
17306.3	14231.8
17307.2	14232.1
17308.2	14232.4
17309.2	14232.7
17310.1	14233
17311.1	14233.2
17312	14233.5
17313	14233.8
17314	14234.1
17314.9	14234.4
17315.9	14234.7
17316.8	14234.9
17317.8	14235.2
17318.8	14235.5
17319.7	14235.8
17320.7	14236.1
17321.6	14236.3
17322.6	14236.6
17323.6	14236.9
17324.5	14237.2
17325.5	14237.5
17326.4	14237.7
17327.4	14238
17328.4	14238.3
17329.3	14238.6
17330.3	14238.9
17331.2	14239.1
17332.2	14239.4
17333.2	14239.7
17334.1	14240
17335.1	14240.3
17336	14240.5
17337	14240.8
17338	14241.1
17338.9	14241.4
17339.9	14241.7
17340.8	14241.9
17341.8	14242.2
17342.8	14242.5
17343.7	14242.8
17344.7	14243.1
17345.6	14243.3
17346.6	14243.6
17347.6	14243.9
17348.5	14244.2
17349.5	14244.5
17350.4	14244.7
17351.4	14245
17352.4	14245.3
17353.3	14245.6
17354.3	14245.9
17355.2	14246.1
17356.2	14246.4
17357.2	14246.7
17358.1	14247
17359.1	14247.2
17360	14247.5
17361	14247.8
17362	14248.1
17362.9	14248.4
17363.9	14248.6
17364.8	14248.9
17365.8	14249.2
17366.8	14249.5
17367.7	14249.7
17368.7	14250
17369.6	14250.3
17370.6	14250.6
17371.6	14250.9
17372.5	14251.1
17373.5	14251.4
17374.4	14251.7
17375.4	14252
17376.4	14252.2
17377.3	14252.5
17378.3	14252.8
17379.3	14253.1
17380.2	14253.4
17381.2	14253.6
17382.1	14253.9
17383.1	14254.2
17384.1	14254.5
17385	14254.7
17386	14255
17386.9	14255.3
17387.9	14255.6
17388.9	14255.8
17389.8	14256.1
17390.8	14256.4
17391.7	14256.7
17392.7	14256.9
17393.7	14257.2
17394.6	14257.5
17395.6	14257.8
17396.6	14258.1
17397.5	14258.3
17398.5	14258.6
17399.4	14258.9
17400.4	14259.2
17401.4	14259.4
17402.3	14259.7
17403.3	14260
17404.2	14260.3
17405.2	14260.5
17406.2	14260.8
17407.1	14261.1
17408.1	14261.4
17409	14261.6
17410	14261.9
17411	14262.2
17411.9	14262.5
17412.9	14262.7
17413.9	14263
17414.8	14263.3
17415.8	14263.6
17416.7	14263.8
17417.7	14264.1
17418.7	14264.4
17419.6	14264.7
17420.6	14264.9
17421.5	14265.2
17422.5	14265.5
17423.5	14265.8
17424.4	14266
17425.4	14266.3
17426.4	14266.6
17427.3	14266.9
17428.3	14267.1
17429.2	14267.4
17430.2	14267.7
17431.2	14268
17432.1	14268.2
17433.1	14268.5
17434	14268.8
17435	14269
17436	14269.3
17436.9	14269.6
17437.9	14269.9
17438.9	14270.1
17439.8	14270.4
17440.8	14270.7
17441.7	14271
17442.7	14271.2
17443.7	14271.5
17444.6	14271.8
17445.6	14272.1
17446.6	14272.3
17447.5	14272.6
17448.5	14272.9
17449.4	14273.1
17450.4	14273.4
17451.4	14273.7
17452.3	14274
17453.3	14274.2
17454.3	14274.5
17455.2	14274.8
17456.2	14275
17457.1	14275.3
17458.1	14275.6
17459.1	14275.9
17460	14276.1
17461	14276.4
17461.9	14276.7
17462.9	14277
17463.9	14277.2
17464.8	14277.5
17465.8	14277.8
17466.8	14278
17467.7	14278.3
17468.7	14278.6
17469.6	14278.9
17470.6	14279.1
17471.6	14279.4
17472.5	14279.7
17473.5	14279.9
17474.5	14280.2
17475.4	14280.5
17476.4	14280.8
17477.3	14281
17478.3	14281.3
17479.3	14281.6
17480.2	14281.8
17481.2	14282.1
17482.2	14282.4
17483.1	14282.6
17484.1	14282.9
17485.1	14283.2
17486	14283.5
17487	14283.7
17487.9	14284
17488.9	14284.3
17489.9	14284.5
17490.8	14284.8
17491.8	14285.1
17492.8	14285.4
17493.7	14285.6
17494.7	14285.9
17495.6	14286.2
17496.6	14286.4
17497.6	14286.7
17498.5	14287
17499.5	14287.2
17500.5	14287.5
17501.4	14287.8
17502.4	14288
17503.3	14288.3
17504.3	14288.6
17505.3	14288.9
17506.2	14289.1
17507.2	14289.4
17508.2	14289.7
17509.1	14289.9
17510.1	14290.2
17511.1	14290.5
17512	14290.7
17513	14291
17513.9	14291.3
17514.9	14291.5
17515.9	14291.8
17516.8	14292.1
17517.8	14292.3
17518.8	14292.6
17519.7	14292.9
17520.7	14293.2
17521.6	14293.4
17522.6	14293.7
17523.6	14294
17524.5	14294.2
17525.5	14294.5
17526.5	14294.8
17527.4	14295
17528.4	14295.3
17529.4	14295.6
17530.3	14295.8
17531.3	14296.1
17532.2	14296.4
17533.2	14296.6
17534.2	14296.9
17535.1	14297.2
17536.1	14297.4
17537.1	14297.7
17538	14298
17539	14298.2
17540	14298.5
17540.9	14298.8
17541.9	14299
17542.8	14299.3
17543.8	14299.6
17544.8	14299.8
17545.7	14300.1
17546.7	14300.4
17547.7	14300.6
17548.6	14300.9
17549.6	14301.2
17550.6	14301.4
17551.5	14301.7
17552.5	14302
17553.4	14302.2
17554.4	14302.5
17555.4	14302.8
17556.3	14303
17557.3	14303.3
17558.3	14303.6
17559.2	14303.8
17560.2	14304.1
17561.2	14304.4
17562.1	14304.6
17563.1	14304.9
17564.1	14305.2
17565	14305.4
17566	14305.7
17566.9	14306
17567.9	14306.2
17568.9	14306.5
17569.8	14306.7
17570.8	14307
17571.8	14307.3
17572.7	14307.5
17573.7	14307.8
17574.7	14308.1
17575.6	14308.3
17576.6	14308.6
17577.6	14308.9
17578.5	14309.1
17579.5	14309.4
17580.4	14309.7
17581.4	14309.9
17582.4	14310.2
17583.3	14310.4
17584.3	14310.7
17585.3	14311
17586.2	14311.2
17587.2	14311.5
17588.2	14311.8
17589.1	14312
17590.1	14312.3
17591.1	14312.6
17592	14312.8
17593	14313.1
17594	14313.4
17594.9	14313.6
17595.9	14313.9
17596.8	14314.1
17597.8	14314.4
17598.8	14314.7
17599.7	14314.9
17600.7	14315.2
17601.7	14315.5
17602.6	14315.7
17603.6	14316
17604.6	14316.2
17605.5	14316.5
17606.5	14316.8
17607.5	14317
17608.4	14317.3
17609.4	14317.6
17610.4	14317.8
17611.3	14318.1
17612.3	14318.3
17613.2	14318.6
17614.2	14318.9
17615.2	14319.1
17616.1	14319.4
17617.1	14319.7
17618.1	14319.9
17619	14320.2
17620	14320.4
17621	14320.7
17621.9	14321
17622.9	14321.2
17623.9	14321.5
17624.8	14321.7
17625.8	14322
17626.8	14322.3
17627.7	14322.5
17628.7	14322.8
17629.7	14323.1
17630.6	14323.3
17631.6	14323.6
17632.6	14323.8
17633.5	14324.1
17634.5	14324.4
17635.4	14324.6
17636.4	14324.9
17637.4	14325.1
17638.3	14325.4
17639.3	14325.7
17640.3	14325.9
17641.2	14326.2
17642.2	14326.4
17643.2	14326.7
17644.1	14327
17645.1	14327.2
17646.1	14327.5
17647	14327.7
17648	14328
17649	14328.3
17649.9	14328.5
17650.9	14328.8
17651.9	14329
17652.8	14329.3
17653.8	14329.6
17654.8	14329.8
17655.7	14330.1
17656.7	14330.3
17657.7	14330.6
17658.6	14330.9
17659.6	14331.1
17660.6	14331.4
17661.5	14331.6
17662.5	14331.9
17663.5	14332.2
17664.4	14332.4
17665.4	14332.7
17666.3	14332.9
17667.3	14333.2
17668.3	14333.5
17669.2	14333.7
17670.2	14334
17671.2	14334.2
17672.1	14334.5
17673.1	14334.7
17674.1	14335
17675	14335.3
17676	14335.5
17677	14335.8
17677.9	14336
17678.9	14336.3
17679.9	14336.5
17680.8	14336.8
17681.8	14337.1
17682.8	14337.3
17683.7	14337.6
17684.7	14337.8
17685.7	14338.1
17686.6	14338.4
17687.6	14338.6
17688.6	14338.9
17689.5	14339.1
17690.5	14339.4
17691.5	14339.6
17692.4	14339.9
17693.4	14340.2
17694.4	14340.4
17695.3	14340.7
17696.3	14340.9
17697.3	14341.2
17698.2	14341.4
17699.2	14341.7
17700.2	14342
17701.1	14342.2
17702.1	14342.5
17703.1	14342.7
17704	14343
17705	14343.2
17706	14343.5
17706.9	14343.7
17707.9	14344
17708.9	14344.3
17709.8	14344.5
17710.8	14344.8
17711.8	14345
17712.7	14345.3
17713.7	14345.5
17714.7	14345.8
17715.6	14346
17716.6	14346.3
17717.6	14346.6
17718.5	14346.8
17719.5	14347.1
17720.5	14347.3
17721.4	14347.6
17722.4	14347.8
17723.4	14348.1
17724.3	14348.3
17725.3	14348.6
17726.3	14348.9
17727.2	14349.1
17728.2	14349.4
17729.2	14349.6
17730.1	14349.9
17731.1	14350.1
17732.1	14350.4
17733	14350.6
17734	14350.9
17735	14351.1
17735.9	14351.4
17736.9	14351.7
17737.9	14351.9
17738.8	14352.2
17739.8	14352.4
17740.8	14352.7
17741.7	14352.9
17742.7	14353.2
17743.7	14353.4
17744.6	14353.7
17745.6	14353.9
17746.6	14354.2
17747.5	14354.4
17748.5	14354.7
17749.5	14355
17750.4	14355.2
17751.4	14355.5
17752.4	14355.7
17753.4	14356
17754.3	14356.2
17755.3	14356.5
17756.3	14356.7
17757.2	14357
17758.2	14357.2
17759.2	14357.5
17760.1	14357.7
17761.1	14358
17762.1	14358.2
17763	14358.5
17764	14358.7
17765	14359
17765.9	14359.3
17766.9	14359.5
17767.9	14359.8
17768.8	14360
17769.8	14360.3
17770.8	14360.5
17771.7	14360.8
17772.7	14361
17773.7	14361.3
17774.6	14361.5
17775.6	14361.8
17776.6	14362
17777.5	14362.3
17778.5	14362.5
17779.5	14362.8
17780.4	14363
17781.4	14363.3
17782.4	14363.5
17783.3	14363.8
17784.3	14364
17785.3	14364.3
17786.3	14364.5
17787.2	14364.8
17788.2	14365
17789.2	14365.3
17790.1	14365.5
17791.1	14365.8
17792.1	14366
17793	14366.3
17794	14366.5
17795	14366.8
17795.9	14367
17796.9	14367.3
17797.9	14367.5
17798.8	14367.8
17799.8	14368
17800.8	14368.3
17801.7	14368.5
17802.7	14368.8
17803.7	14369
17804.6	14369.3
17805.6	14369.5
17806.6	14369.8
17807.6	14370
17808.5	14370.3
17809.5	14370.5
17810.5	14370.8
17811.4	14371
17812.4	14371.3
17813.4	14371.5
17814.3	14371.8
17815.3	14372
17816.3	14372.3
17817.2	14372.5
17818.2	14372.8
17819.2	14373
17820.1	14373.3
17821.1	14373.5
17822.1	14373.8
17823	14374
17824	14374.3
17825	14374.5
17826	14374.8
17826.9	14375
17827.9	14375.3
17828.9	14375.5
17829.8	14375.8
17830.8	14376
17831.8	14376.3
17832.7	14376.5
17833.7	14376.8
17834.7	14377
17835.6	14377.3
17836.6	14377.5
17837.6	14377.8
17838.5	14378
17839.5	14378.2
17840.5	14378.5
17841.5	14378.7
17842.4	14379
17843.4	14379.2
17844.4	14379.5
17845.3	14379.7
17846.3	14380
17847.3	14380.2
17848.2	14380.5
17849.2	14380.7
17850.2	14381
17851.1	14381.2
17852.1	14381.5
17853.1	14381.7
17854.1	14382
17855	14382.2
17856	14382.4
17857	14382.7
17857.9	14382.9
17858.9	14383.2
17859.9	14383.4
17860.8	14383.7
17861.8	14383.9
17862.8	14384.2
17863.7	14384.4
17864.7	14384.7
17865.7	14384.9
17866.7	14385.2
17867.6	14385.4
17868.6	14385.6
17869.6	14385.9
17870.5	14386.1
17871.5	14386.4
17872.5	14386.6
17873.4	14386.9
17874.4	14387.1
17875.4	14387.4
17876.3	14387.6
17877.3	14387.9
17878.3	14388.1
17879.3	14388.3
17880.2	14388.6
17881.2	14388.8
17882.2	14389.1
17883.1	14389.3
17884.1	14389.6
17885.1	14389.8
17886	14390.1
17887	14390.3
17888	14390.5
17889	14390.8
17889.9	14391
17890.9	14391.3
17891.9	14391.5
17892.8	14391.8
17893.8	14392
17894.8	14392.3
17895.7	14392.5
17896.7	14392.7
17897.7	14393
17898.6	14393.2
17899.6	14393.5
17900.6	14393.7
17901.6	14394
17902.5	14394.2
17903.5	14394.4
17904.5	14394.7
17905.4	14394.9
17906.4	14395.2
17907.4	14395.4
17908.3	14395.7
17909.3	14395.9
17910.3	14396.1
17911.3	14396.4
17912.2	14396.6
17913.2	14396.9
17914.2	14397.1
17915.1	14397.4
17916.1	14397.6
17917.1	14397.8
17918	14398.1
17919	14398.3
17920	14398.6
17921	14398.8
17921.9	14399.1
17922.9	14399.3
17923.9	14399.5
17924.8	14399.8
17925.8	14400
17926.8	14400.3
17927.8	14400.5
17928.7	14400.7
17929.7	14401
17930.7	14401.2
17931.6	14401.5
17932.6	14401.7
17933.6	14402
17934.5	14402.2
17935.5	14402.4
17936.5	14402.7
17937.5	14402.9
17938.4	14403.2
17939.4	14403.4
17940.4	14403.6
17941.3	14403.9
17942.3	14404.1
17943.3	14404.4
17944.3	14404.6
17945.2	14404.8
17946.2	14405.1
17947.2	14405.3
17948.1	14405.6
17949.1	14405.8
17950.1	14406.1
17951	14406.3
17952	14406.5
17953	14406.8
17954	14407
17954.9	14407.3
17955.9	14407.5
17956.9	14407.7
17957.8	14408
17958.8	14408.2
17959.8	14408.5
17960.8	14408.7
17961.7	14408.9
17962.7	14409.2
17963.7	14409.4
17964.6	14409.6
17965.6	14409.9
17966.6	14410.1
17967.5	14410.4
17968.5	14410.6
17969.5	14410.8
17970.5	14411.1
17971.4	14411.3
17972.4	14411.6
17973.4	14411.8
17974.3	14412
17975.3	14412.3
17976.3	14412.5
17977.3	14412.8
17978.2	14413
17979.2	14413.2
17980.2	14413.5
17981.1	14413.7
17982.1	14413.9
17983.1	14414.2
17984.1	14414.4
17985	14414.7
17986	14414.9
17987	14415.1
17987.9	14415.4
17988.9	14415.6
17989.9	14415.8
17990.9	14416.1
17991.8	14416.3
17992.8	14416.6
17993.8	14416.8
17994.7	14417
17995.7	14417.3
17996.7	14417.5
17997.7	14417.7
17998.6	14418
17999.6	14418.2
18000.6	14418.5
18001.5	14418.7
18002.5	14418.9
18003.5	14419.2
18004.5	14419.4
18005.4	14419.6
18006.4	14419.9
18007.4	14420.1
18008.3	14420.4
18009.3	14420.6
18010.3	14420.8
18011.3	14421.1
18012.2	14421.3
18013.2	14421.5
18014.2	14421.8
18015.1	14422
18016.1	14422.2
18017.1	14422.5
18018.1	14422.7
18019	14422.9
18020	14423.2
18021	14423.4
18021.9	14423.7
18022.9	14423.9
18023.9	14424.1
18024.9	14424.4
18025.8	14424.6
18026.8	14424.8
18027.8	14425.1
18028.8	14425.3
18029.7	14425.5
18030.7	14425.8
18031.7	14426
18032.6	14426.2
18033.6	14426.5
18034.6	14426.7
18035.6	14426.9
18036.5	14427.2
18037.5	14427.4
18038.5	14427.6
18039.4	14427.9
18040.4	14428.1
18041.4	14428.4
18042.4	14428.6
18043.3	14428.8
18044.3	14429.1
18045.3	14429.3
18046.3	14429.5
18047.2	14429.8
18048.2	14430
18049.2	14430.2
18050.1	14430.5
18051.1	14430.7
18052.1	14430.9
18053.1	14431.2
18054	14431.4
18055	14431.6
18056	14431.9
18056.9	14432.1
18057.9	14432.3
18058.9	14432.6
18059.9	14432.8
18060.8	14433
18061.8	14433.3
18062.8	14433.5
18063.8	14433.7
18064.7	14434
18065.7	14434.2
18066.7	14434.4
18067.6	14434.7
18068.6	14434.9
18069.6	14435.1
18070.6	14435.3
18071.5	14435.6
18072.5	14435.8
18073.5	14436
18074.5	14436.3
18075.4	14436.5
18076.4	14436.7
18077.4	14437
18078.3	14437.2
18079.3	14437.4
18080.3	14437.7
18081.3	14437.9
18082.2	14438.1
18083.2	14438.4
18084.2	14438.6
18085.2	14438.8
18086.1	14439.1
18087.1	14439.3
18088.1	14439.5
18089	14439.8
18090	14440
18091	14440.2
18092	14440.4
18092.9	14440.7
18093.9	14440.9
18094.9	14441.1
18095.9	14441.4
18096.8	14441.6
18097.8	14441.8
18098.8	14442.1
18099.7	14442.3
18100.7	14442.5
18101.7	14442.7
18102.7	14443
18103.6	14443.2
18104.6	14443.4
18105.6	14443.7
18106.6	14443.9
18107.5	14444.1
18108.5	14444.4
18109.5	14444.6
18110.5	14444.8
18111.4	14445
18112.4	14445.3
18113.4	14445.5
18114.3	14445.7
18115.3	14446
18116.3	14446.2
18117.3	14446.4
18118.2	14446.7
18119.2	14446.9
18120.2	14447.1
18121.2	14447.3
18122.1	14447.6
18123.1	14447.8
18124.1	14448
18125.1	14448.3
18126	14448.5
18127	14448.7
18128	14448.9
18128.9	14449.2
18129.9	14449.4
18130.9	14449.6
18131.9	14449.9
18132.8	14450.1
18133.8	14450.3
18134.8	14450.5
18135.8	14450.8
18136.7	14451
18137.7	14451.2
18138.7	14451.5
18139.7	14451.7
18140.6	14451.9
18141.6	14452.1
18142.6	14452.4
18143.6	14452.6
18144.5	14452.8
18145.5	14453
18146.5	14453.3
18147.4	14453.5
18148.4	14453.7
18149.4	14454
18150.4	14454.2
18151.3	14454.4
18152.3	14454.6
18153.3	14454.9
18154.3	14455.1
18155.2	14455.3
18156.2	14455.5
18157.2	14455.8
18158.2	14456
18159.1	14456.2
18160.1	14456.4
18161.1	14456.7
18162.1	14456.9
18163	14457.1
18164	14457.4
18165	14457.6
18166	14457.8
18166.9	14458
18167.9	14458.3
18168.9	14458.5
18169.9	14458.7
18170.8	14458.9
18171.8	14459.2
18172.8	14459.4
18173.7	14459.6
18174.7	14459.8
18175.7	14460.1
18176.7	14460.3
18177.6	14460.5
18178.6	14460.7
18179.6	14461
18180.6	14461.2
18181.5	14461.4
18182.5	14461.6
18183.5	14461.9
18184.5	14462.1
18185.4	14462.3
18186.4	14462.5
18187.4	14462.8
18188.4	14463
18189.3	14463.2
18190.3	14463.4
18191.3	14463.7
18192.3	14463.9
18193.2	14464.1
18194.2	14464.3
18195.2	14464.6
18196.2	14464.8
18197.1	14465
18198.1	14465.2
18199.1	14465.4
18200.1	14465.7
18201	14465.9
18202	14466.1
18203	14466.3
18204	14466.6
18204.9	14466.8
18205.9	14467
18206.9	14467.2
18207.9	14467.5
18208.8	14467.7
18209.8	14467.9
18210.8	14468.1
18211.8	14468.4
18212.7	14468.6
18213.7	14468.8
18214.7	14469
18215.7	14469.2
18216.6	14469.5
18217.6	14469.7
18218.6	14469.9
18219.6	14470.1
18220.5	14470.4
18221.5	14470.6
18222.5	14470.8
18223.5	14471
18224.4	14471.2
18225.4	14471.5
18226.4	14471.7
18227.4	14471.9
18228.3	14472.1
18229.3	14472.4
18230.3	14472.6
18231.3	14472.8
18232.2	14473
18233.2	14473.2
18234.2	14473.5
18235.2	14473.7
18236.1	14473.9
18237.1	14474.1
18238.1	14474.3
18239.1	14474.6
18240	14474.8
18241	14475
18242	14475.2
18243	14475.4
18243.9	14475.7
18244.9	14475.9
18245.9	14476.1
18246.9	14476.3
18247.8	14476.6
18248.8	14476.8
18249.8	14477
18250.8	14477.2
18251.7	14477.4
18252.7	14477.7
18253.7	14477.9
18254.7	14478.1
18255.6	14478.3
18256.6	14478.5
18257.6	14478.8
18258.6	14479
18259.5	14479.2
18260.5	14479.4
18261.5	14479.6
18262.5	14479.9
18263.4	14480.1
18264.4	14480.3
18265.4	14480.5
18266.4	14480.7
18267.3	14480.9
18268.3	14481.2
18269.3	14481.4
18270.3	14481.6
18271.3	14481.8
18272.2	14482
18273.2	14482.3
18274.2	14482.5
18275.2	14482.7
18276.1	14482.9
18277.1	14483.1
18278.1	14483.4
18279.1	14483.6
18280	14483.8
18281	14484
18282	14484.2
18283	14484.4
18283.9	14484.7
18284.9	14484.9
18285.9	14485.1
18286.9	14485.3
18287.8	14485.5
18288.8	14485.8
18289.8	14486
18290.8	14486.2
18291.7	14486.4
18292.7	14486.6
18293.7	14486.8
18294.7	14487.1
18295.6	14487.3
18296.6	14487.5
18297.6	14487.7
18298.6	14487.9
18299.6	14488.1
18300.5	14488.4
18301.5	14488.6
18302.5	14488.8
18303.5	14489
18304.4	14489.2
18305.4	14489.4
18306.4	14489.7
18307.4	14489.9
18308.3	14490.1
18309.3	14490.3
18310.3	14490.5
18311.3	14490.7
18312.2	14491
18313.2	14491.2
18314.2	14491.4
18315.2	14491.6
18316.2	14491.8
18317.1	14492
18318.1	14492.3
18319.1	14492.5
18320.1	14492.7
18321	14492.9
18322	14493.1
18323	14493.3
18324	14493.5
18324.9	14493.8
18325.9	14494
18326.9	14494.2
18327.9	14494.4
18328.8	14494.6
18329.8	14494.8
18330.8	14495.1
18331.8	14495.3
18332.8	14495.5
18333.7	14495.7
18334.7	14495.9
18335.7	14496.1
18336.7	14496.3
18337.6	14496.6
18338.6	14496.8
18339.6	14497
18340.6	14497.2
18341.5	14497.4
18342.5	14497.6
18343.5	14497.8
18344.5	14498.1
18345.4	14498.3
18346.4	14498.5
18347.4	14498.7
18348.4	14498.9
18349.4	14499.1
18350.3	14499.3
18351.3	14499.6
18352.3	14499.8
18353.3	14500
18354.2	14500.2
18355.2	14500.4
18356.2	14500.6
18357.2	14500.8
18358.2	14501
18359.1	14501.3
18360.1	14501.5
18361.1	14501.7
18362.1	14501.9
18363	14502.1
18364	14502.3
18365	14502.5
18366	14502.7
18366.9	14503
18367.9	14503.2
18368.9	14503.4
18369.9	14503.6
18370.9	14503.8
18371.8	14504
18372.8	14504.2
18373.8	14504.4
18374.8	14504.7
18375.7	14504.9
18376.7	14505.1
18377.7	14505.3
18378.7	14505.5
18379.6	14505.7
18380.6	14505.9
18381.6	14506.1
18382.6	14506.3
18383.6	14506.6
18384.5	14506.8
18385.5	14507
18386.5	14507.2
18387.5	14507.4
18388.4	14507.6
18389.4	14507.8
18390.4	14508
18391.4	14508.2
18392.4	14508.5
18393.3	14508.7
18394.3	14508.9
18395.3	14509.1
18396.3	14509.3
18397.2	14509.5
18398.2	14509.7
18399.2	14509.9
18400.2	14510.1
18401.2	14510.4
18402.1	14510.6
18403.1	14510.8
18404.1	14511
18405.1	14511.2
18406	14511.4
18407	14511.6
18408	14511.8
18409	14512
18410	14512.2
18410.9	14512.5
18411.9	14512.7
18412.9	14512.9
18413.9	14513.1
18414.8	14513.3
18415.8	14513.5
18416.8	14513.7
18417.8	14513.9
18418.8	14514.1
18419.7	14514.3
18420.7	14514.5
18421.7	14514.8
18422.7	14515
