
101	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

102	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

103	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

104	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

105	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

106	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

107	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

108	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

109	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

110	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

111	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

112	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

113	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

114	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

115	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

116	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

117	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

118	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

119	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

120	0.863357	0.461457	0.191725	0.0668194	0.0203748	0.00558098	0.00139814	

